ZoneShortName|ShapeType|LiquidType|SlantType|MaterialName|NorthX|SouthX|WestY|EastY|TopOrOnlyZ|BottomZ|MinDepthOrHeight|StepSize|NorthY|SouthY|WestX|EastX|NorthXLimit|SouthXLimit|WestYLimit|EastYLimit|NorthWestY|NorthEastY|SouthWestY|SouthEastY|EastNorthX|EastSouthX|WestNorthX|WestSouthX|CylinderCenterX|CylinderCenterY|CylinderRadius|ForcedAlignedAreaName|Comment
cazicthule|levelplane|water||t50_water1|955.6549|947.5769|-275.84015|-283.91254|105.96876|0|7.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|octagon|water||t50_water1|955.6549|947.5769|-275.84015|-283.91254|105.96876|0|118|0.4|0|0|0|0|0|0|0|0|-278.8286|-280.9286|-278.8286|-280.9286|952.6612|950.57184|952.6612|950.57184|0|0|0||
cazicthule|levelplane|water||t50_water1|980.4402|923.1928|-254.12817|-305.86703|0.00115|0|13.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|levelplane|water||t50_water1|977.5393|923.788|-251.26625|-308.64444|0.00115|0|13.5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|levelplane|greenwater||t50_grnwtr1|1000.3111|678.45605|234.1746|89.29397|-71.96869|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|levelplane|greenwater||t50_grnwtr1|607.5132|470.77567|430.82816|123.23903|-71.96869|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|levelplane|greenwater||t50_grnwtr1|822.39496|682.70447|609.7479|287.78198|-71.96869|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|levelplane|water||t50_water1|1152.8136|1034.1595|646.4992|530.07135|-41.97862|0|6.2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cazicthule|cazicsphere|greenwater||t50_grnwtr1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|470.9258|416.23648|-398.94687|-481.24292|-291.8749|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|417.31848|394.29376|-412.65643|-513.04706|-291.8749|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|394.39886|381.49844|-426.4236|-522.28564|-291.8749|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|382.958|339.83817|-437.95923|-522.28564|-291.8749|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|-240.19331|-436.0532|303.4775|209.9094|-129.93752|0|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|-240.19331|-436.0532|199.90126|135.21065|-129.93752|0|118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-240.19331|-436.0532|209.9094|199.90126|-125|-250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-202.76956|-229.93988|227.86382|29.9935|-152.71245|-244.02324|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-229.08205|-248.4721|227.86382|195.45367|-152.71245|-244.02324|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-282.39285|-321.8101|209.9094|199.90126|-33.04625|-182.31656|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-337.88724|-373.65247|209.9094|199.90126|-33.04625|-182.31656|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-317.451|-323.2355|209.9094|199.90126|-33.04625|-96.9687|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-323.2255|-325.92966|209.9094|199.90126|-33.04625|-95.77599|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-325.91965|-327.69617|209.9094|199.90126|-33.04625|-93.41402|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-327.69617|-331.94427|209.9094|199.90126|-33.04625|-91.77933|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-331.94427|-333.9853|209.9094|199.90126|-33.04625|-93.57394|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-333.9953|-336.28955|209.9094|199.90126|-33.04625|-95.59017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|volume|water|||-336.29956|-341.82446|209.9094|199.90126|-33.04625|-96.9687|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|-169.8718|-229.88608|40.01205|29.96582|-165.75275|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-149.93669|-170.13403|0|0|-165.75275|0|300|0.4|0|0|0|0|0|0|0|0|30.01283|19.987|39.97036|30.00106|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-119.9246|-149.97452|0|0|-165.75275|0|300|0.4|0|0|0|0|0|0|0|0|-0.00166|-10.00769|30.29639|20.33897|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-99.72763|-119.9346|0|0|-165.75275|0|300|0.4|0|0|0|0|0|0|0|0|-9.84238|-20.124|0.01035|-10.00263|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|104.31789|-97.48115|92.41011|-15.40199|-309.875|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|11.18677|-235.28864|92.41011|39.98995|-309.875|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-96.31184|-120.17181|0|0|-309.875|0|200|0.4|0|0|0|0|0|0|0|0|36.13616|-11.9424|36.13616|-0.89742|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-119.64053|-149.99808|0|0|-309.875|0|200|0.4|0|0|0|0|0|0|0|0|83.59243|-0.92595|83.59243|29.794|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-148.82135|-170.19508|0|0|-309.875|0|200|0.4|0|0|0|0|0|0|0|0|85.82396|29.00765|85.82396|39.46965|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-149.47005|-170.1175|0|0|-309.875|0|200|0.4|0|0|0|0|0|0|0|0|20.4571|-49.46986|30.29783|-49.46986|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-119.75464|-150.0533|0|0|-309.875|0|200|0.4|0|0|0|0|0|0|0|0|-9.20231|-43.14503|21.21736|-43.14503|0|0|0|0|0|0|0||
chardok|trapezoid|water||t75_charpoop1|-99.2663|-121.17564|0|0|-309.875|0|200|0.4|0|0|0|0|0|0|0|0|-19.81833|-41.57913|-7.57853|-41.57913|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|-169.88914|-262.8873|30.03007|-50.60056|-309.875|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
chardok|levelplane|water||t75_charpoop1|-90.73657|-262.8873|-20.90007|-50.60056|-309.875|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|levelplane|water||t75_agua1|181.78893|-168.7148|434.33237|123.95562|-17.99996|0|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|levelplane|water||t75_agua1|62.18637|-113.87691|-87.70895|-366.74377|-35.99999|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|levelplane|water||t75_agua1|123.39902|-121.74371|-271.99048|-742.0991|-17.99999|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|levelplane|water||t75_agua1|280.1462|115.42365|-503.799|-655.62744|-5.99999|0|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|levelplane|water||t75_agua1|227.58818|169.08006|-399.09744|-419.52728|36.00002|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|levelplane|water||t75_agua1|218.24252|177.77551|-418.7088|-431.82596|36.00002|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
citymist|slantedplane|water|westhigheastlow|t75_agua1|217.68597|178.61778|-431.82596|-503.799|36.00002|0.01416|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
cobaltscar|levelplane|water||d_w1|1762.876221|-4975.884766|5000.929199|-4990.694336|48.531528|0|170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
commons|levelplane|water||d_w1|377.1888|-460.3102|3223.8345|2200.1301|-66.08847|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|257.28107|-280.88168|826.9396|567.9005|-34.99994|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|-252.33495|-608.32715|658.7226|420.4054|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|-252.33495|-608.32715|658.7226|420.4054|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|-71.52944|-258.5931|479|392.10617|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|-53.21569|-73.40151|430.08392|319.77878|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|4.90169|-60.139|343.0375|290.80826|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|325.6894|-56.07648|292.87955|87.38593|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|301.03156|223.3543|90.83162|27.75824|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|270.78027|212.97424|28.26653|-8.258|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|252.12251|192.80634|-7.61077|-42.18968|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|234.14362|145.42702|-41.50601|-68.26295|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|213.68996|126.5172|-67.1873|-96.14693|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|171.80586|128.0868|-95.56268|-144.63959|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|146.06096|-8.45432|-59.72221|-174.79903|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|water||t50_m0002|26.95809|-61.00802|94.32632|-107.15449|-11.99999|0|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|84.62597|72.90511|0.41027|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|84.32172|72.90511|1.77798|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|84.017456|72.90511|3.14569|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|83.61664|72.90511|4.93148|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|83.21582|72.90511|6.71727|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|82.831184|72.90511|8.457405|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|82.44654|72.90511|10.19754|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|82.03747|72.90511|12.029025|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|81.628395|72.90511|13.86051|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|81.34336|72.90511|15.144805|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|81.05832|72.90511|16.4291|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|80.76017|72.90511|17.80399|-13.31132|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|84.41593|72.90511|-13.3|-16.12|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|83.29217|72.90511|-16.11073|-18.55|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|82.31311|72.90511|-18.54954|-21.76|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
crushbone|levelplane|blood||t50_m0003|81.036|72.90511|-21.75171|-24.25|15.00001|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
dalnir|levelplane|water||t75_w1|113.21539|82.81459|-718.8269|-778.7639|-83.96868|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
dalnir|levelplane|water||t75_w1|4.93018|-18.03309|-745.163|-752.353|-193.93742|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
dalnir|levelplane|water||t75_w1|-3.18551|-10.62922|-737.1623|-760.18365|-193.93742|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
dalnir|levelplane|water||t75_w1|352.56204|109.45288|-12.68823|-406.20004|-182.93748|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
droga|octagon|blood||t50_redwat01|546.10486|493.3954|1986.7715|1916.0859|-269.90616|0|15|0.2|0|0|0|0|0|0|0|0|1968.9379|1933.5048|1968.9379|1933.5048|529.4616|509.9024|529.4616|509.9024|0|0|0||
eastkarana|levelplane|water||d_w1|3007.819|-3782.7568|1837.6665|551.66144|-74.15605|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
eastkarana|levelplane|water||d_w1|-3772.6804|-5798.433|1837.7665|-4512.786|-74.15605|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
eastwastes|levelplane|water||d_w1|3974.226562|-5668.306641|5984.055176|-7448.902832|-39.874668|0|332|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
eastwastes|levelplane|water||d_w1|-5358.131836|-7269.107422|3652.22168|-7448.902832|-39.874668|0|332|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
eastwastes|levelplane|water||d_w1|-7114.019043|-13176.86231|5984.055176|-7448.902832|-39.874668|0|332|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
emeraldjungle|levelplane|water||d_w1b|4096.996|3197.6147|99.28518|-1874.3213|-364.78073|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||d_ow1|1400|-1207.3566|64.1622|-2698.7896|0|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-679.4347|-695.454|-177.8328|-189.77007|55.96885|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-719.73395|-751.87384|-172.18578|-195.50946|48.9689|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-724.28613|-747.21686|-167.80334|-199.98917|48.9689|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-721.90625|-749.4721|-170.23576|-197.83244|48.9689|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-283.32666|-364.44708|60.08774|-76.67649|29.00003|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-106.2753|-117.68951|13.69309|-29.98297|38.00001|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-117.68951|-119.83529|12.42671|-27.87836|38.00001|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-119.83529|-121.5528|10.66121|-26.31632|38.00001|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-121.5528|-123.37894|8.83967|-24.33208|38.00001|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-123.37894|-125.05815|7.18692|-22.76209|38.00001|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnext|levelplane|water||t50_w1|-125.05815|-126.93079|5.44662|-20.88471|38.00001|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|764.24426|659.58624|770.9357|716.21014|35.00007|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|760.3523|661.6918|773.62915|714.8285|35.00007|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|756.8328|666.7962|778.36615|708.936|35.00007|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|754.57605|668.78284|780.4556|707.07086|35.00007|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|734.30536|689.2432|704.8893|685.4808|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|732.3631|691.17346|706.83075|683.53906|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|730.50574|693.2234|708.78174|681.41315|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|728.76373|695.4376|710.8121|679.2042|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|726.8077|697.7436|713.1382|677.02576|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|724.5754|699.80176|715.40027|674.76605|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|723.0005|701.33594|717.0425|673.3762|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|721.4085|701.33594|718.6181|673.3762|2.00009|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|863.7359|559.0811|709.2482|698.2525|-15.99999|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|762.30286|661.01587|716.4581|690.98566|-15.99999|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|734.07086|689.43256|720.95245|686.7785|-15.99999|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|729.62573|693.983|725.12787|681.9216|-15.99999|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|725.4353|698.27686|729.4036|677.74744|-15.99999|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudnint|levelplane|water||t50_eruw1|721.13824|702.8278|733.5114|674.23|-15.99999|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudsxing|levelplane|water||d_w1|3050.0168|-758.37213|5036.5913|-3051.5825|-20.06216|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudsxing|levelplane|water||d_w1|3050.0168|-4999.446|5036.5913|1787.4708|-20.06216|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudsxing|levelplane|water||d_w1|-1693.0792|-4999.446|5036.5913|-3051.5825|-20.06216|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
erudsxing|levelplane|water||d_w1|3050.0168|-4999.446|796.3214|-3051.5825|-20.06216|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
everfrost|levelplane|water||t75_wat1|3592.1372|1687.5895|-3781.8525|-4645.905|-105.8433|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
everfrost|levelplane|water||t75_wat1|3312.2576|2050.1865|-5144.484|-5937.699|-105.8433|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
everfrost|levelplane|water||t75_wat1|2050.1965|1608.1963|-4937.5176|-5580.3687|-105.8433|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
everfrost|levelplane|water||t75_wat1|1687.8258|-1085.8453|-4247.805|-5472.051|-105.8433|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
everfrost|levelplane|water||t75_wat1|-1085.8353|-4905.088|-4139.5264|-4658.8223|-105.8433|0|350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|2104.4133|541.2898|2316.7666|976.9812|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|542|226.88722|1206.4501|633.7919|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|543.6681|440.03296|1291.7549|1204.3284|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|230.28906|-109.89905|982.0763|285.1505|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|-108|-2141.6821|938|565.5522|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|4.48345|-527.66754|299.1177|-29.17265|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|-97.38569|-294.64038|488.92416|284.09616|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|-250.21259|-1067.8751|-27.55009|-492.3297|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|-663.8658|-1322.7319|-488.73215|-681.6985|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
feerrott|levelplane|water||d_sw1|-906.00366|-2143.7356|-678.6939|-965.5502|-29.03121|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
felwithea|levelplane|water||t50_agua1|137.8086|31.66994|-34.70035|-209.19373|-14.01|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
felwithea|levelplane|water||t50_agua1|42.78268|-32.24421|-41.83213|-154.05923|-14.01|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
felwithea|levelplane|water||t50_agua1|-27.78146|-130.8669|-41.83287|-209.19373|-14.01|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
felwithea|levelplane|water||t50_agua1|305.5419|-168.72882|-629.289|-835.1789|-27.998|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
felwitheb|levelplane|water||t25_agua1|567.2821|322.7032|-512.48004|-713.8349|-27.99987|0|300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
fieldofbone|levelplane|water||d_w1|4608.964|1746.7903|4793.761|-1613.7977|-179.12488|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
firiona|levelplane|water||d_w1|-355.17084|-10012.15|4835.861|-5163.29|-126.46818|0|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
