id,spawngroupID,zone,x,y,z,heading,respawntime,variance,pathgrid,roamRange
347475,189487,timorous,3107,-5651,85.900002,464,640,0,0,0
348059,116077,eastwastes,-1467,-5649.879883,155.5,123,640,0,77,5
345334,96096,timorous,-1059.630005,-5649.879883,-126.5,251,640,0,0,0
349048,118238,greatdivide,-3509,-5609,-513.25,188,640,0,0,0
325330,14012,southkarana,153.880005,-5606,0,65.875,640,0,19,5
345264,96069,timorous,-4164,-5600,2.25,204.5,640,0,7,5
349025,118215,greatdivide,3644,-5597.25,132.630005,122,640,0,0,0
348206,116205,eastwastes,-1296,-5584,173.399994,98,640,0,184,5
349047,118238,greatdivide,-3535,-5575,-513.25,120.5,640,0,0,0
345350,96165,timorous,-93.5,-5570.879883,-126.5,202.5,640,0,0,0
348600,116645,eastwastes,-64,-5570,200.75,113,640,0,0,0
348120,116126,eastwastes,406,-5567,186.800003,393.25,640,0,120,5
348200,116201,eastwastes,2336.879883,-5561,168.75,16.75,640,0,178,5
325316,14005,southkarana,2805,-5551,146.100006,473.75,640,0,8,5
325490,14174,southkarana,-2597,-5500,1.75,1.625,640,0,0,0
325466,14148,southkarana,-2614.5,-5485,0,17,640,0,0,0
325463,14144,southkarana,-2639.75,-5484.129883,1.63,117,640,0,0,0
325465,14147,southkarana,-2624.129883,-5477.879883,-2.25,64,640,0,0,0
347149,189153,southkarana,-2735,-5462,6,386,640,0,0,0
345266,96070,timorous,-4241,-5439,2.75,128,640,0,0,0
348000,116038,eastwastes,-3769.879883,-5410.879883,149.100006,360.75,640,0,21,5
325475,14158,southkarana,-2632,-5408,1.75,138.75,640,0,0,0
325464,14145,southkarana,-2650.5,-5405.5,0.25,10.875,640,0,0,0
348017,116049,eastwastes,-1260,-5401,176.600006,138.75,640,0,36,5
325310,14001,southkarana,-1429.880005,-5390,18,118.375,640,0,3,5
345287,96076,timorous,-912.880005,-5385.25,-126.5,10.375,640,0,0,0
345320,96096,timorous,-1470.25,-5378.25,-126.5,249.5,640,0,0,0
345282,96076,timorous,-360.5,-5375.129883,-126.5,234.375,640,0,0,0
345408,96210,timorous,-4407,-5353,4.88,243.5,640,0,0,0
345409,96215,timorous,-4249,-5347,2.25,255,640,0,0,0
345411,96215,timorous,-4234,-5347,2,255,640,0,0,0
345355,96165,timorous,-238.880005,-5346,-126.5,115.375,640,0,15,5
325357,14031,southkarana,2946,-5340.879883,159.600006,511,640,0,30,5
345338,96126,timorous,-1049.880005,-5330.75,-126.5,237.625,640,0,0,0
347992,116032,eastwastes,-1046,-5310,211.399994,33,640,0,13,5
345410,96215,timorous,-4422,-5301,5.25,115,640,0,0,0
325336,14014,southkarana,-2950.879883,-5223.879883,1.1,305.75,640,0,0,0
348912,118099,greatdivide,3790.629883,-5217.25,-20.879999,205.375,640,0,30,5
348080,116091,eastwastes,-3017.879883,-5202.879883,196.300003,346.75,640,0,92,5
345417,96222,timorous,-4335,-5195,5.38,64,640,0,0,0
348008,116045,eastwastes,-2872.879883,-5177.879883,167,301.25,640,0,28,5
345353,96165,timorous,-742.880005,-5157.129883,-129.5,19.125,640,0,0,0
325334,14014,southkarana,-1729,-5152.879883,15.75,95.5,640,0,22,5
348222,116240,eastwastes,-1496,-5146.879883,146.75,123.375,640,0,198,5
349046,118238,greatdivide,-3009,-5146,-513.25,251.5,640,0,0,0
352588,189729,iceclad,-4190,-5129,-87,0,640,0,0,0
352915,190056,westwastes,-3817,-5123,-247.800003,0,640,0,0,0
345413,96217,timorous,-3536,-5121,18.629999,128,640,0,0,0
349009,118191,greatdivide,-3010,-5114,-513.25,21.625,640,0,0,0
348229,116246,eastwastes,-150,-5106,171.800003,41.25,640,0,205,5
349004,118187,greatdivide,-2991,-5100,-513.25,21.5,640,0,0,0
345412,96216,timorous,-3516,-5090,18.629999,80,640,0,0,0
345359,96165,timorous,-279.630005,-5089.75,-126.5,254,640,0,0,0
348991,118176,greatdivide,-3504,-5079,-513.25,76.5,640,0,0,0
349045,118238,greatdivide,-3444,-5079,-513.25,187.5,640,0,0,0
325369,14035,southkarana,-375,-5068.879883,1.1,242.25,640,0,40,5
345198,96002,timorous,2799,-5061,289.5,192.5,640,0,0,0
345267,96070,timorous,-3551,-5049,18.629999,64,640,0,0,0
345415,96220,timorous,-3524,-5049,18.629999,192,640,0,0,0
325413,14069,southkarana,2658.879883,-5045.879883,192.100006,241.5,640,0,67,5
348239,116251,eastwastes,-3561.879883,-5044.879883,147.899994,292,640,0,215,5
345265,96070,timorous,-3846,-5043,18.299999,332,640,0,8,5
349044,118238,greatdivide,-3283,-5043,-513.25,248,640,0,0,0
349043,118238,greatdivide,-3240,-5034,-513.25,217,640,0,0,0
352525,120098,westwastes,-3815.129883,-5027.129883,84.629997,24,640,0,0,0
348221,116240,eastwastes,-1021,-5003.879883,177.100006,214.75,640,0,197,5
348931,118116,greatdivide,3352,-4996,-80,174,640,0,37,5
345416,96221,timorous,-3099,-4995,19.25,255,640,0,0,0
345299,96081,timorous,-985,-4970.129883,-129.380005,106.75,640,0,0,0
348914,118100,greatdivide,-816,-4964,-385.880005,31.5,640,0,0,0
325417,14069,southkarana,-3042.879883,-4954.879883,2.4,327.5,640,0,71,5
325331,14013,southkarana,-2770.879883,-4953.879883,0,168,640,0,0,0
349000,118187,greatdivide,-3276,-4953,-513.25,10,640,0,0,0
348821,118017,greatdivide,-2601,-4952,-178,319.25,640,0,15,5
347962,116003,eastwastes,-2650,-4950,145.380005,0,640,0,0,0
348917,118103,greatdivide,-699,-4948,-385.880005,252.5,640,0,0,0
348042,116061,eastwastes,-3727.879883,-4946.879883,146,0,640,0,60,5
352910,190051,greatdivide,-454,-4934,-383.600006,186,640,0,0,0
349006,118191,greatdivide,-3259,-4931,-513.25,23.75,640,0,0,0
349003,118187,greatdivide,-3281,-4927,-513.25,23.875,640,0,0,0
349034,118226,greatdivide,617.25,-4922.75,-266.25,204.5,640,0,0,0
352916,190057,westwastes,-3529,-4918,-418,490,640,0,0,0
349071,118268,greatdivide,792,-4913,-187.75,50,640,0,0,0
348041,116060,eastwastes,-2751.879883,-4912.879883,154.5,309.25,640,0,59,5
352917,190058,westwastes,-3518,-4907,-418,490,640,0,0,0
349001,118187,greatdivide,-3541,-4904,-513.25,60.5,640,0,0,0
345356,96165,timorous,407.5,-4902.129883,-131.5,80,640,0,0,0
348990,118175,greatdivide,-3510,-4899,-513.25,195.5,640,0,0,0
352918,190059,westwastes,-3507,-4896,-105.5,490,640,0,0,0
352912,190053,westwastes,-4197,-4890,55.799999,506,640,0,0,0
352919,190060,westwastes,-3496,-4885,-108.800003,490,640,0,0,0
349007,118191,greatdivide,-3537,-4884,-513.25,25.5,640,0,0,0
352920,190061,westwastes,-3485,-4874,-111.300003,490,640,0,0,0
348835,118028,greatdivide,-486.25,-4870.5,-383.630005,226.625,640,0,0,0
352914,190055,westwastes,-3501,-4868,-107.900002,416,640,0,0,0
345414,96218,timorous,-3439,-4867,18.629999,128,640,0,0,0
352921,190062,westwastes,-3474,-4863,-113.800003,490,640,0,0,0
344396,100064,stonebrunt,1311,-4862,-43.380001,217,640,0,0,0
345308,96081,timorous,-1042.130005,-4861.379883,-126.5,124,640,0,0,0
352922,190063,westwastes,-3463,-4852,-116.400002,490,640,0,0,0
348016,116049,eastwastes,-2871.879883,-4844.879883,183.399994,311,640,0,35,5
352923,190064,westwastes,-3452,-4841,-118.900002,490,640,0,0,0
347699,189709,southkarana,3177.47583,-4831.89502,82.839638,225.625,1200,0,0,0
352924,190065,westwastes,-3441,-4830,-121.400002,490,640,0,0,0
325428,14081,southkarana,-3203.879883,-4828.879883,4.9,511,640,0,0,0
344393,100060,stonebrunt,1142,-4826,-42.75,28.5,640,0,0,0
344391,100057,stonebrunt,1161,-4824,-43.380001,1,640,0,0,0
344392,100058,stonebrunt,1188,-4822,-43.380001,240.5,640,0,0,0
347476,189488,timorous,2980,-4822,2.8,308,640,0,0,0
352925,190066,westwastes,-3430,-4819,-123.900002,490,640,0,0,0
349514,110070,iceclad,7085.25,-4812.379883,162.130005,253.5,640,0,0,0
344559,100215,stonebrunt,1116,-4806,-42.75,53.5,640,0,0,0
344390,100057,stonebrunt,1216,-4801,-42.75,193.5,640,0,0,0
348833,118025,greatdivide,-1125,-4798,-385.880005,60,640,0,0,0
345305,96081,timorous,-1722.380005,-4796.129883,-126.5,138.5,640,0,0,0
348827,118021,greatdivide,-1437.5,-4794.25,-291,129.25,640,0,0,0
348837,118029,greatdivide,-628.25,-4729.25,-375.25,240,640,0,0,0
325431,14088,southkarana,2764.879883,-4725,63.5,137.75,640,0,79,5
352913,190054,westwastes,-4201,-4712,69.300003,8,640,0,0,0
352418,120000,westwastes,-3900,-4705,31.5,245.5,640,0,0,0
345295,96081,timorous,-1875.25,-4701.879883,-131.5,224.875,640,0,0,0
344430,100093,stonebrunt,2835,-4691,-72.5,149.75,640,0,114,5
344402,100071,stonebrunt,2573.879883,-4689.879883,-107.800003,132.5,640,0,87,5
344406,100071,stonebrunt,2030,-4688.879883,-48.75,169.25,640,0,91,5
344540,100205,stonebrunt,2289,-4684.879883,-128.5,342.75,640,0,203,5
344501,100160,stonebrunt,1998.880005,-4675.879883,-43.25,79.75,640,0,170,5
352482,120039,westwastes,-3781,-4667,68,108.25,640,0,9,5
348043,116061,eastwastes,-3348.879883,-4667,164.899994,388.5,640,0,61,5
349519,110079,iceclad,8895,-4665,247,187,640,0,0,0
344541,100205,stonebrunt,2891.879883,-4649.879883,-78.75,84.25,640,0,204,5
348826,118021,greatdivide,-1534.380005,-4645.5,-140.75,216.75,640,0,0,0
344506,100164,stonebrunt,1084.880005,-4644,-26.75,188.5,640,0,175,5
315420,98040,erudsxing,4801.75,-4637.25,-280,224.25,640,0,29,5
344407,100072,stonebrunt,601,-4620,-15.75,196,640,0,92,5
315390,98014,erudsxing,3799,-4616.879883,-246.399994,0,640,0,11,5
344330,100020,stonebrunt,2250.879883,-4614.879883,-129.25,90.625,640,0,25,5
344474,100139,stonebrunt,447,-4604.879883,-48,187.25,640,0,152,5
352425,120007,westwastes,-3080.879883,-4584,-321.25,185.375,640,0,0,0
348836,118028,greatdivide,-690.630005,-4574.25,-343.880005,242.625,640,0,0,0
315443,98064,erudsxing,4405.879883,-4572.879883,-232.399994,216,640,0,42,5
339987,84476,firiona,1320,-4564,-143,193.75,640,0,0,0
344502,100160,stonebrunt,920,-4562.879883,-30.6,371.5,640,0,171,5
348942,118128,greatdivide,-1065,-4560,-317,23,640,0,0,0
348131,116133,eastwastes,-188,-4557.879883,195.899994,189.75,640,0,131,5
344418,100075,stonebrunt,1474,-4543.879883,-13,363.75,640,0,103,5
344415,100075,stonebrunt,2603.879883,-4541.879883,-157.5,66.75,640,0,100,5
344503,100160,stonebrunt,2723.879883,-4541.879883,-166.399994,142.25,640,0,172,5
344395,100063,stonebrunt,1544,-4538.879883,-23.879999,188.625,640,0,81,5
345419,96224,timorous,-3254,-4535,17.5,127.5,640,0,0,0
315398,98014,erudsxing,3418,-4532.879883,-111.400002,240.75,640,0,19,5
348951,118137,greatdivide,-1514.630005,-4532.379883,-150.880005,194.375,640,0,0,0
348048,116063,eastwastes,-2962.879883,-4512.879883,218.130005,146.125,640,0,66,5
347473,189485,timorous,-3278,-4500,-4,384,640,0,0,0
344394,100062,stonebrunt,2693.879883,-4498.879883,-167.600006,151.5,640,0,80,5
344404,100071,stonebrunt,779,-4497,-17.799999,389.75,640,0,89,5
344742,100441,stonebrunt,2942.879883,-4485.879883,-148.75,83.625,640,0,0,0
348152,116160,eastwastes,-1756.880005,-4485,175.100006,484.75,640,0,139,5
325328,14010,southkarana,-1263.880005,-4477,-0.3,417.75,640,0,17,5
325432,14090,southkarana,-2781.879883,-4468,1.8,376,640,0,80,5
345304,96081,timorous,-1653.5,-4461,-126.5,3,640,0,0,0
349076,118276,greatdivide,-1541,-4461,-73.5,0,640,0,0,0
344635,100310,stonebrunt,-3414,-4443,-185.880005,243.5,640,0,0,0
344388,100056,stonebrunt,1413.880005,-4434.879883,-25.25,74.25,640,0,78,5
352446,120024,westwastes,-3715,-4432.379883,-8.3,491,640,0,4,5
348944,118128,greatdivide,-1303,-4428,-317,1.5,640,0,0,0
344632,100306,stonebrunt,-3405,-4427,-187.630005,228,640,0,0,0
344631,100306,stonebrunt,-3384,-4410,-191.25,146,640,0,0,0
344633,100306,stonebrunt,-3438,-4409,-184.130005,73,640,0,0,0
344634,100308,stonebrunt,-3423,-4401,-186.630005,157.5,640,0,0,0
339828,84252,firiona,1388,-4400,-104.75,0,640,0,0,0
339763,84187,firiona,1440,-4397,-102.879997,195,640,0,0,0
339764,84188,firiona,1374,-4390,-102.879997,71,640,0,0,0
325315,14002,southkarana,-1142.880005,-4378,-0.3,453.5,640,0,7,5
348231,116246,eastwastes,-1173,-4374,175.899994,83,640,0,207,5
348118,116126,eastwastes,940,-4371.879883,190.880005,134.75,640,0,118,5
325437,14099,southkarana,552.880005,-4370.879883,1.5,231.25,640,0,84,5
344336,100025,stonebrunt,620,-4370,12.1,397,640,0,31,5
315422,98040,erudsxing,3506,-4367.879883,-191.399994,251.5,640,0,31,5
344560,100216,stonebrunt,3368,-4364,-42.75,207.5,640,0,0,0
352429,120013,westwastes,-3773.75,-4345.879883,-95,160.625,640,0,0,0
344484,100147,stonebrunt,3328,-4344,-42.75,10,640,0,0,0
344475,100139,stonebrunt,502.880005,-4342,3.13,4.375,640,0,153,5
349084,118289,greatdivide,-1316,-4339,-317,67.5,640,0,0,0
344583,100240,stonebrunt,3384,-4338,-43.380001,206,640,0,0,0
348225,116240,eastwastes,-1636,-4329,176.100006,0,640,0,201,5
325443,14105,southkarana,-3530,-4328,0,87,640,0,0,0
345306,96081,timorous,-128.75,-4328,-126.5,157.5,640,0,0,0
349520,110079,iceclad,8900,-4328,257.130005,187,640,0,0,0
352427,120009,westwastes,-3774.75,-4324.5,-96.5,164.625,640,0,0,0
344398,100066,stonebrunt,1567.880005,-4317.879883,-24,75.5,640,0,83,5
344313,100009,stonebrunt,668,-4313,-11.5,194,640,0,13,5
344479,100143,stonebrunt,3336,-4313,-43.380001,136.5,640,0,0,0
344389,100056,stonebrunt,1601,-4308,-23.75,194.25,640,0,79,5
345311,96096,timorous,-70.25,-4306.629883,-126.5,14.5,640,0,0,0
348970,118155,greatdivide,-1505.630005,-4302.5,-187.25,224.875,640,0,0,0
345340,96126,timorous,-224.25,-4299,-126.5,111.875,640,0,0,0
352431,120013,westwastes,-760.130005,-4296.5,-331,41.5,640,0,0,0
348980,118162,greatdivide,-1498,-4291.129883,-208,217.375,640,0,0,0
352448,120024,westwastes,710.630005,-4290.879883,-321.380005,254.5,640,0,0,0
348979,118160,greatdivide,-1506.25,-4284.129883,-182.630005,159.875,640,0,0,0
344328,100019,stonebrunt,2317.879883,-4280,-142.399994,123.5,640,0,23,5
329697,69103,oot,6769.75,-4278.379883,-280.100006,290,640,0,41,5
345315,96096,timorous,-618.630005,-4265.379883,-126.5,102.375,640,0,10,5
348941,118128,greatdivide,-1264,-4265,-317,146,640,0,0,0
348943,118128,greatdivide,-997,-4253,-316.25,116.5,640,0,0,0
344530,100188,stonebrunt,3329,-4249,-42.75,5.5,640,0,0,0
324766,12217,qey2hh1,-9358,-4243,-64.75,132.5,640,0,0,0
324737,12184,qey2hh1,-15170,-4240,-64.379997,128,640,0,0,0
345279,96076,timorous,-813.380005,-4237.5,-126.5,30,640,0,0,0
325323,14006,southkarana,415.880005,-4229.879883,0,156,640,0,0,0
344375,100042,stonebrunt,1033,-4228,12.25,192,640,0,69,5
352266,119104,wakening,2084,-4226,-167.5,210.5,640,0,0,0
338586,94082,emeraldjungle,2806,-4224,-32767.88086,231.125,640,0,0,0
339754,84178,firiona,2257,-4222,-93.25,150,640,0,0,0
344478,100142,stonebrunt,3386,-4222,-42.75,195.5,640,0,0,0
352469,120026,westwastes,2427.5,-4218,-374.130005,100.875,640,0,0,0
326855,13104,northkarana,1228.880005,-4217,-30.629999,130,640,0,0,0
352265,119103,wakening,1979,-4217,-173.130005,18,640,0,0,0
326856,13105,northkarana,1190,-4216,-30.629999,130,640,0,0,0
352261,119098,wakening,2029,-4206,-176.25,248.5,640,0,0,0
344477,100141,stonebrunt,3319,-4205,-43.380001,64.5,640,0,0,0
345339,96126,timorous,-657.5,-4202.25,-126.5,125,640,0,0,0
344399,100067,stonebrunt,1879.380005,-4201.129883,-89.599998,141.5,640,0,84,5
352267,119105,wakening,2114,-4194,-167.5,245,640,0,0,0
344531,100189,stonebrunt,3390,-4192,-43.380001,196.5,640,0,0,0
348961,118149,greatdivide,-671.25,-4190.129883,288,138,640,0,0,0
344476,100140,stonebrunt,3339,-4190,-43.380001,130,640,0,0,0
344410,100072,stonebrunt,357,-4189,-14.63,205.25,640,0,95,5
344346,100030,stonebrunt,302,-4187,-15.88,202.75,640,0,40,5
339825,84249,firiona,2904,-4186,-49.380001,133,640,0,0,0
326816,13067,northkarana,1182,-4169.879883,-30.75,69,640,0,66,5
352263,119100,wakening,1960,-4169,-177,47,640,0,0,0
344480,100144,stonebrunt,3309,-4166,-42.75,0,640,0,0,0
348834,118027,greatdivide,-127,-4156,-261.130005,0,640,0,0,0
325393,14058,southkarana,2127,-4151.879883,78,122.25,640,0,51,5
352268,119106,wakening,2089,-4150,-177.25,199,640,0,0,0
326883,13136,northkarana,1201,-4149,14,65,640,0,0,0
349038,118226,greatdivide,2100.629883,-4149,482,191.25,640,0,0,0
348957,118143,greatdivide,-1509.130005,-4147.129883,-163.75,166.875,640,0,0,0
348155,116160,eastwastes,-110,-4144,185.300003,77,640,0,142,5
352186,119031,wakening,-357,-4140,-3.13,12.5,640,0,0,0
352258,119094,wakening,2020,-4140,-184.5,31.875,640,0,0,0
326854,13103,northkarana,1218,-4139,66.129997,166.5,640,0,0,0
326850,13099,northkarana,1211,-4138,17.25,128.5,640,0,0,0
344712,100402,stonebrunt,225,-4137,-0.5,218,640,0,311,5
344409,100072,stonebrunt,2307.879883,-4134.879883,-72,134.25,640,0,94,5
352407,119259,wakening,2199,-4134,-169,0,640,0,0,0
349438,110009,iceclad,5896.129883,-4133.129883,87.75,97.375,640,0,0,0
344481,100145,stonebrunt,3314,-4133,-43.380001,133,640,0,0,0
348968,118155,greatdivide,-1513.380005,-4132,-152.880005,164.125,640,0,0,0
344532,100191,stonebrunt,-1571,-4129,-377,128,640,0,0,0
325314,14002,southkarana,-127,-4128,-0.3,395.5,640,0,6,5
352260,119097,wakening,1953,-4128,-175.380005,69,640,0,0,0
344483,100147,stonebrunt,3347,-4121,-42.75,167,640,0,0,0
344551,100214,stonebrunt,1220,-4119,17.5,209.25,640,0,210,5
344482,100146,stonebrunt,3286,-4114,-42.75,103,640,0,0,0
324754,12205,qey2hh1,-2208,-4112,-65.129997,110.5,640,0,0,0
326835,13085,northkarana,-1931,-4112,-65,118.5,640,0,0,0
344630,100305,stonebrunt,-1519,-4112,-376.380005,192,640,0,0,0
344397,100065,stonebrunt,788.880005,-4110,35,400.5,640,0,82,5
344538,100203,stonebrunt,-1580,-4107,-377,63,640,0,0,0
349035,118226,greatdivide,2147.25,-4102.879883,495.630005,210.25,640,0,0,0
326834,13084,northkarana,-1920,-4101,-66.379997,118.5,640,0,0,0
352421,120003,westwastes,2610.5,-4097,-353.630005,113.625,640,0,0,0
348969,118155,greatdivide,-1510.25,-4092.379883,-159.630005,204.125,640,0,0,0
345301,96081,timorous,-964.630005,-4090.129883,-126.5,160.625,640,0,0,0
326840,13090,northkarana,-1943,-4085,-58.880001,154,640,0,0,0
326838,13088,northkarana,-1922,-4085,-63.5,87,640,0,0,0
325308,14000,southkarana,-846,-4080,17.629999,255.5,640,0,1,5
352269,119107,wakening,1936,-4077,-167.5,91,640,0,0,0
348940,118125,greatdivide,-1506.130005,-4076.629883,-168.5,218.5,640,0,0,0
348945,118130,greatdivide,-865,-4075,-198.880005,239,640,0,0,0
326839,13089,northkarana,-1932,-4074,-60.25,154,640,0,0,0
326837,13087,northkarana,-1911,-4074,-64.879997,87,640,0,0,0
348808,118007,greatdivide,-1544,-4073.75,-45.380001,242.25,640,0,0,0
352264,119101,wakening,2040,-4066,-176.130005,157.5,640,0,0,0
339753,84177,firiona,3038,-4065,-49.380001,92.5,640,0,0,0
352487,120045,westwastes,-2928,-4063,-74.75,65.5,640,0,0,0
344537,100202,stonebrunt,-1586,-4061,-377,206.5,640,0,0,0
326836,13086,northkarana,-1923,-4058,-61.380001,1,640,0,0,0
352230,119065,wakening,-371,-4050,-3.13,21.5,640,0,0,0
339752,84176,firiona,2864,-4049,-49.380001,177.5,640,0,0,0
348030,116052,eastwastes,-1376,-4048.879883,154,158.5,640,0,48,5
349036,118226,greatdivide,2240,-4048.25,338.75,181.875,640,0,0,0
352262,119099,wakening,1963,-4048,-167.5,117,640,0,0,0
352486,120044,westwastes,-2931,-4035,-76,66,640,0,0,0
324742,12193,qey2hh1,-2489,-4034,-61.630001,176,640,0,0,0
347451,189463,firiona,2927,-4034,50.130001,474,640,0,0,0
348044,116063,eastwastes,-1008,-4029,190.600006,73.5,640,0,62,5
344564,100220,stonebrunt,2397,-4029,-42.75,10.5,640,0,0,0
315410,98023,erudsxing,3117,-4025.879883,-182.399994,255.75,640,0,26,5
324755,12206,qey2hh1,-2344,-4023,-47.380001,98,640,0,0,0
344563,100219,stonebrunt,2442,-4022,-42.130001,195,640,0,0,0
339782,84206,firiona,1862,-4018,-103.25,239,640,0,0,0
349032,118223,greatdivide,2232,-4018,297.130005,171.375,640,0,0,0
347994,116033,eastwastes,2045.880005,-4013.879883,198.630005,119.5,640,0,15,5
329693,69100,oot,4911,-4013.879883,-99.400002,279,640,0,37,5
345406,96209,timorous,-6404,-4012,10.38,105,640,0,0,0
324756,12207,qey2hh1,-2222,-4011,-47.75,176,640,0,0,0
348036,116055,eastwastes,-550,-4007,235.800003,48,640,0,54,5
339807,84231,firiona,2620,-4007,-77.25,9.875,640,0,0,0
344561,100217,stonebrunt,2360,-4006,-44.880001,86,640,0,0,0
315450,98069,erudsxing,4047.879883,-4003.879883,-185.399994,229.25,640,0,49,5
348033,116054,eastwastes,-1512,-4000.879883,178.75,104.25,640,0,51,5
344580,100237,stonebrunt,2411.879883,-3999,-42.130001,146,640,0,0,0
344581,100238,stonebrunt,2391,-3998,-43.130001,108,640,0,0,0
345330,96096,timorous,-1381.630005,-3995,-131.5,243.75,640,0,0,0
339799,84223,firiona,2612,-3995,-77.25,32,640,0,0,0
352428,120011,westwastes,-1562.5,-3994.5,-63.880001,64,640,0,1,5
348001,116038,eastwastes,-3309,-3991,158.5,90.5,640,0,22,5
352580,120162,westwastes,-2785,-3989,-58.130001,185,640,0,0,0
347964,116005,eastwastes,234,-3984,146.880005,228.5,640,0,0,0
325381,14046,southkarana,1548.880005,-3981,1.8,511,640,0,45,5
339801,84225,firiona,2627,-3979,-77.25,161,640,0,0,0
348226,116240,eastwastes,-2332.879883,-3978.879883,200.300003,336.75,640,0,202,5
348298,116343,eastwastes,-4948.879883,-3978.129883,12.38,50.5,640,0,0,0
339800,84224,firiona,2612,-3978,-79.129997,95,640,0,0,0
348962,118149,greatdivide,2176.129883,-3977.25,417.130005,141.375,640,0,0,0
349033,118226,greatdivide,2257.75,-3976.75,195.880005,175.25,640,0,0,0
339747,84171,firiona,1289.880005,-3975,-103.629997,97.5,640,0,152,5
347965,116006,eastwastes,613,-3972,146.630005,161.5,640,0,0,0
344536,100201,stonebrunt,-1514,-3962,-377,165,640,0,0,0
324562,12040,qey2hh1,-11651.87988,-3960,-6,125,640,0,34,5
