lootdrop_id|item_id|item_charges|equip_item|chance|multiplier|disabled_chance|min_expansion|max_expansion
6143|25981|1|0|70|1|0|-1|-1
6149|9481|1|1|20|1|0|-1|-1
6149|11878|1|1|20|1|0|-1|-1
6149|15823|1|1|20|1|0|-1|-1
6149|20486|1|1|20|1|0|-1|-1
6149|24611|1|1|20|1|0|-1|-1
6153|28751|1|0|30|1|0|-1|-1
6153|28781|1|0|60|1|0|-1|-1
6154|9484|1|0|20|1|0|-1|-1
6154|16355|1|0|20|1|0|-1|-1
6154|23491|1|0|20|1|0|-1|-1
6154|26043|1|0|20|1|0|-1|-1
6154|26218|1|0|20|1|0|-1|-1
6156|9486|1|1|33.333|1|0|-1|-1
6156|16160|1|1|33.333|1|0|-1|-1
6156|21880|1|1|33.333|1|0|-1|-1
6158|9488|1|0|10|1|0|-1|-1
6158|10654|1|0|10|1|0|-1|-1
6158|16364|1|0|15|1|0|-1|-1
6158|16372|1|0|25|1|0|-1|-1
6158|16378|1|0|15|1|0|-1|-1
6158|16385|1|0|25|1|0|-1|-1
6160|9490|1|0|75|1|0|-1|-1
6160|24643|1|0|25|1|0|-1|-1
6162|9493|1|1|100|1|0|-1|-1
6164|9494|1|1|25|1|0|-1|-1
6164|12589|1|1|25|1|0|-1|-1
6164|16292|1|0|5|1|0|-1|-1
6164|16343|1|0|5|1|0|-1|-1
6164|16349|1|0|5|1|0|-1|-1
6164|16356|1|0|5|1|0|-1|-1
6166|32407|1|1|100|1|0|-1|-1
6166|32408|1|1|100|1|0|-1|-1
6168|9496|1|0|25|1|0|-1|-1
6168|11047|1|0|25|1|0|-1|-1
6168|13646|1|0|25|1|0|-1|-1
6168|24771|1|0|25|1|0|-1|-1
6171|9497|1|1|25|1|0|-1|-1
6171|16291|1|0|25|1|0|-1|-1
6171|24645|1|1|25|1|0|-1|-1
6171|27637|1|1|25|1|0|-1|-1
6174|9498|1|0|20|1|0|-1|-1
6174|10074|1|0|20|1|0|-1|-1
6174|15831|1|0|20|1|0|-1|-1
6174|21865|1|0|20|1|0|-1|-1
6174|27286|1|0|20|1|0|-1|-1
6175|9577|1|1|40|1|0|-1|-1
6175|16295|1|0|4|1|0|-1|-1
6175|16344|1|0|6|1|0|-1|-1
6175|16352|1|0|4|1|0|-1|-1
6175|16359|1|0|6|1|0|-1|-1
6175|20603|1|1|25|1|0|-1|-1
6175|22887|1|1|15|1|0|-1|-1
6185|9583|1|1|33.333|1|0|-1|-1
6185|15795|1|1|66.666|1|0|-1|-1
6188|9586|1|0|100|1|0|-1|-1
6194|20895|1|1|1|1|0|-1|-1
6194|26663|1|0|3.5|1|0|-1|-1
6194|26664|1|0|3|1|0|-1|-1
6194|26665|1|0|3|1|0|-1|-1
6196|9589|1|0|12.5|1|0|-1|-1
6196|26864|1|0|12.5|1|0|-1|-1
6198|9595|1|1|50|1|0|-1|-1
6198|25227|1|1|50|1|0|-1|-1
6232|9895|1|0|18|1|0|-1|-1
6232|9902|1|0|20|1|0|-1|-1
6232|9913|1|0|25|1|0|-1|-1
6232|13763|1|0|4|1|0|-1|-1
6241|13750|1|0|12|1|0|-1|-1
6241|13751|1|0|8|1|0|-1|-1
6241|13752|1|0|3|1|0|-1|-1
6241|13781|1|0|16|1|0|-1|-1
6324|12084|1|0|8|1|0|-1|-1
6324|12085|1|0|4|1|0|-1|-1
6324|12086|1|0|1|1|0|-1|-1
6324|13085|1|0|35|1|0|-1|-1
6324|13757|1|0|9|1|0|-1|-1
6324|13783|1|0|49|1|0|-1|-1
6325|9905|1|0|44|1|0|-1|-1
6325|9906|1|0|45|1|0|-1|-1
6325|9913|1|0|44|1|0|-1|-1
6325|9942|1|0|68|1|0|-1|-1
6387|9924|1|0|88|1|0|-1|-1
6389|9926|1|0|100|1|0|-1|-1
6390|9933|1|0|100|1|0|-1|-1
6395|9958|1|1|29|1|0|-1|-1
6395|10422|1|1|29|1|0|-1|-1
6395|15880|1|1|19|1|0|-1|-1
6395|24599|1|1|23|1|0|-1|-1
6396|29956|1|0|10|1|0|-1|-1
6622|22123|1|0|5|1|0|1|99
6622|22124|1|0|5|1|0|1|99
6622|22125|1|0|5|1|0|1|99
6622|22523|1|0|25|1|0|1|99
6626|10007|1|1|100|1|0|-1|-1
6627|10536|1|0|100|1|0|-1|-1
6942|13019|1|0|50|2|0|-1|-1
6943|13998|1|0|35|1|0|-1|-1
6943|13999|1|0|50|1|0|-1|-1
6994|21945|1|0|4|1|0|-1|-1
6994|21946|1|0|3.5|1|0|-1|-1
6994|21947|1|0|3.5|1|0|-1|-1
7021|26624|1|0|5|1|0|-1|-1
7021|26625|1|0|5|1|0|-1|-1
7021|26626|1|0|5|1|0|-1|-1
7021|28589|1|0|13|1|0|-1|-1
7036|29918|1|0|6|1|0|-1|-1
7036|29919|1|0|4.5|1|0|-1|-1
7036|29920|1|0|5|1|0|-1|-1
7046|21747|1|0|8|1|0|-1|-1
7046|21749|1|0|3.5|1|0|-1|-1
7061|21735|1|0|5|1|0|-1|-1
7061|21736|1|0|3|1|0|-1|-1
7061|21737|1|0|3|1|0|-1|-1
7068|21717|1|0|4|1|0|-1|-1
7068|21718|1|0|3.5|1|0|-1|-1
7068|21719|1|0|3.5|1|0|-1|-1
7074|9269|1|1|33.333|1|0|-1|-1
7074|16164|1|1|33.333|1|0|-1|-1
7074|26045|1|1|33.333|1|0|-1|-1
7523|10032|1|0|25|1|0|-1|-1
7523|10033|1|0|25|1|0|-1|-1
7523|10034|1|0|25|1|0|-1|-1
7523|10035|1|0|25|1|0|-1|-1
7828|7724|1|0|1|1|0|3|99
7828|30451|1|0|1|1|0|-1|-1
7828|30455|1|0|1|1|0|-1|-1
7828|30459|1|0|1|1|0|-1|-1
7828|30463|1|0|1|1|0|-1|-1
7870|10028|1|0|6|1|0|-1|-1
7870|10037|1|0|3|1|0|-1|-1
7870|15981|1|0|4|1|0|-1|-1
7870|22503|1|0|3|1|0|-1|-1
7871|28772|1|0|0.55|1|0|-1|-1
7871|28773|1|0|0.55|1|0|-1|-1
7871|28774|1|0|0.65|1|0|-1|-1
7871|28775|1|0|0.7|1|0|-1|-1
7871|28776|1|0|0.7|1|0|-1|-1
7871|28777|1|0|0.85|1|0|-1|-1
7871|28778|1|0|0.85|1|0|-1|-1
7871|28779|1|0|1|1|0|-1|-1
7892|29915|1|0|9|1|0|-1|-1
7892|29916|1|0|6.5|1|0|-1|-1
7895|16362|1|0|18|1|0|-1|-1
7895|16371|1|0|28|1|0|-1|-1
7895|16380|1|0|18|1|0|-1|-1
7895|16387|1|0|28|1|0|-1|-1
7895|26738|1|0|8|1|0|-1|-1
7906|21732|1|0|5|1|0|-1|-1
7906|21733|1|0|3.5|1|0|-1|-1
7906|21734|1|0|4|1|0|-1|-1
8002|13409|1|0|10|1|0|-1|-1
8002|22524|1|0|10|1|0|2|99
8070|10116|1|1|100|1|0|-1|-1
8070|13570|1|1|100|1|0|-1|-1
8071|22514|1|0|25|1|0|1|99
8073|12256|1|1|30|1|0|-1|-1
8079|10133|1|1|100|1|0|-1|-1
8079|13570|1|1|100|1|0|-1|-1
8090|10161|1|1|100|1|0|-1|-1
8091|10162|1|0|100|1|0|-1|-1
8092|13055|1|0|100|1|0|-1|-1
8094|10174|1|0|16.666|1|0|-1|-1
8094|11059|1|0|16.666|1|0|-1|-1
8094|19084|1|0|16.666|1|0|-1|-1
8094|20498|1|0|16.666|1|0|-1|-1
8094|25600|1|0|16.666|1|0|-1|-1
8094|26744|1|0|16.666|1|0|-1|-1
8096|10175|1|1|100|1|0|-1|-1
8096|11028|1|1|100|1|0|-1|-1
8116|10200|1|1|100|1|0|-1|-1
8117|10201|1|1|8|1|0|-1|-1
8117|10202|1|1|8|1|0|-1|-1
8117|10203|1|0|8|1|0|-1|-1
8117|10204|1|1|8|1|0|-1|-1
8117|10205|1|1|8|1|0|-1|-1
8117|10206|1|1|8|1|0|-1|-1
8117|10207|1|1|8|1|0|-1|-1
8117|10208|1|0|8|1|0|-1|-1
8117|10209|1|1|9|1|0|-1|-1
8117|10210|1|0|9|1|0|-1|-1
8117|10211|1|1|9|1|0|-1|-1
8117|10212|1|1|9|1|0|-1|-1
8144|11018|1|0|33.333|1|0|-1|-1
8144|13767|1|0|33.333|1|0|-1|-1
8144|15822|1|0|33.333|1|0|-1|-1
8146|10230|1|0|90|1|0|-1|-1
8146|22877|1|0|10|1|0|-1|-1
8151|10232|1|1|25|1|0|-1|-1
8151|16355|1|0|25|1|0|-1|-1
8151|24646|1|1|25|1|0|-1|-1
8151|25800|1|1|25|1|0|-1|-1
8154|10234|1|0|20|1|0|-1|-1
8154|13672|1|0|20|1|0|-1|-1
8154|14747|1|0|20|1|0|-1|-1
8154|26737|1|0|20|1|0|-1|-1
8154|26788|1|0|20|1|0|-1|-1
8156|22881|1|1|100|1|0|-1|-1
8158|10236|1|1|100|1|0|-1|-1
8174|10242|1|0|16.666|1|0|-1|-1
8174|13634|1|0|16.666|1|0|-1|-1
8174|13694|1|0|16.666|1|0|-1|-1
8174|14961|1|0|16.666|1|0|-1|-1
8174|16097|1|0|16.666|1|0|-1|-1
8174|26220|1|0|16.666|1|0|-1|-1
8176|16265|1|0|100|1|0|-1|-1
8255|13165|1|0|75|1|0|-1|-1
8280|26642|1|0|3.5|1|0|-1|-1
8280|26643|1|0|3|1|0|-1|-1
8280|26644|1|0|3|1|0|-1|-1
8298|10388|1|1|25|1|0|-1|-1
8299|10389|1|1|25|1|0|-1|-1
8342|10421|1|1|33.333|1|0|-1|-1
8342|11100|1|1|33.333|1|0|-1|-1
8342|24787|1|1|33.333|1|0|-1|-1
8416|10539|1|0|50|1|0|-1|-1
8438|10607|1|1|100|1|0|-1|-1
8449|10653|1|1|25|1|0|-1|-1
8449|22985|1|1|25|1|0|-1|-1
8449|23497|1|1|25|1|0|-1|-1
8449|25220|1|1|25|1|0|-1|-1
8493|16149|1|1|25|1|0|-1|-1
8493|20438|1|1|25|1|0|-1|-1
8493|21897|1|1|25|1|0|-1|-1
8493|27164|1|1|25|1|0|-1|-1
8498|10898|1|1|25|1|0|-1|-1
8501|10904|1|1|25|1|0|-1|-1
8503|10945|1|0|45|1|0|-1|-1
8503|16605|1|0|45|1|0|-1|-1
8503|27994|1|0|10|1|0|-1|-1
8505|10947|1|1|30|1|0|-1|-1
8505|16293|1|0|10|1|0|-1|-1
8505|16297|1|0|10|1|0|-1|-1
8505|16350|1|0|10|1|0|-1|-1
8505|16357|1|0|10|1|0|-1|-1
8505|24693|1|1|30|1|0|-1|-1
8508|15867|1|0|25|1|0|-1|-1
8508|15877|1|0|12.5|1|0|-1|-1
8508|24999|1|0|25|1|0|-1|-1
8508|26980|1|0|12.5|1|0|-1|-1
8508|27000|1|0|12.5|1|0|-1|-1
8508|28650|1|0|12.5|1|0|-1|-1
8509|10948|1|0|16.666|1|0|-1|-1
8509|15842|1|0|16.666|1|0|-1|-1
8509|16384|1|0|16.666|1|0|-1|-1
8509|26984|1|0|16.666|1|0|-1|-1
8509|28665|1|0|16.666|1|0|-1|-1
8509|28666|1|0|16.666|1|0|-1|-1
8518|5046|1|1|50|1|0|-1|-1
8518|10990|1|1|50|1|0|-1|-1
8519|10991|1|1|100|1|0|-1|-1
8520|10992|1|1|75|1|0|-1|-1
8521|10993|1|1|100|1|0|-1|-1
8523|11015|1|1|0.2|1|0|-1|-1
8523|11017|1|1|5|1|0|-1|-1
8529|11022|1|1|20|1|0|-1|-1
8529|16326|1|1|20|1|0|-1|-1
8529|16343|1|0|40|1|0|-1|-1
8529|22995|1|1|20|1|0|-1|-1
8533|11022|1|1|20|1|0|-1|-1
8533|16326|1|1|20|1|0|-1|-1
8533|16357|1|0|40|1|0|-1|-1
8533|22995|1|1|20|1|0|-1|-1
8535|11030|1|0|3.5|1|0|-1|-1
8535|11324|1|0|3.5|1|0|-1|-1
8535|12054|1|0|3.5|1|0|-1|-1
8535|26798|1|0|3.5|1|0|-1|-1
8546|11032|1|1|25|1|0|-1|-1
8546|13687|1|1|25|1|0|-1|-1
8546|16663|1|1|25|1|0|-1|-1
8546|22983|1|1|25|1|0|-1|-1
8559|11096|1|0|25|1|0|-1|-1
8559|16154|1|0|45|1|0|-1|-1
8559|19144|1|0|25|1|0|-1|-1
8559|27998|1|0|5|1|0|-1|-1
8560|11103|1|0|25|1|0|-1|-1
8560|20453|1|0|25|1|0|-1|-1
8560|20454|1|0|25|1|0|-1|-1
8560|25983|1|0|25|1|0|-1|-1
8563|11323|1|0|30|1|0|-1|-1
8563|13654|1|0|32|1|0|-1|-1
8563|15864|1|0|18|1|0|-1|-1
8563|20618|1|0|13|1|0|-1|-1
8563|24789|1|0|7|1|0|-1|-1
8565|21768|1|0|2|1|0|-1|-1
8565|21769|1|0|2|1|0|-1|-1
8565|21770|1|0|3|1|0|-1|-1
8565|29746|1|0|35|1|0|-1|-1
8606|11403|1|0|2|1|0|-1|-1
8606|24574|1|0|0.5|1|0|-1|-1
8608|11408|1|0|100|1|0|-1|-1
8650|11552|1|1|20|1|0|-1|-1
8650|11553|1|1|20|1|0|-1|-1
8650|11554|1|1|20|1|0|-1|-1
8650|11560|1|1|20|1|0|-1|-1
8650|11573|1|1|20|1|0|-1|-1
8911|22809|1|0|25|1|0|-1|-1
9061|11877|1|1|100|1|0|-1|-1
9119|11953|1|1|25|1|0|-1|-1
9119|12811|1|0|75|1|0|-1|-1
9121|11954|1|1|25|1|0|-1|-1
9122|11955|1|1|25|1|0|-1|-1
9123|11956|1|1|25|1|0|-1|-1
9125|11967|1|1|25|1|0|-1|-1
9126|11968|1|1|25|1|0|-1|-1
9127|9003|1|1|75|1|0|-1|-1
9127|11969|1|1|25|1|0|-1|-1
9128|11971|1|1|100|1|0|-1|-1
9133|11973|1|1|100|1|0|-1|-1
9243|12077|1|0|100|1|0|-1|-1
9244|17902|1|0|100|1|0|-1|-1
9246|12082|1|0|25|1|0|-1|-1
9246|16364|1|0|15|1|0|-1|-1
9246|16372|1|0|23|1|0|-1|-1
9246|16378|1|0|15|1|0|-1|-1
9246|16385|1|0|22|1|0|-1|-1
9330|12148|1|0|100|1|0|-1|-1
9358|12178|1|0|100|1|0|-1|-1
9367|6009|1|1|100|1|0|-1|-1
9367|12200|1|0|25|1|0|-1|-1
9367|12202|1|0|60|1|0|-1|-1
9383|12321|1|0|100|1|0|-1|-1
9393|12377|1|0|100|1|0|-1|-1
9477|12675|1|0|100|1|0|-1|-1
9523|16282|1|0|50|2|0|-1|-1
9523|16285|1|0|50|2|0|-1|-1
9524|29951|1|0|4.5|1|0|-1|-1
9524|29952|1|0|3|1|0|-1|-1
9524|29953|1|0|3|1|0|-1|-1
9615|16189|1|0|1|1|0|-1|-1
9615|16193|1|0|12|1|0|-1|-1
9615|16196|1|0|1|1|0|-1|-1
9615|19553|1|0|2|1|0|-1|-1
9615|19577|1|0|1|1|0|-1|-1
9615|22572|1|0|20|1|0|-1|-1
9615|22645|1|0|20|1|0|-1|-1
9615|22646|1|0|10|1|0|-1|-1
9618|12812|1|1|100|1|0|-1|-1
9620|10906|1|1|40|1|0|-1|-1
9621|12814|1|0|100|1|0|-1|-1
9638|12850|1|1|100|1|0|-1|-1
9721|13002|1|1|100|1|0|-1|-1
9758|13004|1|1|100|1|0|-1|-1
9759|13198|1|0|100|1|0|-1|-1
9760|13004|1|1|100|1|0|-1|-1
9761|13198|1|0|100|1|0|-1|-1
9762|13004|1|1|100|1|0|-1|-1
9763|13198|1|0|25|1|0|-1|-1
9769|13198|1|0|100|1|0|-1|-1
9814|13006|1|0|50|1|0|-1|-1
9814|22514|1|0|50|1|0|1|99
9815|13006|1|0|50|1|0|-1|-1
9815|22514|1|0|50|1|0|1|99
9891|13008|1|0|100|1|0|-1|-1
9935|13013|1|1|100|1|0|-1|-1
9937|13011|1|1|15|1|0|-1|-1
9938|13001|1|1|100|1|0|-1|-1
9968|13019|1|0|50|1|0|-1|-1
9968|13085|1|0|50|1|0|-1|-1
9971|13076|1|0|34|1|0|-1|-1
9971|13870|1|0|33|1|0|-1|-1
9981|13076|1|0|100|1|0|-1|-1
10002|13019|1|0|12.5|1|0|-1|-1
10018|13041|1|0|34|1|0|-1|-1
10018|13417|1|0|33|1|0|-1|-1
10018|19660|1|0|33|1|0|3|99
10111|19945|1|0|100|1|0|-1|-1
10138|13056|1|0|27.5|1|0|-1|-1
10265|13099|1|0|50|1|0|-1|-1
10265|13254|1|0|50|1|0|-1|-1
10272|13253|1|0|33|1|0|-1|-1
10277|13100|1|1|100|1|0|-1|-1
10338|13161|1|0|25|1|0|-1|-1
10338|13162|1|0|75|1|0|-1|-1
10406|13409|1|0|17.5|1|0|-1|-1
10406|22524|1|0|5|1|0|1|99
10477|12169|1|0|100|1|0|-1|-1
10477|27655|1|0|50|1|0|3|99
10478|7009|1|1|100|1|0|-1|-1
10479|13361|1|1|25|1|0|-1|-1
10484|13361|1|1|25|1|0|-1|-1
10484|13365|1|0|100|1|0|-1|-1
10522|9101|1|0|7|1|0|3|99
10522|9124|1|0|11|1|0|3|99
10522|9132|1|0|7|1|0|3|99
10522|10981|1|0|45|1|0|3|99
10523|19697|1|0|11|1|0|3|99
10556|13507|1|1|100|1|0|-1|-1
10560|13615|1|1|100|1|0|-1|-1
10561|13616|1|1|100|1|0|-1|-1
10563|13616|1|1|100|1|0|-1|-1
10564|13625|1|1|100|1|0|-1|-1
10568|13635|1|1|100|1|0|-1|-1
10573|13642|1|1|20|1|0|-1|-1
10573|16290|1|0|40|1|0|-1|-1
10573|19067|1|1|20|1|0|-1|-1
10573|20615|1|1|20|1|0|-1|-1
10575|13642|1|1|20|1|0|-1|-1
10575|16350|1|0|40|1|0|-1|-1
10575|19067|1|1|20|1|0|-1|-1
10575|20615|1|1|20|1|0|-1|-1
10581|13670|1|1|25|1|0|-1|-1
10581|16346|1|0|25|1|0|-1|-1
10581|22971|1|1|25|1|0|-1|-1
10581|27168|1|1|25|1|0|-1|-1
10590|13653|1|1|12|1|0|-1|-1
10591|13657|1|0|100|1|0|-1|-1
10594|13661|1|1|100|1|0|-1|-1
10597|13666|1|1|25|1|0|-1|-1
10597|14926|1|1|25|1|0|-1|-1
10597|19074|1|1|25|1|0|-1|-1
10597|22300|1|1|25|1|0|-1|-1
10598|13668|1|1|75|1|0|-1|-1
10598|13690|1|1|25|1|0|-1|-1
10599|13671|1|1|100|1|0|-1|-1
10605|13673|1|0|20|1|0|-1|-1
10605|24699|1|0|20|1|0|-1|-1
10605|26981|1|0|20|1|0|-1|-1
10605|26996|1|0|20|1|0|-1|-1
10605|28663|1|0|20|1|0|-1|-1
10607|13676|1|1|100|1|0|-1|-1
10612|13683|1|0|0.5|1|0|-1|-1
10612|22989|1|0|0.5|1|0|-1|-1
10615|26639|1|0|4|1|0|-1|-1
10615|26640|1|0|4|1|0|-1|-1
10615|26641|1|0|4|1|0|-1|-1
10618|13688|1|1|12|1|0|-1|-1
10620|13692|1|1|100|1|0|-1|-1
10621|13696|1|1|100|1|0|-1|-1
10654|13085|1|0|25|1|0|-1|-1
10654|13762|1|0|25|1|0|-1|-1
10654|13783|1|0|35|1|0|-1|-1
10705|13854|1|0|100|1|0|-1|-1
10706|13866|1|0|100|1|0|-1|-1
10708|13867|1|0|100|1|0|-1|-1
10710|13870|1|0|25|1|0|-1|-1
10710|13871|1|0|45|1|0|-1|-1
10714|13884|1|0|100|1|0|-1|-1
10718|13899|1|1|100|1|0|-1|-1
10719|13074|1|0|50|2|0|-1|-1
10720|19009|1|0|100|1|0|-1|-1
10721|13912|1|0|100|1|0|-1|-1
10722|18809|1|0|100|1|0|-1|-1
10723|5015|1|1|34|1|0|-1|-1
10723|5019|1|1|33|1|0|-1|-1
10723|6014|1|1|33|1|0|-1|-1
10724|13927|1|0|33|1|0|-1|-1
10725|16543|1|0|50|1|0|-1|-1
10729|13927|1|0|33|1|0|-1|-1
10729|16543|1|0|33|1|0|-1|-1
10770|14046|1|0|1.5|1|0|-1|-1
10770|16568|1|0|1.5|1|0|-1|-1
10770|21942|1|0|3|1|0|-1|-1
10770|21943|1|0|3|1|0|-1|-1
10770|21944|1|0|2|1|0|-1|-1
10800|5355|1|1|25|1|0|-1|-1
10800|14301|1|0|75|1|0|-1|-1
10802|14308|1|0|75|1|0|-1|-1
10802|14521|5|1|25|1|0|-1|-1
10804|15827|1|0|85|1|0|-1|-1
10804|20505|1|0|15|1|0|-1|-1
10807|14349|1|0|100|1|0|-1|-1
10808|14378|1|0|100|1|0|-1|-1
10809|14379|1|0|100|1|0|-1|-1
10810|14380|1|0|100|1|0|-1|-1
10811|14381|1|0|100|1|0|-1|-1
10817|13113|1|1|50|1|0|-1|-1
10818|16169|1|0|16|1|0|-1|-1
10818|16182|1|0|16|1|0|-1|-1
10818|16183|1|0|17|1|0|-1|-1
10818|16189|1|0|17|1|0|-1|-1
10818|22572|1|0|17|1|0|-1|-1
10818|22646|1|0|17|1|0|-1|-1
10821|14756|1|1|100|1|0|-1|-1
10822|14757|1|1|50|1|0|-1|-1
10822|14771|1|1|50|1|0|-1|-1
10840|22999|1|0|20|1|0|-1|-1
10840|26990|1|0|16|1|0|-1|-1
10840|27298|1|0|16|1|0|-1|-1
10840|28652|1|0|16|1|0|-1|-1
10840|28659|1|0|16|1|0|-1|-1
10840|32610|1|0|16|1|0|-1|-1
10841|14818|1|0|16.666|1|0|-1|-1
10841|15824|1|0|16.666|1|0|-1|-1
10841|16375|1|0|16.666|1|0|-1|-1
10841|21338|1|0|16.666|1|0|-1|-1
10841|24793|1|0|16.666|1|0|-1|-1
10841|26982|1|0|16.666|1|0|-1|-1
10844|14821|1|0|14|1|0|-1|-1
10862|14923|1|1|1.5|1|0|-1|-1
10862|19095|1|0|2.5|1|0|-1|-1
10865|14924|1|1|33.333|1|0|-1|-1
10865|20519|1|1|33.333|1|0|-1|-1
10865|22964|1|1|33.333|1|0|-1|-1
10869|14944|1|0|2|1|0|-1|-1
10869|24791|1|0|1.5|1|0|-1|-1
10871|28162|1|0|3.5|1|0|-1|-1
10871|31989|1|0|5|1|0|-1|-1
10871|31990|1|0|4|1|0|-1|-1
10871|31991|1|0|4.5|1|0|-1|-1
11208|15812|1|1|75|1|0|-1|-1
11208|24773|1|1|25|1|0|-1|-1
11210|15814|1|1|25|1|0|-1|-1
11210|16365|1|0|25|1|0|-1|-1
11210|16370|1|0|25|1|0|-1|-1
11210|16389|1|0|25|1|0|-1|-1
11213|15815|1|0|20|1|0|-1|-1
11213|22959|1|0|20|1|0|-1|-1
11213|23498|1|0|20|1|0|-1|-1
11213|28658|1|0|20|1|0|-1|-1
11213|28667|1|0|20|1|0|-1|-1
11226|15879|1|1|50|1|0|-1|-1
11238|15931|1|0|25|1|0|-1|-1
11238|15932|1|0|25|1|0|-1|-1
11238|15933|1|0|25|1|0|-1|-1
11238|15934|1|0|25|1|0|-1|-1
11240|24086|1|0|100|2|0|4|99
11241|21744|1|0|6|1|0|-1|-1
11241|21745|1|0|4|1|0|-1|-1
11241|21746|1|0|4|1|0|-1|-1
11251|26714|1|0|3|1|0|-1|-1
11251|26715|1|0|10|1|0|-1|-1
11251|26716|1|0|8|1|0|-1|-1
11256|26726|1|0|5|1|0|-1|-1
11256|26727|1|0|5|1|0|-1|-1
11256|26728|1|0|4|1|0|-1|-1
11259|21702|1|0|5|1|0|-1|-1
11259|21703|1|0|3.5|1|0|-1|-1
11259|21704|1|0|3.5|1|0|-1|-1
11259|29496|1|0|10|1|0|-1|-1
11259|29982|1|0|40|1|0|-1|-1
11259|30193|1|0|3.5|1|0|-1|-1
11261|21729|1|0|4|1|0|-1|-1
11261|21730|1|0|3.5|1|0|-1|-1
11261|21731|1|0|3.5|1|0|-1|-1
11261|28295|1|0|9|1|0|-1|-1
11261|29523|1|0|45|1|0|-1|-1
11261|31448|1|0|30|1|0|-1|-1
11281|26708|1|0|3|1|0|-1|-1
11281|26709|1|0|2|1|0|-1|-1
11281|26710|1|0|2|1|0|-1|-1
11282|29772|1|0|60|1|0|-1|-1
11283|26699|1|0|3|1|0|-1|-1
11283|26700|1|0|3|1|0|-1|-1
11283|26701|1|0|3|1|0|-1|-1
11289|28285|1|0|10|1|0|-1|-1
11296|26705|1|0|3|1|0|-1|-1
11296|26706|1|0|3|1|0|-1|-1
11296|26707|1|0|3|1|0|-1|-1
11305|28606|1|0|2|1|0|-1|-1
11305|28608|1|0|3|1|0|-1|-1
11315|28725|1|0|7|1|0|-1|-1
11315|29487|1|0|12|1|0|-1|-1
11315|29930|1|0|5|1|0|-1|-1
11315|29931|1|0|5|1|0|-1|-1
11315|29932|1|0|5|1|0|-1|-1
11317|21720|1|0|6|1|0|-1|-1
11317|21721|1|0|4.5|1|0|-1|-1
11317|21722|1|0|5|1|0|-1|-1
11342|16096|1|1|25|1|0|-1|-1
11342|16295|1|0|4|1|0|-1|-1
11342|16344|1|0|6|1|0|-1|-1
11342|16352|1|0|4|1|0|-1|-1
11342|16359|1|0|6|1|0|-1|-1
11342|24583|1|1|40|1|0|-1|-1
11342|26746|1|0|25|1|0|-1|-1
11345|16099|1|1|100|1|0|-1|-1
11350|16153|1|0|100|1|0|-1|-1
11354|16163|1|1|50|1|0|-1|-1
11354|29346|1|0|50|1|0|-1|-1
11357|6017|1|1|100|1|0|-1|-1
11358|16182|1|0|17|1|0|-1|-1
11358|16183|1|0|17|1|0|-1|-1
11358|16189|1|0|17|1|0|-1|-1
11358|16196|1|0|17|1|0|-1|-1
11358|19550|1|0|16|1|0|-1|-1
11358|22572|1|0|16|1|0|-1|-1
11359|16169|1|0|13|1|0|-1|-1
11359|16182|1|0|13|1|0|-1|-1
11359|16183|1|0|13|1|0|-1|-1
11359|16189|1|0|13|1|0|-1|-1
11359|22572|1|0|13|1|0|-1|-1
11359|22645|1|0|35|1|0|-1|-1
11367|16245|1|0|15|1|0|-1|-1
11371|29981|1|0|50|2|0|-1|-1
11372|21756|1|0|5|1|0|-1|-1
11372|21757|1|0|4|1|0|-1|-1
11372|21758|1|0|4|1|0|-1|-1
11374|21714|1|0|5|1|0|-1|-1
11374|21715|1|0|4|1|0|-1|-1
11374|21716|1|0|3.5|1|0|-1|-1
11375|30074|1|0|25|1|0|-1|-1
11376|21723|1|0|6|1|0|-1|-1
11376|21724|1|0|4.5|1|0|-1|-1
11376|21725|1|0|4.5|1|0|-1|-1
11384|26648|1|0|3.5|1|0|-1|-1
11384|26649|1|0|3|1|0|-1|-1
11384|26650|1|0|3|1|0|-1|-1
11386|28800|1|0|10|1|0|-1|-1
11387|25598|1|0|12|1|0|-1|-1
11387|29948|1|0|4|1|0|-1|-1
11387|29949|1|0|3|1|0|-1|-1
11387|29950|1|0|3|1|0|-1|-1
11389|29957|1|0|4.5|1|0|-1|-1
11389|29958|1|0|3.5|1|0|-1|-1
11389|29959|1|0|4|1|0|-1|-1
11394|16291|1|0|25|1|0|-1|-1
11394|24600|1|1|45|1|0|-1|-1
11394|26867|1|1|35|1|0|-1|-1
11408|21711|1|0|5|1|0|-1|-1
11408|21712|1|0|4|1|0|-1|-1
11408|21713|1|0|4|1|0|-1|-1
11418|16290|1|0|8|1|0|-1|-1
11418|16299|1|0|12|1|0|-1|-1
11418|16347|1|0|8|1|0|-1|-1
11418|16354|1|0|12|1|0|-1|-1
11418|19069|1|1|30|1|0|-1|-1
11418|27165|1|1|30|1|0|-1|-1
11425|20469|1|1|20|1|0|-1|-1
11425|21884|1|1|20|1|0|-1|-1
11425|24590|1|1|20|1|0|-1|-1
11425|25987|1|1|20|1|0|-1|-1
11425|26748|1|1|20|1|0|-1|-1
11427|16346|1|0|25|1|0|-1|-1
11427|16348|1|0|25|1|0|-1|-1
11427|26086|1|1|25|1|0|-1|-1
11427|27278|1|1|25|1|0|-1|-1
