id|doorid|zone|type|name|pos_x|pos_y|pos_z|heading|opentype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|comments
442|14|ecommons|Door|BBDOOR1|168.111|-850.416|-52.6653|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
443|15|ecommons|Door|BBDOOR1|-160.463|-851.483|-52.4357|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
444|16|ecommons|Door|BBDOOR1|-127.179|-804.898|-52.246|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
445|17|ecommons|Door|DOOR1|1202.33|5052.74|122.096|0.820142|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
790|19|grobb|Door|GROBCAGEDR|332.517|-40.0727|3.99941|47|6|0|0|0|1|0|0|0|-3|NONE|0|0|0|0|0|0|100|0|5|1|
791|1|grobb|Door|GROBCAGEDR|604.036|-459.657|-9.995|202|6|0|0|0|1|0|0|0|-3|NONE|0|0|0|0|0|0|100|0|5|1|
792|2|grobb|Door|GROBCAGEDR|558.684|-386.293|-9.995|494.659|6|0|0|0|1|0|0|0|-3|NONE|0|0|0|0|0|0|100|0|5|1|
793|3|grobb|Door|GROBCAGEDR|466.936|-427.719|-9.995|373.859|6|0|0|0|1|0|0|0|-3|NONE|0|0|0|0|0|0|100|0|5|1|
794|4|grobb|Door|GROBCAGEDR|-88.1309|-469.954|75.9706|384|6|0|0|0|1|0|0|0|-3|NONE|0|0|0|0|0|0|100|0|5|1|
795|5|grobb|Door|GROBCAGEDR|-110.081|-469.434|75.9706|128|0|0|0|0|1|0|0|0|-3|NONE|0|0|0|0|0|0|100|0|5|1|
796|7|grobb|Door|GROBDOOR|-85.7801|-447.907|75.9706|0|0|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
797|8|grobb|Door|GROBDOOR|-24.2035|-452.04|69.973|0|5|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
798|11|grobb|Door|GROBDOOR|423.749|-571.517|9.997|384|5|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
799|12|grobb|Door|GROBDOOR|469.282|-227.888|-9.995|256|0|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
800|13|grobb|Door|GROBDOOR|513.717|-598.979|9.997|384|0|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
801|14|grobb|Door|GROBDOOR|583.703|-667.073|9.997|384|0|0|0|0|1|0|0|1|-1|NONE|0|0|0|0|0|0|100|0|5|1|
802|15|grobb|Door|DOOR620X20|126.387|-467.753|39.985|256|0|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
803|16|grobb|Door|GROBDOOR|-93.9723|-433.021|75.9706|384|0|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
804|18|grobb|Door|GROBDOOR|256.781|-465.812|13.9954|256|0|0|0|0|1|0|0|2|-1|NONE|0|0|0|0|0|0|100|0|5|1|
805|33|grobb|Door|DOOR620X20|438.566|-183.191|-7.92203|332.256|54|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|1|100|0|5|1|
806|38|grobb|Door|DOOR620X20|421.71|-171.179|-9.78953|241|54|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
807|39|grobb|Door|DOOR620X20|440.375|-181.627|-7.998|331|54|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
808|49|grobb|NonInteract|GKROCKS403|363.716|-461.061|6.17284|249|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
809|51|grobb|NonInteract|GRBSIGN404|-3.75|-459.25|48|256|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
810|52|grobb|NonInteract|GRBSIGN404|-3.75|-462|52|256|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
811|53|grobb|NonInteract|GRBSIGN404|-3.75|-456.25|48.5|0|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
812|56|grobb|NonInteract|HFCANBALL400|421.25|-1023.25|15|0|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
813|57|grobb|NonInteract|HFCANBALL400|420.829|-1021.5|14.89|0|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
814|58|grobb|NonInteract|HFCANBALL400|95.5|-313.75|10.5|425|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
815|59|grobb|NonInteract|HFCANBALL400|97.09|-313.17|10.5|260|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
816|60|grobb|NonInteract|HFCANBALL400|96.1199|-312.28|10.5|212|59|0|0|0|1|0|0|0|-1|NONE|0|0|0|0|0|0|100|0|5|1|
817|107|gfaydark|Door|FAYDOOR|-2047.37|-302.381|5.89266|348.439|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
819|105|gfaydark|Door|FAYDOOR|-2079.05|-288.097|6.11266|352.019|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
821|103|gfaydark|Door|FAYDOOR|-2096.38|-314.908|3.23129|480.919|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
824|100|gfaydark|Door|FAYDOOR|-2162.74|-479.84|18.1978|468.179|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
826|98|gfaydark|Door|FAYDOOR|-2177.42|-510.482|10.062|477.259|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
830|94|gfaydark|Door|FAYDOOR|-2025.98|-577.229|15.9977|97.6796|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|5|100|0|5|1|
831|93|gfaydark|Door|FAYDOOR|-1968.88|-603.093|20.2197|188.32|54|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
846|75|gfaydark|Door|FAYDOOR|-489.02|135.337|157.981|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
850|68|gfaydark|Door|FAYDOOR|-636.254|342.003|74.0064|197|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
851|67|gfaydark|Door|FAYDOOR2A|-607.32|218.969|73.9383|256|0|0|0|0|1|66|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
852|66|gfaydark|Door|FAYDOOR2|-607.347|229.438|73.9383|256|5|0|0|0|1|67|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
853|65|gfaydark|Door|FAYDOOR2A|-651.86|218.999|73.9383|256|0|0|0|0|1|64|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
854|64|gfaydark|Door|FAYDOOR2|-651.877|229.565|73.9383|256|5|0|0|0|1|65|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
855|63|gfaydark|Door|FAYDOOR|938.546|645.444|114.398|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
856|62|gfaydark|Door|FAYDOOR2A|1026.91|581.735|114.399|0|0|0|0|0|1|61|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
857|61|gfaydark|Door|FAYDOOR2|1026.91|571.206|114.399|0|5|0|0|0|1|62|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
858|60|gfaydark|Door|FAYDOOR2|726.833|-184.019|73.9418|384|5|0|0|0|1|59|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
859|59|gfaydark|Door|FAYDOOR2A|737.336|-184.045|73.9418|384|0|0|0|0|1|60|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
860|58|gfaydark|Door|FAYDOOR2A|737.368|-139.146|73.9418|384|0|0|0|0|1|57|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
861|57|gfaydark|Door|FAYDOOR2|726.865|-139.166|73.9418|384|5|0|0|0|1|58|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
862|56|gfaydark|Door|FAYDOOR|731.482|438.555|72.9369|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
863|55|gfaydark|Door|FAYDOOR|731.452|467.225|72.9369|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
864|54|gfaydark|Door|FAYDOOR|932.334|289.632|74.0435|63.9397|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
865|53|gfaydark|Door|FAYDOOR|943.848|168.247|73.8918|449.22|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
866|52|gfaydark|Door|FAYDOOR|817.905|95.4094|73.9672|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
867|51|gfaydark|Door|FAYDOOR|641.919|85.7735|73.967|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
868|50|gfaydark|Door|FAYDOOR|585.802|297.976|157.973|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
869|49|gfaydark|Door|FAYDOOR|619.696|432.089|157.963|63.3997|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
870|48|gfaydark|Door|FAYDOOR|600.029|626.57|157.97|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
871|47|gfaydark|Door|FAYDOOR|413.648|278.444|157.963|385.32|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
872|46|gfaydark|Door|FAYDOOR|341.793|345.803|157.976|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
873|45|gfaydark|Door|FAYDOOR|468.04|685.386|114.394|63|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
874|44|gfaydark|Door|FAYDOOR|442.036|676.65|114.398|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
875|43|gfaydark|Door|FAYDOOR2A|-404.024|459.312|114.4|190.64|0|0|0|0|1|42|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
876|42|gfaydark|Door|FAYDOOR2|-396.541|466.684|114.4|193.92|5|0|0|0|1|43|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
877|41|gfaydark|Door|FAYDOOR|-286.079|461.75|114.47|66.5599|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
878|40|gfaydark|Door|FAYDOOR|-18.4667|122.709|157.963|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
879|39|gfaydark|Door|FAYDOOR|10.168|122.759|157.963|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
880|38|gfaydark|Door|FAYDOOR|-20.149|407.213|157.981|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
881|37|gfaydark|Door|FAYDOOR|-175.51|617.472|114.398|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
882|36|gfaydark|Door|FAYDOOR|-153.742|673.938|114.398|195.14|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
883|35|gfaydark|Door|FAYDOOR|128.575|763.192|73.9598|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
884|34|gfaydark|Door|FAYDOOR|225.455|613.309|73.9659|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
885|33|gfaydark|Door|FAYDOOR2A|253.833|476.428|73.9418|64.3399|0|0|0|0|1|32|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
886|32|gfaydark|Door|FAYDOOR2|261.248|468.973|73.9418|64.8799|5|0|0|0|1|33|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
887|31|gfaydark|Door|FAYDOOR|410.278|438.574|73.9677|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
888|30|gfaydark|Door|FAYDOOR|356.577|284.6|73.9568|322.46|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
889|29|gfaydark|Door|FAYDOOR2A|-222.582|228.299|73.9584|193.54|0|0|0|0|1|28|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
890|28|gfaydark|Door|FAYDOOR2|-215.166|235.796|73.9584|192.4|5|0|0|0|1|29|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
891|27|gfaydark|Door|FAYDOOR2|-246.907|267.168|73.9584|189.3|5|0|0|0|1|26|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
892|26|gfaydark|Door|FAYDOOR2A|-254.457|259.732|73.9584|192.74|0|0|0|0|1|27|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
893|25|gfaydark|Door|FAYDOOR|-88.1368|208.585|73.9679|128.88|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
894|24|gfaydark|Door|FAYDOOR|-557.78|59.1166|157.973|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
895|23|gfaydark|Door|FAYDOOR|-329.063|118.705|114.394|192.58|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|1|100|0|5|1|
896|22|gfaydark|Door|FAYDOOR|-349.122|138.796|114.391|196.98|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
897|21|gfaydark|Door|FAYDOOR|-208.924|126.264|114.47|64.7796|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
898|20|gfaydark|Door|FAYDOOR|-53.2915|-102.293|73.9681|64|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
899|18|gfaydark|Door|FAYDOOR|-61.1517|-223.726|72.5828|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
900|17|gfaydark|Door|FAYDOOR|-106.946|-223.895|72.5828|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
901|16|gfaydark|Door|FAYDOOR|-225.203|-252.983|74.0132|447.259|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
902|15|gfaydark|Door|FAYDOOR|-342.192|-46.3165|73.9703|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
903|14|gfaydark|Door|FAYDOOR|-481.767|-136.544|73.8657|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
904|13|gfaydark|Door|FAYDOOR|-389.148|-158.042|73.9681|320.499|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
905|12|gfaydark|Door|FAYDOOR|-359.577|-187.18|73.9681|321|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
906|11|gfaydark|Door|FAYDOOR|-291.006|-341.331|114.393|64|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
907|10|gfaydark|Door|FAYDOOR|-263.603|-420.027|114.4|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
908|9|gfaydark|Door|FAYDOOR|-501.359|-560.915|157.919|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
909|8|gfaydark|Door|FAYDOOR2|-512.795|-191.396|157.979|188.74|5|0|0|0|1|7|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
910|7|gfaydark|Door|FAYDOOR2A|-520.268|-198.796|157.979|194.14|0|0|0|0|1|8|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
911|6|gfaydark|Door|FAYDOOR2|-481.21|-222.911|157.979|197.68|5|0|0|0|1|5|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
912|5|gfaydark|Door|FAYDOOR2A|-488.62|-230.471|157.979|188.779|0|0|0|0|1|6|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
913|3|gfaydark|Door|FAYDOOR|-378.764|-325.503|157.97|449.92|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
914|2|gfaydark|Door|FAYDOOR|-377.26|-605.551|157.968|450.82|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
915|1|gfaydark|Door|FAYDOOR|-119.525|-560.576|157.971|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
916|19|gfaydark|Door|FAYDOOR|-199.033|-604.634|157.971|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
919|11|gukbottom|Door|GROBCAGEDR|1047.57|-1017.95|-195.921|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
920|10|gukbottom|Door|GROBCAGEDR|1081.44|-1062.02|-195.921|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
921|9|gukbottom|Door|GROBCAGEDR|1037.81|-1095.08|-195.921|128|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
922|8|gukbottom|Door|GROBCAGEDR|877.433|-769.622|-195.921|256|6|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
923|7|gukbottom|Door|GROBCAGEDR|899.932|-769.586|-195.921|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
924|6|gukbottom|Door|GROBCAGEDR|899.215|-727.993|-195.921|0|6|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
925|5|gukbottom|Door|GROBCAGEDR|876.899|-728.39|-195.921|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
926|4|gukbottom|Door|GROBCAGEDR|646.173|-879.556|-209.915|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
927|3|gukbottom|Door|GROBCAGEDR|647.199|-907.613|-209.915|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
928|12|gukbottom|Door|GROBDOOR|735.803|-551.829|-140.158|256|5|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
929|1|gukbottom|Door|GROBCAGEDR|598.147|-898.513|-209.915|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
930|2|gukbottom|Door|GROBCAGEDR|597.312|-880.546|-209.915|256|6|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
945|64|highkeep|Door|DOOR1|-80.042|-311.113|69.973|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
946|6|highkeep|Door|DOOR1|-59.3077|-357.766|69.973|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
947|7|highkeep|Door|VAULTD|95.9454|-323.71|69.973|384|1|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
948|61|highkeep|Door|DOOR1|140.917|-229.268|69.973|384|15|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
949|56|highkeep|Door|DOOR1|14.0298|-312.371|69.973|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
950|70|highkeep|Door|DOOR1|71.961|-421.263|-13.9934|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
951|54|highkeep|Door|HHCELL|96.0352|-371.761|-13.9934|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
952|53|highkeep|Door|HHCELL|119.923|-327.779|-13.9583|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
953|27|highkeep|Door|DOOR1|33.9601|-69.5858|61.9762|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
954|26|highkeep|Door|DOOR1|43.443|-84.0038|61.9762|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
955|18|highkeep|Door|DOOR2|33.8976|-311.823|49.981|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
956|17|highkeep|Door|DOOR2|33.9606|-251.898|49.981|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
957|13|highkeep|Door|DOOR2|-48.0924|-201.831|25.9906|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
958|12|highkeep|Door|DOOR2|-48.0982|-237.844|25.9906|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
959|11|highkeep|Door|DOOR2|-48.0973|-273.866|25.9906|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
960|9|highkeep|Door|DOOR2|26.0937|-251.917|25.9906|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
961|5|highkeep|Door|DOOR1|38.062|-286.264|0.000999|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
962|4|highkeep|Door|DOOR2|48.5227|-199.885|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
963|1|highkeep|Door|DOOR1|-52.0422|-70.7774|13.9954|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
964|2|highkeep|Door|DOOR1|33.876|-70.67|13.9954|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
965|19|highkeep|Door|DOOR2|-34.3567|-301.923|49.981|0|0|0|12267|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
966|20|highkeep|Door|DOOR2|-83.9553|-322.333|49.981|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
967|21|highkeep|Door|DOOR1|47.1056|-159.857|61.9762|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
968|22|highkeep|Door|DOOR1|47.214|-131.888|61.9762|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
969|23|highkeep|Door|DOOR1|16.7734|-121.975|61.9762|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
970|24|highkeep|Door|DOOR1|16.764|-150.038|61.9762|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
971|25|highkeep|Door|DOOR1|83.9276|-149.485|61.9762|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
972|29|highkeep|Door|DOOR1|-42.6206|-104.053|61.9762|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
973|30|highkeep|Door|DOOR1|-42.7147|-83.9919|61.9762|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
974|31|highkeep|Door|DOOR1|-52.0788|-69.7981|61.9762|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
975|32|highkeep|Door|DOOR1|-17.4226|-93.7791|61.9762|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
976|3|highkeep|Door|D10X12|-85.3236|-215.861|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
977|34|highkeep|Door|D10X12|-85.0528|-237.873|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
978|35|highkeep|Door|D10X12|-85.5461|-253.841|0.001003|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
979|36|highkeep|Door|D10X12|-85.5981|-275.841|0.001|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
980|38|highkeep|Door|D10X12|-71.9202|-326.26|0.001|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
981|41|highkeep|Door|DOOR1|16.0269|-408.178|-13.9934|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
982|42|highkeep|Door|DOOR1|-10.1275|-373.909|-13.9934|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
983|43|highkeep|Door|DOOR1|-50.0209|-409.353|-13.9934|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
984|44|highkeep|Door|DOOR1|23.923|-348.937|-13.9934|387.78|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
985|45|highkeep|Door|DOOR1|36.1439|-502.118|-13.743|128|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
986|46|highkeep|Door|HHCELL|-12.2463|-563.837|-13.9934|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
987|47|highkeep|Door|HHCELL|168.125|-491.79|-12.9938|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
988|48|highkeep|Door|HHCELL|168.097|-465.779|-12.9938|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
989|49|highkeep|Door|HHCELL|168.102|-441.742|-12.9938|256|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
990|51|highkeep|Door|HHCELL|143.775|-443.915|-12.9938|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
991|52|highkeep|Door|HHCELL|143.967|-469.821|-12.9938|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
992|8|highkeep|Door|DOOR1|108.642|-357.846|69.973|384|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
993|65|highkeep|NonInteract|BBBOARD|-90.1275|-359.594|31.001|384|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
994|66|highkeep|NonInteract|BBBOARD|-89.8437|-290.125|31.001|128|55|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
995|69|highkeep|Door|DOOR1|67.95|-287.528|0.001001|384|0|-1|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
1334|67|kerraridge|Door|CRATED|-210.845|-95.3764|6.00199|511.14|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|
1335|18|kerraridge|Door|KERDOOR2|581.243|69.9559|13.9954|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
1336|15|kerraridge|Door|KERDOOR1|659.731|25.9995|0.001007|0|0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|
