eq_id|wow_id|enabled|name|player_1|teleport_zone|you_cast|other_casts|cast_on_you|cast_on_other|spell_fades|range|aoerange|pushback|pushup|cast_time|recovery_time|recast_time|buffdurationformula|buffduration|AEDuration|mana|effect_base_value1|effect_base_value2|effect_base_value3|effect_base_value4|effect_base_value5|effect_base_value6|effect_base_value7|effect_base_value8|effect_base_value9|effect_base_value10|effect_base_value11|effect_base_value12|effect_limit_value1|effect_limit_value2|effect_limit_value3|max1|max2|max3|max4|max5|max6|max7|max8|max9|max10|icon|memicon|components1|components2|component_counts1|component_counts2|NoexpendReagent1|NoexpendReagent2|formula1|formula2|formula3|formula4|formula5|formula6|formula7|formula8|formula9|formula10|formula11|LightType|goodEffect|Activated|resisttype|effectid1|effectid2|effectid3|effectid4|effectid5|effectid6|effectid7|effectid8|effectid9|effectid10|effectid11|effectid12|targettype|basediff|skill|zonetype|EnvironmentType|TimeOfDay|warrior_learn_level|warrior_learn_wowitemid|cleric_learn_level|cleric_learn_wowitemid|paladin_learn_level|paladin_learn_wowitemid|ranger_learn_level|ranger_learn_wowitemid|shadowknight_learn_level|shadowknight_learn_wowitemid|druid_learn_level|druid_learn_wowitemid|monk_learn_level|monk_learn_wowitemid|bard_learn_level|bard_learn_wowitemid|rogue_learn_level|rogue_learn_wowitemid|shaman_learn_level|shaman_learn_wowitemid|necromancer_learn_level|necromancer_learn_wowitemid|wizard_learn_level|wizard_learn_wowitemid|magician_learn_level|magician_learn_wowitemid|enchanter_learn_level|enchanter_learn_wowitemid|beastlord_learn_level|beastlord_learn_wowitemid|CastingAnim|TargetAnim|TravelType|SpellAffectIndex|disallow_sit|npc_no_cast|new_icon|spellanim|uninterruptable|ResistDiff|dot_stacking_exempt|deleteable|RecourseLink|no_partial_resist|short_buff_box|descnum|typedescnum|effectdescnum|effectdescnum2|npc_no_los|reflectable|resist_per_level|resist_cap|EndurCost|EndurTimerIndex|IsDiscipline|HateAdded|EndurUpkeep|pvpresistbase|pvpresistcalc|pvpresistcap|spell_category|pvp_duration|pvp_duration_cap|cast_not_standing|can_mgb|nodispell|npc_category|npc_usefulness|wear_off_message|suspendable|spellgroup|allowrest|custom_icon|not_player_spell
2549|94438|1|Mind Wrack|PLAYER_1||||You feel your mana drain away.| staggers.|The mind wrack ends.|200|200|0|0|6000|2500|60000|0|0|0|600|0|0|-300|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|5|10|10|15|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|58|111948|255|-1|255|-1|255|-1|255|-1|44|13|0|30|0|100|21|107|0|-200|0|1|2480|0|0|42549|39004|39095|0|0|-1|0|0|0|9|0|0|0|-262|135|-294|87|0|0|0|0|0|0|0|0|0|0|0|21|0
1617|93557|1|Pyrocruor|PLAYER_1||||Your blood ignites.|'s blood ignites.|Your blood cools.|200|0|0|0|5500|2500|2250|1|18|0|400|-111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2503|2119|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|2|0|254|254|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|58|111947|255|-1|255|-1|255|-1|255|-1|44|15|0|20|0|100|51|89|0|-100|0|1|0|0|0|41617|39006|39112|0|0|-1|0|0|0|0|0|0|0|-162|135|-194|129|1|18|0|0|0|2|124|1|0|0|0|51|0
1612|93552|1|Quivering Veil of Xarn|PLAYER_1||||You are surrounded by the Quivering Veil of Xarn.| has been surrounded by the Quivering Veil of Xarn.|Your invulnerability fades.|0|1|0|0|1000|2500|600000|1|3|0|135|0|1|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2511|2045|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|10|40|79|254|254|254|254|254|254|254|254|254|6|0|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|58|111946|255|-1|255|-1|255|-1|255|-1|15|0|0|2|0|100|46|86|0|0|0|0|0|0|0|41612|39003|39080|0|0|0|0|0|0|2|0|0|0|-62|135|-94|54|1|3|0|0|0|0|0|1|1|0|0|46|0
2312|94230|1|Life Bind|PLAYER_||||Your feel your soul being bound.| staggers from the bind of life.|The life bind fades.|200|0|0|0|5500|2500|2250|2|3|0|495|0|0|-60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|60|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|10|10|0|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|57|111944|255|-1|255|-1|255|-1|255|-1|64|13|0|30|0|100|161|107|0|-200|0|0|2476|0|0|42312|39010|39144|0|0|0|0|0|0|0|0|0|0|-200|100|-200|-99|2|3|0|0|0|0|0|1|0|0|0|161|0
1616|93556|1|Vexing Mordinia|PLAYER_1||||Vexing Mordinia begins to drain your life away.| staggers under the curse of Vexing Mordinia.|The Mordinia fades.|200|0|0|0|5500|2500|2250|2|9|0|495|0|0|-122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|10|10|0|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|57|111943|255|-1|255|-1|255|-1|255|-1|64|13|0|30|0|100|154|151|0|-200|0|1|2474|0|0|41616|39011|39149|0|0|-1|0|0|0|0|0|0|0|-262|135|-281|9|2|9|0|0|0|0|0|1|0|0|0|154|0
1528|93468|1|Exile Undead|PLAYER_1||||| staggers.||200|0|0|0|5000|2500|2250|0|0|0|250|-125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|725|0|0|0|0|0|0|0|0|0|2503|2119|-1|-1|1|1|-1|-1|10|100|100|100|100|100|100|100|100|100|100|0|0|0|1|0|254|254|254|254|254|254|254|254|254|254|254|10|5|24|-1|0|0|255|-1|55|110681|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|57|111942|255|-1|255|-1|255|-1|255|-1|44|13|0|21|0|100|153|91|0|-50|0|1|0|0|0|41528|39001|39056|0|0|-1|0|0|0|0|0|0|0|-50|100|0|2|0|0|0|0|0|0|0|0|0|0|0|153|0
1773|93713|1|Conjure Corpse|PLAYER_1|||||||10000|0|0|0|5000|2250|12000|0|0|0|700|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|9962|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|91|254|254|254|254|254|254|254|254|254|254|254|6|20|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|65|111104|255|-1|255|-1|255|-1|255|-1|255|-1|57|111941|255|-1|255|-1|255|-1|255|-1|43|0|0|4|0|100|109|83|0|0|0|0|0|0|0|41773|39003|39079|0|0|0|0|0|0|0|0|0|0|-62|135|-81|52|0|0|0|0|0|0|0|0|1|0|0|109|0
2548|94437|1|Crippling Claudication|PLAYER_1||||Your arms become heavy.| begins to have trouble moving their arms.|The claudication ends.|200|200|0|0|4500|2250|6000|3|60|0|300|0|0|0|0|0|0|-35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2513|2121|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|5|10|10|10|10|10|10|2|254|254|254|254|254|5|5|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|56|111940|255|-1|255|-1|255|-1|255|-1|44|0|0|30|0|100|3|107|0|0|0|1|2479|0|0|42548|39011|39150|0|0|-1|0|0|0|0|0|0|0|-62|135|-78|18|3|60|0|0|0|0|0|1|0|0|0|3|0
1718|93658|1|Sedulous Subversion|PLAYER_1||| concentrates.|A foreign surge of mana refreshes your mind.| twitches.||200|0|0|0|3000|2250|8000|0|0|0|400|0|150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2508|2120|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|10|15|254|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|56|111939|255|-1|255|-1|255|-1|255|-1|42|0|0|6|0|100|164|93|0|0|0|0|0|0|0|41718|39002|39069|0|0|0|0|0|0|0|0|0|0|-62|135|-78|88|0|0|0|0|0|0|0|0|1|0|0|164|0
1622|93562|1|Servant of Bones|PLAYER_1|skel_pet_44_|||| animates an undead servant.||0|0|0|0|15000|2250|2250|0|0|0|525|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|13073|-1|1|1|11571|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|71|254|254|254|254|254|254|254|254|254|254|254|6|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|56|111938|255|-1|255|-1|255|-1|255|-1|43|0|0|4|0|100|91|83|0|0|0|0|0|0|0|41622|39007|39121|0|0|0|0|0|0|0|0|0|0|-62|135|-78|51|0|0|0|0|0|4|5252|0|1|0|0|91|0
1615|93555|1|Cessation of Cor|PLAYER_1||||The blood stops flowing in your veins.|'s blood stills within their veins.|Your blood resumes movement.|200|0|0|0|5000|2500|2250|1|10|0|250|5|-25|-10|-100|0|0|0|0|0|0|0|0|0|0|0|0|50|70|0|0|0|0|0|0|0|2509|2125|-1|-1|1|1|-1|-1|100|101|102|100|100|100|100|100|100|100|100|0|0|0|5|35|4|1|0|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|56|111937|255|-1|255|-1|255|-1|255|-1|44|13|0|13|0|100|41|101|0|0|0|1|0|0|0|41615|39006|39110|0|0|-1|0|0|0|0|0|0|0|-62|135|-78|132|1|10|0|0|1|2|32|1|0|0|0|41|0
1611|93551|1|Demi Lich|PLAYER_1||||You feel the skin peel from your bones.|'s skin peels away.|Your flesh returns.|0|1|0|0|2000|2250|2250|10|205|0|1|60|31|0|1|0|0|-48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2507|2105|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|58|15|10|66|10|10|0|254|254|254|254|254|6|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|56|111936|255|-1|255|-1|255|-1|255|-1|43|0|0|19|0|100|164|111|0|0|0|0|0|0|0|41611|39003|39161|39077|0|0|0|0|0|0|0|0|0|-62|135|-78|46|10|205|0|0|0|0|0|1|1|0|0|164|0
2015|93955|1|Conglaciation of Bone|PLAYER_1||||You feel your bones harden and crack from the frost.|'s bones freezes and crack.||200|0|0|0|6000|2500|12000|0|0|0|210|0|-450|0|1|0|0|0|0|0|0|0|0|0|0|0|0|500|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|102|100|100|100|100|100|100|100|100|100|6|0|0|3|10|0|10|21|254|254|254|254|254|254|254|254|5|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|55|111934|255|-1|255|-1|255|-1|255|-1|44|13|0|23|0|100|25|82|0|0|0|0|0|0|0|42015|39001|39052|0|0|-1|0|0|0|0|0|0|0|12|135|-25|126|0|0|0|0|0|2|40|0|0|0|0|25|0
1734|93674|1|Infusion|PLAYER_1||||Your mind clears as a rush of essence fills you.| radiates with essence.||0|0|0|0|3000|2250|600000|0|0|0|1|1000|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2508|2109|9963|-1|1|1|-1|-1|100|110|100|100|100|100|100|100|100|100|100|0|1|0|0|15|254|254|254|254|254|254|254|254|254|254|254|6|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|55|111933|255|-1|255|-1|255|-1|255|-1|44|0|0|6|0|100|21|93|0|0|0|0|0|0|0|41734|39002|39069|0|0|0|0|0|0|0|0|0|0|-62|135|-75|89|0|0|0|0|0|0|0|0|1|0|0|21|0
1626|93566|1|Levant|PLAYER_1|same|||| steps into the shadows.||0|0|0|0|5000|2250|10000|0|0|0|500|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2112|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|88|254|254|254|254|254|254|254|254|254|254|254|6|25|5|-1|8|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|55|111932|255|-1|255|-1|255|-1|255|-1|24|0|0|9|0|100|107|95|0|0|0|0|0|0|0|41626|39005|39108|0|0|0|0|0|0|0|0|0|0|-62|135|-75|55|0|0|0|0|0|0|0|0|1|0|0|107|0
1625|93565|1|Skin of the Shadow|PLAYER_1||||Your skin becomes shadow.|'s skin turns to shadow.|Your skin returns to normal.|0|1|0|0|3000|2250|6000|10|360|0|85|1|115|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2502|2104|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|12|87|66|254|254|254|254|254|254|254|254|254|6|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|55|111931|255|-1|255|-1|255|-1|255|-1|43|0|0|19|0|100|18|111|0|0|0|1|0|0|0|41625|39003|39084|0|0|0|0|0|0|0|0|0|0|-62|135|-75|82|10|360|0|0|0|0|0|1|1|0|0|18|0
1614|93554|1|Chill Bones|PLAYER_1||||You feel your skin harden and crack from the frost.|'s skin freezes and cracks off.||200|0|0|0|6000|2500|12000|5|3|0|210|0|-450|60|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|102|100|100|100|100|100|100|100|100|100|6|0|0|3|10|79|58|21|254|254|254|254|254|254|254|254|5|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|55|111930|255|-1|255|-1|255|-1|255|-1|44|13|0|23|0|100|59|82|0|0|0|0|0|0|0|41614|39001|39052|0|0|-1|0|0|0|0|0|0|0|12|135|-25|126|5|3|0|0|0|2|41|1|0|0|0|59|0
1414|93354|1|Augmentation of Death|PLAYER_1|||||'s eyes gleam with madness.||100|0|0|0|6500|2250|30000|10|175|0|250|165|25|20|0|0|0|0|0|0|0|0|0|0|0|0|165|55|50|0|0|0|0|0|0|0|2518|2124|-1|-1|1|1|-1|-1|100|101|101|100|100|100|100|100|100|100|100|0|1|0|0|11|4|1|254|254|254|254|254|254|254|254|254|14|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|64|111101|255|-1|255|-1|255|-1|255|-1|255|-1|55|111929|255|-1|255|-1|255|-1|255|-1|43|0|0|10|0|100|74|96|0|0|0|1|0|0|0|41414|39007|39125|0|0|0|0|0|0|0|0|0|0|-62|135|-75|36|10|175|0|0|0|0|0|1|1|0|0|74|0
3572|95391|1|Torbas' Venom Blast|PLAYER_1||||A blast of Venom eats at your skin.| is blasted by a jet of Venom.||200|0|0|0|4000|2500|2250|0|0|0|340|-600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|600|0|0|0|0|0|0|0|0|0|2500|2049|-1|-1|1|1|-1|-1|104|0|0|0|100|100|100|100|100|100|100|6|0|0|4|0|254|254|254|254|254|254|254|254|254|254|254|5|20|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|54|111928|255|-1|255|-1|255|-1|255|-1|44|13|0|22|0|100|42|112|0|0|0|0|0|0|0|43572|39001|39055|0|0|-1|0|0|0|0|0|0|0|22|135|-22|127|0|0|0|0|0|2|66|0|0|0|0|42|0
2547|94436|1|Succussion of Shadows|PLAYER_1||||You shake violently as your body is assaulted by living shadows| shakes violently as their body is assaulted by living shadows.|The shadows dissipate.|200|200|0|0|4500|2250|6000|3|60|0|350|0|0|0|0|0|-60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2513|2121|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|5|10|10|10|10|10|1|254|254|254|254|254|254|5|25|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|54|111927|255|-1|255|-1|255|-1|255|-1|44|0|0|30|0|100|139|107|0|0|0|1|2478|0|0|42547|39011|39150|0|0|-1|0|0|0|0|0|0|0|-47|134|-72|18|3|60|0|0|0|0|0|1|0|0|0|139|0
1717|93657|1|Shadowbond|PLAYER_1||||Your wounds begin to heal.| pulses with a blue-green aura.|Your pact fades.|100|0|0|0|2000|2500|21000|1|4|0|10|0|0|0|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2510|2051|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|10|10|10|0|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|54|111926|255|-1|255|-1|255|-1|255|-1|42|0|0|19|0|100|140|111|0|0|0|0|2475|0|0|41717|39002|39068|0|0|0|0|0|0|0|0|0|0|-47|134|-72|28|1|4|0|0|0|0|0|1|1|0|0|140|0
1624|93564|1|Thrall of Bones|PLAYER_1||||| moans.||200|0|0|0|6000|2250|20000|10|205|0|300|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|53|0|0|0|0|0|0|0|0|0|2504|2059|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|22|254|254|254|254|254|254|254|254|254|254|254|10|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|54|111925|255|-1|255|-1|255|-1|255|-1|43|0|0|12|0|100|27|87|0|-10|0|0|0|0|0|41624|39004|39092|39157|0|-1|0|0|0|0|0|0|0|-57|134|-82|96|10|205|0|0|0|0|0|1|0|0|0|27|0
1613|93553|1|Deflux|PLAYER_1||||You feel your life force drain away.| staggers.||200|0|0|0|3000|2500|2250|0|0|0|198|-40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|330|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|5|100|100|100|100|100|100|100|100|100|100|0|0|0|1|0|254|254|254|254|254|254|254|254|254|254|254|13|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|54|111924|255|-1|255|-1|255|-1|255|-1|44|13|0|20|0|100|161|89|0|-200|0|1|0|0|0|41613|39011|39148|0|0|-1|0|0|0|0|0|0|0|-247|134|-272|4|0|0|0|0|0|2|55|0|0|0|0|161|0
1733|93673|1|Convergence|PLAYER_1|||||||200|0|0|0|6000|2250|20000|0|0|0|700|93|-90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2510|2051|9963|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|81|254|254|254|254|254|254|254|254|254|254|254|15|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|53|111922|255|-1|255|-1|255|-1|255|-1|43|0|0|13|0|100|101|101|0|0|0|0|0|0|0|41733|39002|39067|0|0|0|0|0|0|0|0|0|0|-47|134|-70|27|0|0|0|0|0|0|0|0|1|0|0|101|0
1621|93561|1|Minion of Shadows|PLAYER_1|skel_pet_43_|||| animates an undead servant.||0|0|0|0|14000|2250|2250|0|0|0|525|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2512|2106|13073|-1|1|1|11571|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|71|254|254|254|254|254|254|254|254|254|254|254|6|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|53|111921|255|-1|255|-1|255|-1|255|-1|43|0|0|4|0|100|91|83|0|0|0|0|0|0|0|41621|39007|39121|0|0|0|0|0|0|0|0|0|0|-47|134|-70|51|0|0|0|0|0|4|5252|0|1|0|0|91|0
2546|94435|1|Degeneration|PLAYER_1||||You feel your vitality dwindle.| weakens.|Your vitality stabilizes.|200|200|0|0|3500|2250|6000|3|60|0|300|0|0|0|0|-30|-30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2509|2125|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|5|10|10|10|10|4|7|254|254|254|254|254|254|5|25|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|52|111918|255|-1|255|-1|255|-1|255|-1|44|13|0|30|0|100|10|107|0|0|0|1|2477|0|0|42546|39011|39150|0|0|-1|0|0|0|0|0|0|0|-47|134|-68|18|3|60|0|0|0|0|0|1|0|0|0|10|0
1716|93656|1|Scent of Terris|PLAYER_1||||You smell the faint scent of Terris.| is surrounded by a dark haze.|The scent of Terris fades.|200|0|0|0|3000|2250|6000|9|140|0|200|9|-7|-7|-7|0|0|0|0|0|0|0|0|0|0|0|0|36|36|36|0|0|0|0|0|0|2513|2121|-1|-1|1|1|-1|-1|100|101|101|101|100|100|100|100|100|100|100|0|0|0|4|36|46|48|49|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|52|111917|255|-1|255|-1|255|-1|255|-1|42|0|0|20|0|100|160|89|0|0|0|0|0|0|0|41716|39004|39090|0|0|-1|0|0|0|0|0|0|0|-47|134|-68|69|9|140|0|0|1|0|0|1|0|0|0|160|0
1630|93570|1|Defoliation|PLAYER_1||||| wilts.||200|0|0|0|5000|2500|2250|0|0|0|250|-125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|725|0|0|0|0|0|0|0|0|0|2516|2057|-1|-1|1|1|-1|-1|10|100|100|100|100|100|100|100|100|100|100|0|0|0|5|0|254|254|254|254|254|254|254|254|254|254|254|16|5|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|52|111916|255|-1|255|-1|255|-1|255|-1|44|13|0|21|0|100|41|91|0|0|0|0|0|0|0|41630|39001|39057|0|0|-1|0|0|0|0|0|0|0|0|100|0|5|0|0|0|0|0|0|0|0|0|0|0|41|0
3685|95492|1|Comatose|PLAYER_1||||You stop breathing.| stops breathing.||0|0|0|0|1500|2250|8000|0|0|0|80|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2521|2111|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|74|254|254|254|254|254|254|254|254|254|254|254|6|5|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|52|111055|255|-1|255|-1|255|-1|255|-1|255|-1|52|111914|255|-1|255|-1|255|-1|255|-1|42|16|0|19|0|0|94|143|0|0|0|0|0|0|0|43685|39003|39079|0|0|0|0|0|0|0|0|0|0|-47|134|-68|105|0|0|0|0|0|0|0|0|1|0|0|94|1
1768|93708|1|Sacrifice|PLAYER_1|||||||100|0|0|0|5000|2250|0|0|8|0|100|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2517|2118|10029|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|95|254|254|254|254|254|254|254|254|254|254|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|51|111912|255|-1|255|-1|255|-1|255|-1|44|0|0|13|0|100|113|101|0|0|0|0|0|0|-1|1768|18|50|0|0|0|0|0|0|0|0|0|0|-47|134|-66|200|0|8|0|0|0|0|0|0|1|0|0|113|0
1620|93560|1|Splurt|PLAYER_1||||Your body begins to splurt.|'s body begins to splurt.|Your body stops splurting.|200|0|0|0|4000|2500|2250|1|16|0|237|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2521|2122|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|122|0|0|0|1|10|10|10|10|10|10|10|10|10|10|0|254|5|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|51|111911|255|-1|255|-1|255|-1|255|-1|12|15|0|30|0|100|163|107|0|-100|0|0|0|0|0|41620|39006|39111|0|0|-1|0|0|0|0|0|0|0|-147|134|-166|7|1|16|0|0|0|0|0|1|0|0|0|163|0
1532|93472|1|Dread of Night|PLAYER_1||||Your bones tingle.| has been instilled with the dread of night.||200|0|0|0|1750|2250|4000|2|8|0|100|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|23|254|254|254|254|254|254|254|254|254|254|254|10|25|5|-1|0|0|255|-1|51|110662|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|51|111910|255|-1|255|-1|255|-1|255|-1|44|0|0|13|0|100|164|101|0|-25|0|1|0|0|0|41532|39004|39093|39056|0|-1|0|0|0|0|0|0|0|-72|134|-91|64|2|8|0|0|0|0|0|1|0|0|0|164|0
436|92434|1|Envenomed Bolt|PLAYER_1||||You have been poisoned.| has been poisoned.|The poison has run its course.|200|0|0.5|0|6100|2500|2250|1|7|0|320|10|-110|-146|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2500|2049|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|4|36|79|0|254|254|254|254|254|254|254|254|254|5|0|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|49|111665|51|111909|255|-1|255|-1|255|-1|255|-1|44|13|0|24|0|100|42|116|0|0|0|1|0|1|0|40436|39006|39109|0|0|-1|0|0|0|0|0|0|0|-42|133|-57|131|1|7|0|0|1|2|37|1|0|0|0|42|0
