category|contextkey|id
SpellID|basesplit~92901~1|99264
SpellID|basesplit~92904~1|99265
SpellID|basesplit~92911~1|99266
SpellID|basesplit~92915~1|99267
SpellID|basesplit~92924~1|99268
SpellID|basesplit~92936~1|99269
SpellID|basesplit~92937~1|99270
SpellID|basesplit~92940~1|99271
SpellID|basesplit~92950~1|99272
SpellID|basesplit~92974~1|99273
SpellID|basesplit~92986~1|99274
SpellID|basesplit~92993~1|99275
SpellID|basesplit~93005~1|99276
SpellID|basesplit~93007~1|99277
SpellID|basesplit~93008~1|99278
SpellID|basesplit~93010~1|99279
SpellID|basesplit~93012~1|99280
SpellID|basesplit~93015~1|99281
SpellID|basesplit~93017~1|99282
SpellID|basesplit~93018~1|99283
SpellID|basesplit~93019~1|99284
SpellID|basesplit~93024~1|99285
SpellID|basesplit~93026~1|99286
SpellID|basesplit~93028~1|99287
SpellID|basesplit~93031~1|99288
SpellID|clickyblock~97074~1|99289
SpellID|basesplit~93041~1|99290
SpellID|basesplit~93048~1|99291
SpellID|basesplit~93052~1|99292
SpellID|basesplit~93055~1|99293
SpellID|basesplit~93055~2|99294
SpellID|basesplit~93059~1|99295
SpellID|basesplit~93069~1|99296
SpellID|basesplit~93080~1|99297
SpellID|basesplit~93081~1|99298
SpellID|basesplit~93083~1|99299
SpellID|basesplit~93091~1|99300
SpellID|basesplit~93093~1|99301
SpellID|basesplit~93099~1|99302
SpellID|basesplit~93100~1|99303
SpellID|basesplit~93101~1|99304
SpellID|basesplit~93106~1|99305
SpellID|basesplit~93108~1|99306
SpellID|basesplit~93109~1|99307
SpellID|basesplit~93111~1|99308
SpellID|basesplit~93112~1|99309
SpellID|basesplit~93113~1|99310
SpellID|basesplit~93114~1|99311
SpellID|basesplit~93117~1|99312
SpellID|basesplit~93118~1|99313
SpellID|basesplit~93118~2|99314
SpellID|basesplit~93120~1|99315
SpellID|basesplit~93152~1|99316
SpellID|clickyblock~97080~1|99317
SpellID|basesplit~93154~1|99318
SpellID|basesplit~93155~1|99319
SpellID|basesplit~93156~1|99320
SpellID|basesplit~93157~1|99321
SpellID|basesplit~93158~1|99322
SpellID|basesplit~93159~1|99323
SpellID|basesplit~93160~1|99324
SpellID|basesplit~93161~1|99325
SpellID|basesplit~93162~1|99326
SpellID|basesplit~93163~1|99327
SpellID|basesplit~93165~1|99328
SpellID|clickyblock~97082~1|99329
SpellID|clickyblock~97088~1|99330
SpellID|clickyblock~97095~1|99331
SpellID|basesplit~93173~1|99332
SpellID|basesplit~93186~1|99333
SpellID|basesplit~93187~1|99334
SpellID|basesplit~93188~1|99335
SpellID|basesplit~93189~1|99336
SpellID|basesplit~93190~1|99337
SpellID|basesplit~93191~1|99338
SpellID|basesplit~93193~1|99339
SpellID|basesplit~93195~1|99340
SpellID|clickyblock~97114~1|99341
SpellID|clickyblock~97116~1|99342
SpellID|clickyblock~97118~1|99343
SpellID|basesplit~93196~1|99344
SpellID|clickyblock~97126~1|99345
SpellID|clickyblock~97127~1|99346
SpellID|clickyblock~97128~1|99347
SpellID|basesplit~93197~1|99348
SpellID|clickyblock~97135~1|99349
SpellID|clickyblock~97136~1|99350
SpellID|clickyblock~97137~1|99351
SpellID|basesplit~93198~1|99352
SpellID|clickyblock~97144~1|99353
SpellID|clickyblock~97145~1|99354
SpellID|clickyblock~97146~1|99355
SpellID|basesplit~93199~1|99356
SpellID|clickyblock~97153~1|99357
SpellID|clickyblock~97154~1|99358
SpellID|clickyblock~97155~1|99359
SpellID|basesplit~93200~1|99360
SpellID|clickyblock~97161~1|99361
SpellID|clickyblock~97162~1|99362
SpellID|clickyblock~97163~1|99363
SpellID|basesplit~93201~1|99364
SpellID|clickyblock~97171~1|99365
SpellID|clickyblock~97172~1|99366
SpellID|clickyblock~97173~1|99367
SpellID|basesplit~93202~1|99368
SpellID|clickyblock~97181~1|99369
SpellID|clickyblock~97182~1|99370
SpellID|clickyblock~97183~1|99371
SpellID|basesplit~98661~1|99372
SpellID|basesplit~98662~1|99373
SpellID|basesplit~98663~1|99374
SpellID|basesplit~93232~1|99375
SpellID|basesplit~93255~1|99376
SpellID|basesplit~93257~1|99377
SpellID|basesplit~93258~1|99378
SpellID|basesplit~93261~1|99379
SpellID|basesplit~93262~1|99380
SpellID|basesplit~93273~1|99381
SpellID|basesplit~93273~2|99382
SpellID|clickyblock~97259~1|99383
SpellID|clickyblock~97259~2|99384
SpellID|basesplit~93275~1|99385
SpellID|basesplit~93278~1|99386
SpellID|basesplit~93293~1|99387
SpellID|clickyblock~97274~1|99388
SpellID|basesplit~93299~1|99389
SpellID|basesplit~93300~1|99390
SpellID|basesplit~93304~1|99391
SpellID|basesplit~93308~1|99392
SpellID|basesplit~93320~1|99393
SpellID|basesplit~93328~1|99394
SpellID|clickyblock~97279~1|99395
SpellID|basesplit~93332~1|99396
SpellID|basesplit~93332~2|99397
SpellID|basesplit~93349~1|99398
SpellID|basesplit~93354~1|99399
SpellID|basesplit~98668~1|99400
SpellID|basesplit~98669~1|99401
SpellID|basesplit~93370~1|99402
SpellID|basesplit~98670~1|99403
SpellID|basesplit~98670~2|99404
SpellID|basesplit~98671~1|99405
SpellID|basesplit~98671~2|99406
SpellID|basesplit~93372~1|99407
SpellID|basesplit~93379~1|99408
SpellID|basesplit~93382~1|99409
SpellID|basesplit~93385~1|99410
SpellID|basesplit~98675~1|99411
SpellID|basesplit~98678~1|99412
SpellID|basesplit~93402~1|99413
SpellID|clickyblock~97291~1|99414
SpellID|basesplit~93405~1|99415
SpellID|basesplit~93412~1|99416
SpellID|basesplit~93413~1|99417
SpellID|basesplit~98680~1|99418
SpellID|basesplit~98680~2|99419
SpellID|basesplit~98681~1|99420
SpellID|basesplit~98681~2|99421
SpellID|basesplit~93420~1|99422
SpellID|basesplit~93423~1|99423
SpellID|basesplit~93424~1|99424
SpellID|basesplit~93425~1|99425
SpellID|basesplit~93426~1|99426
SpellID|basesplit~93431~1|99427
SpellID|basesplit~93433~1|99428
SpellID|basesplit~93444~1|99429
SpellID|basesplit~93445~1|99430
SpellID|basesplit~93446~1|99431
SpellID|basesplit~93461~1|99432
SpellID|basesplit~93461~2|99433
SpellID|basesplit~93465~1|99434
SpellID|basesplit~93465~2|99435
SpellID|basesplit~93465~3|99436
SpellID|basesplit~93473~1|99437
SpellID|basesplit~93474~1|99438
SpellID|basesplit~93476~1|99439
SpellID|basesplit~93478~1|99440
SpellID|basesplit~93479~1|99441
SpellID|clickyblock~97299~1|99442
SpellID|basesplit~93484~1|99443
SpellID|basesplit~93499~1|99444
SpellID|basesplit~98685~1|99445
SpellID|basesplit~98686~1|99446
SpellID|basesplit~98687~1|99447
SpellID|basesplit~98688~1|99448
SpellID|basesplit~98689~1|99449
SpellID|basesplit~98689~2|99450
SpellID|basesplit~98690~1|99451
SpellID|basesplit~98690~2|99452
SpellID|basesplit~93505~1|99453
SpellID|basesplit~93507~1|99454
SpellID|basesplit~93516~1|99455
SpellID|basesplit~93517~1|99456
SpellID|basesplit~93518~1|99457
SpellID|basesplit~93532~1|99458
SpellID|basesplit~93538~1|99459
SpellID|basesplit~93539~1|99460
SpellID|basesplit~93548~1|99461
SpellID|basesplit~93550~1|99462
SpellID|clickyblock~97314~1|99463
SpellID|basesplit~98691~1|99464
SpellID|basesplit~98692~1|99465
SpellID|basesplit~93552~1|99466
SpellID|basesplit~98693~1|99467
SpellID|basesplit~98694~1|99468
SpellID|basesplit~93559~1|99469
SpellID|basesplit~93568~1|99470
SpellID|clickyblock~97316~1|99471
SpellID|clickyblock~97315~1|99472
SpellID|basesplit~93574~1|99473
SpellID|basesplit~93575~1|99474
SpellID|basesplit~93596~1|99475
SpellID|basesplit~93605~1|99476
SpellID|basesplit~93606~1|99477
SpellID|basesplit~93620~1|99478
SpellID|basesplit~93621~1|99479
SpellID|basesplit~93622~1|99480
SpellID|basesplit~93623~1|99481
SpellID|basesplit~93624~1|99482
SpellID|clickyblock~97319~1|99483
SpellID|basesplit~93636~1|99484
SpellID|basesplit~93637~1|99485
SpellID|basesplit~93640~1|99486
SpellID|basesplit~93643~1|99487
SpellID|basesplit~93650~1|99488
SpellID|basesplit~93650~2|99489
SpellID|basesplit~93653~1|99490
SpellID|basesplit~93655~1|99491
SpellID|basesplit~93659~1|99492
SpellID|basesplit~93669~1|99493
SpellID|basesplit~93682~1|99494
SpellID|basesplit~93682~2|99495
SpellID|clickyblock~97324~1|99496
SpellID|clickyblock~97324~2|99497
SpellID|basesplit~93684~1|99498
SpellID|basesplit~93687~1|99499
SpellID|basesplit~93688~1|99500
SpellID|basesplit~98702~1|99501
SpellID|basesplit~98702~2|99502
SpellID|basesplit~98703~1|99503
SpellID|basesplit~98705~1|99504
SpellID|basesplit~98706~1|99505
SpellID|basesplit~98710~1|99506
SpellID|basesplit~98712~1|99507
SpellID|basesplit~93712~1|99508
SpellID|basesplit~93733~1|99509
SpellID|basesplit~93735~1|99510
SpellID|basesplit~93743~1|99511
SpellID|basesplit~93746~1|99512
SpellID|clickyblock~97337~1|99513
SpellID|clickyblock~97336~1|99514
SpellID|basesplit~93747~1|99515
SpellID|basesplit~93754~1|99516
SpellID|basesplit~93759~1|99517
SpellID|clickyblock~97346~1|99518
SpellID|basesplit~93760~1|99519
SpellID|clickyblock~97347~1|99520
SpellID|basesplit~93776~1|99521
SpellID|basesplit~93777~1|99522
SpellID|basesplit~93778~1|99523
SpellID|basesplit~93787~1|99524
SpellID|basesplit~93788~1|99525
SpellID|basesplit~93789~1|99526
SpellID|basesplit~93790~1|99527
SpellID|basesplit~93798~1|99528
SpellID|basesplit~93799~1|99529
SpellID|basesplit~93806~1|99530
SpellID|basesplit~93812~1|99531
SpellID|basesplit~93813~1|99532
SpellID|basesplit~93817~1|99533
SpellID|basesplit~93819~1|99534
SpellID|basesplit~93820~1|99535
SpellID|basesplit~93868~1|99536
SpellID|basesplit~93871~1|99537
SpellID|clickyblock~97381~1|99538
SpellID|basesplit~93877~1|99539
SpellID|basesplit~93878~1|99540
SpellID|clickyblock~97384~1|99541
SpellID|basesplit~93879~1|99542
SpellID|clickyblock~97385~1|99543
SpellID|basesplit~93880~1|99544
SpellID|basesplit~93880~2|99545
SpellID|clickyblock~97387~1|99546
SpellID|clickyblock~97387~2|99547
SpellID|basesplit~93881~1|99548
SpellID|basesplit~93882~1|99549
SpellID|basesplit~93883~1|99550
SpellID|basesplit~93885~1|99551
SpellID|basesplit~93887~1|99552
SpellID|basesplit~93897~1|99553
SpellID|basesplit~98724~1|99554
SpellID|basesplit~98725~1|99555
SpellID|basesplit~93908~1|99556
SpellID|basesplit~93910~1|99557
SpellID|clickyblock~97390~1|99558
SpellID|basesplit~93911~1|99559
SpellID|basesplit~93912~1|99560
SpellID|basesplit~98729~1|99561
SpellID|basesplit~93918~1|99562
SpellID|basesplit~93945~1|99563
SpellID|basesplit~93946~1|99564
SpellID|basesplit~98732~1|99565
SpellID|basesplit~98732~2|99566
SpellID|basesplit~93949~1|99567
SpellID|basesplit~93953~1|99568
SpellID|basesplit~93981~1|99569
SpellID|basesplit~93985~1|99570
SpellID|basesplit~93986~1|99571
SpellID|basesplit~93987~1|99572
SpellID|basesplit~98735~1|99573
SpellID|basesplit~93991~1|99574
SpellID|basesplit~94004~1|99575
SpellID|basesplit~94004~2|99576
SpellID|basesplit~94007~1|99577
SpellID|basesplit~94010~1|99578
SpellID|basesplit~94011~1|99579
SpellID|basesplit~94014~1|99580
SpellID|basesplit~94034~1|99581
SpellID|basesplit~94034~2|99582
SpellID|basesplit~94036~1|99583
SpellID|basesplit~94046~1|99584
SpellID|basesplit~94047~1|99585
SpellID|basesplit~94049~1|99586
SpellID|basesplit~98742~1|99587
SpellID|basesplit~98743~1|99588
SpellID|basesplit~94056~1|99589
SpellID|basesplit~94056~2|99590
SpellID|basesplit~94070~1|99591
SpellID|basesplit~94077~1|99592
SpellID|basesplit~98747~1|99593
SpellID|basesplit~98747~2|99594
SpellID|basesplit~98748~1|99595
SpellID|basesplit~98748~2|99596
SpellID|basesplit~94079~1|99597
SpellID|basesplit~94080~1|99598
SpellID|clickyblock~97421~1|99599
SpellID|basesplit~94081~1|99600
SpellID|basesplit~94082~1|99601
SpellID|basesplit~94105~1|99602
SpellID|clickyblock~97431~1|99603
SpellID|basesplit~94106~1|99604
SpellID|basesplit~94110~1|99605
SpellID|basesplit~94127~1|99606
SpellID|basesplit~94128~1|99607
SpellID|basesplit~98752~1|99608
SpellID|basesplit~98753~1|99609
SpellID|basesplit~94165~1|99610
SpellID|basesplit~94172~1|99611
SpellID|basesplit~94176~1|99612
SpellID|basesplit~94180~1|99613
SpellID|basesplit~94186~1|99614
SpellID|basesplit~94228~1|99615
SpellID|basesplit~94231~1|99616
SpellID|basesplit~94243~1|99617
SpellID|basesplit~94294~1|99618
SpellID|basesplit~94299~1|99619
SpellID|basesplit~94300~1|99620
SpellID|basesplit~94301~1|99621
SpellID|basesplit~94307~1|99622
SpellID|basesplit~94308~1|99623
SpellID|basesplit~94334~1|99624
SpellID|basesplit~94341~1|99625
SpellID|basesplit~94342~1|99626
SpellID|basesplit~94349~1|99627
SpellID|basesplit~94388~1|99628
SpellID|basesplit~94393~1|99629
SpellID|basesplit~94394~1|99630
SpellID|basesplit~94398~1|99631
SpellID|basesplit~94398~2|99632
SpellID|basesplit~94400~1|99633
SpellID|basesplit~94401~1|99634
SpellID|basesplit~94402~1|99635
SpellID|basesplit~94403~1|99636
SpellID|basesplit~94404~1|99637
SpellID|basesplit~94406~1|99638
SpellID|basesplit~94406~2|99639
SpellID|basesplit~94407~1|99640
SpellID|basesplit~98763~1|99641
SpellID|basesplit~98763~2|99642
SpellID|basesplit~98764~1|99643
SpellID|basesplit~98764~2|99644
SpellID|basesplit~94413~1|99645
SpellID|basesplit~94414~1|99646
SpellID|basesplit~94415~1|99647
SpellID|basesplit~94415~2|99648
SpellID|basesplit~94415~3|99649
SpellID|basesplit~94419~1|99650
SpellID|basesplit~94425~1|99651
SpellID|basesplit~94430~1|99652
SpellID|basesplit~94434~1|99653
SpellID|basesplit~94434~2|99654
SpellID|basesplit~94440~1|99655
SpellID|basesplit~94443~1|99656
SpellID|basesplit~94444~1|99657
SpellID|basesplit~94444~2|99658
SpellID|basesplit~94445~1|99659
SpellID|basesplit~94446~1|99660
SpellID|basesplit~94449~1|99661
SpellID|basesplit~98765~1|99662
SpellID|basesplit~98765~2|99663
SpellID|basesplit~98766~1|99664
SpellID|basesplit~98766~2|99665
SpellID|basesplit~98767~1|99666
SpellID|basesplit~98767~2|99667
SpellID|basesplit~98768~1|99668
SpellID|basesplit~98768~2|99669
SpellID|basesplit~94459~1|99670
SpellID|basesplit~94476~1|99671
SpellID|basesplit~94482~1|99672
SpellID|basesplit~94484~1|99673
SpellID|basesplit~98772~1|99674
SpellID|basesplit~94536~1|99675
SpellID|basesplit~94538~1|99676
SpellID|basesplit~94540~1|99677
SpellID|basesplit~94541~1|99678
SpellID|basesplit~94550~1|99679
SpellID|basesplit~94552~1|99680
SpellID|basesplit~94588~1|99681
SpellID|basesplit~94589~1|99682
SpellID|basesplit~94590~1|99683
SpellID|basesplit~94608~1|99684
SpellID|basesplit~94614~1|99685
SpellID|basesplit~94614~2|99686
SpellID|clickyblock~97541~1|99687
SpellID|clickyblock~97541~2|99688
SpellID|basesplit~94615~1|99689
SpellID|basesplit~94616~1|99690
SpellID|basesplit~98778~1|99691
SpellID|basesplit~98778~2|99692
SpellID|basesplit~98778~3|99693
SpellID|basesplit~98779~1|99694
SpellID|basesplit~98779~2|99695
SpellID|basesplit~98779~3|99696
SpellID|basesplit~94633~1|99697
SpellID|basesplit~94634~1|99698
SpellID|basesplit~94637~1|99699
SpellID|basesplit~94658~1|99700
SpellID|basesplit~94659~1|99701
SpellID|basesplit~94660~1|99702
SpellID|basesplit~94681~1|99703
SpellID|basesplit~94682~1|99704
SpellID|basesplit~94683~1|99705
SpellID|basesplit~94684~1|99706
SpellID|basesplit~94687~1|99707
SpellID|basesplit~94688~1|99708
SpellID|basesplit~94690~1|99709
SpellID|basesplit~94693~1|99710
SpellID|basesplit~94694~1|99711
SpellID|basesplit~94700~1|99712
SpellID|basesplit~94701~1|99713
SpellID|basesplit~94703~1|99714
SpellID|basesplit~94706~1|99715
SpellID|basesplit~94708~1|99716
SpellID|basesplit~94708~2|99717
SpellID|basesplit~94711~1|99718
SpellID|basesplit~94715~1|99719
SpellID|basesplit~94718~1|99720
SpellID|basesplit~94720~1|99721
SpellID|basesplit~94721~1|99722
SpellID|clickyblock~97546~1|99723
SpellID|basesplit~94755~1|99724
SpellID|basesplit~94758~1|99725
SpellID|basesplit~94763~1|99726
SpellID|basesplit~94765~1|99727
SpellID|basesplit~94767~1|99728
SpellID|basesplit~98792~1|99729
SpellID|basesplit~98793~1|99730
SpellID|basesplit~94771~1|99731
SpellID|basesplit~94772~1|99732
SpellID|basesplit~94773~1|99733
SpellID|basesplit~94775~1|99734
SpellID|basesplit~94776~1|99735
SpellID|basesplit~94778~1|99736
SpellID|basesplit~94779~1|99737
SpellID|basesplit~94781~1|99738
SpellID|basesplit~94784~1|99739
SpellID|basesplit~94800~1|99740
SpellID|basesplit~94800~2|99741
SpellID|basesplit~94801~1|99742
SpellID|basesplit~94803~1|99743
SpellID|basesplit~94808~1|99744
SpellID|basesplit~94820~1|99745
SpellID|basesplit~94821~1|99746
SpellID|basesplit~94822~1|99747
SpellID|basesplit~94823~1|99748
SpellID|basesplit~94827~1|99749
SpellID|basesplit~94828~1|99750
SpellID|basesplit~94829~1|99751
SpellID|basesplit~94830~1|99752
SpellID|basesplit~94834~1|99753
SpellID|clickyblock~97610~1|99754
SpellID|basesplit~94837~1|99755
SpellID|clickyblock~97611~1|99756
SpellID|basesplit~94856~1|99757
SpellID|basesplit~94860~1|99758
SpellID|basesplit~94875~1|99759
SpellID|basesplit~94883~1|99760
SpellID|basesplit~94884~1|99761
SpellID|basesplit~94885~1|99762
SpellID|basesplit~94888~1|99763
SpellID|basesplit~94890~1|99764
SpellID|basesplit~94901~1|99765
SpellID|basesplit~94917~1|99766
SpellID|basesplit~94918~1|99767
SpellID|basesplit~94919~1|99768
SpellID|basesplit~94920~1|99769
SpellID|basesplit~94922~1|99770
SpellID|basesplit~94924~1|99771
SpellID|basesplit~94926~1|99772
SpellID|basesplit~94929~1|99773
SpellID|basesplit~94930~1|99774
SpellID|basesplit~94939~1|99775
SpellID|basesplit~94940~1|99776
SpellID|basesplit~94941~1|99777
SpellID|basesplit~94943~1|99778
SpellID|basesplit~94944~1|99779
SpellID|basesplit~94984~1|99780
SpellID|basesplit~94985~1|99781
SpellID|basesplit~94991~1|99782
SpellID|basesplit~94991~2|99783
SpellID|basesplit~94991~3|99784
SpellID|basesplit~94993~1|99785
SpellID|basesplit~94996~1|99786
SpellID|basesplit~94998~1|99787
SpellID|basesplit~94999~1|99788
SpellID|basesplit~95000~1|99789
SpellID|basesplit~95003~1|99790
SpellID|basesplit~95008~1|99791
SpellID|basesplit~95009~1|99792
SpellID|basesplit~95010~1|99793
SpellID|basesplit~95012~1|99794
SpellID|basesplit~95013~1|99795
SpellID|basesplit~95014~1|99796
SpellID|basesplit~95015~1|99797
SpellID|basesplit~95015~2|99798
SpellID|basesplit~95015~3|99799
SpellID|basesplit~95018~1|99800
SpellID|basesplit~95018~2|99801
SpellID|basesplit~95019~1|99802
SpellID|basesplit~95020~1|99803
SpellID|basesplit~95020~2|99804
SpellID|basesplit~95021~1|99805
SpellID|basesplit~95028~1|99806
SpellID|basesplit~95047~1|99807
SpellID|basesplit~95049~1|99808
SpellID|basesplit~95049~2|99809
SpellID|basesplit~95050~1|99810
SpellID|basesplit~95051~1|99811
SpellID|basesplit~95055~1|99812
SpellID|basesplit~95055~2|99813
SpellID|basesplit~95055~3|99814
SpellID|basesplit~95055~4|99815
SpellID|basesplit~95055~5|99816
SpellID|basesplit~95059~1|99817
SpellID|basesplit~95060~1|99818
SpellID|basesplit~95062~1|99819
SpellID|basesplit~95062~2|99820
SpellID|basesplit~95064~1|99821
SpellID|basesplit~95065~1|99822
SpellID|basesplit~95065~2|99823
SpellID|basesplit~98822~1|99824
SpellID|basesplit~98822~2|99825
SpellID|basesplit~98823~1|99826
SpellID|basesplit~98823~2|99827
SpellID|basesplit~95072~1|99828
SpellID|basesplit~95080~1|99829
SpellID|basesplit~95089~1|99830
SpellID|basesplit~98825~1|99831
SpellID|basesplit~98826~1|99832
SpellID|basesplit~98827~1|99833
SpellID|basesplit~98828~1|99834
SpellID|basesplit~98829~1|99835
SpellID|basesplit~98830~1|99836
SpellID|basesplit~95122~1|99837
SpellID|basesplit~95123~1|99838
SpellID|basesplit~95124~1|99839
SpellID|basesplit~95125~1|99840
SpellID|basesplit~95125~2|99841
SpellID|clickyblock~97626~1|99842
SpellID|clickyblock~97626~2|99843
SpellID|basesplit~95126~1|99844
SpellID|basesplit~95127~1|99845
SpellID|clickyblock~97628~1|99846
SpellID|basesplit~95130~1|99847
SpellID|clickyblock~97632~1|99848
SpellID|basesplit~95134~1|99849
SpellID|basesplit~98831~1|99850
SpellID|basesplit~98832~1|99851
SpellID|basesplit~95158~1|99852
SpellID|basesplit~95173~1|99853
SpellID|basesplit~95175~1|99854
SpellID|clickyblock~97634~1|99855
SpellID|basesplit~95185~1|99856
SpellID|basesplit~98834~1|99857
SpellID|basesplit~98836~1|99858
SpellID|basesplit~95212~1|99859
SpellID|basesplit~95220~1|99860
SpellID|basesplit~95222~1|99861
SpellID|basesplit~95224~1|99862
SpellID|basesplit~95225~1|99863
SpellID|basesplit~95244~1|99864
SpellID|basesplit~95251~1|99865
SpellID|basesplit~95259~1|99866
SpellID|basesplit~95260~1|99867
SpellID|basesplit~95262~1|99868
SpellID|basesplit~95275~1|99869
SpellID|basesplit~95276~1|99870
SpellID|basesplit~95278~1|99871
SpellID|basesplit~95289~1|99872
SpellID|basesplit~95296~1|99873
SpellID|basesplit~95296~2|99874
SpellID|basesplit~95299~1|99875
SpellID|basesplit~95306~1|99876
SpellID|basesplit~98843~1|99877
SpellID|basesplit~98844~1|99878
SpellID|basesplit~95376~1|99879
SpellID|basesplit~98847~1|99880
SpellID|basesplit~98847~2|99881
SpellID|basesplit~98848~1|99882
SpellID|basesplit~98848~2|99883
SpellID|basesplit~98849~1|99884
SpellID|basesplit~98849~2|99885
SpellID|basesplit~98850~1|99886
SpellID|basesplit~98850~2|99887
SpellID|basesplit~95400~1|99888
SpellID|basesplit~95400~2|99889
SpellID|basesplit~95403~1|99890
SpellID|basesplit~98851~1|99891
SpellID|basesplit~98851~2|99892
SpellID|basesplit~98852~1|99893
SpellID|basesplit~98852~2|99894
SpellID|basesplit~95432~1|99895
SpellID|basesplit~95443~1|99896
SpellID|basesplit~95453~1|99897
SpellID|basesplit~95481~1|99898
SpellID|basesplit~95483~1|99899
SpellID|basesplit~95484~1|99900
SpellID|basesplit~95489~1|99901
