id|npc_spells_id|spellid|type|minlevel|maxlevel|manacost|recast_delay|priority|resist_adjust|min_expansion|max_expansion|content_flags|content_flags_disabled
6737|702|381|8|9|60|-1|-1|4||-1|-1||
6738|702|2551|8|10|30|-1|-1|2||-1|-1||
6739|702|383|1|10|15|-1|-1|3||-1|-1||
6740|702|48|512|11|33|-1|-1|1||-1|-1||
6741|702|236|8|13|20|-1|-1|5||-1|-1||
6742|702|309|8|15|22|-1|-1|1||-1|-1||
6743|702|657|1|15|25|-1|-1|3||-1|-1||
6744|702|38|1|16|36|-1|-1|3||-1|-1||
6745|702|131|4|17|38|-1|-1|2||-1|-1||
6746|702|22|1|17|17|-1|-1|3||-1|-1||
6747|702|2552|1|18|27|-1|-1|3||-1|-1||
6748|702|503|1|19|46|-1|-1|2||-1|-1||
6749|702|108|8|20|41|-1|-1|6||-1|-1||
6750|702|387|8|21|29|-1|-1|5||-1|-1||
6751|702|65|8|23|32|-1|-1|1||-1|-1||
6752|702|464|1|24|33|-1|-1|3||-1|-1||
6753|702|2553|32|25|44|-1|-1|0||-1|-1||
6754|702|465|1|26|42|-1|-1|3||-1|-1||
6755|702|470|1|28|40|-1|-1|3||-1|-1||
6756|702|393|8|30|39|-1|-1|5||-1|-1||
6757|702|1419|8|31|48|-1|-1|2||-1|-1||
6758|702|66|8|33|43|-1|-1|1||-1|-1||
6759|702|49|512|34|52|-1|-1|1||-1|-1||
6760|702|658|1|34|48|-1|-1|3||-1|-1||
6761|702|466|1|37|57|-1|-1|3||-1|-1||
6762|702|752|16|37|59|-1|-1|1||-1|-1||
6763|702|132|4|39|47|-1|-1|2||-1|-1||
6764|702|3811|8|40|57|-1|-1|3||-1|-1||
6765|702|394|8|40|51|-1|-1|5||-1|-1||
6766|702|23|1|41|46|-1|-1|3||-1|-1||
6767|702|109|8|42|53|-1|-1|6||-1|-1||
6768|702|659|1|43|59|-1|-1|3||-1|-1||
6769|702|67|8|44|53|-1|-1|1||-1|-1||
6770|702|2555|32|45|53|-1|-1|0||-1|-1||
6771|702|612|1|47|50|-1|-1|2||-1|-1||
6772|702|755|1|47|59|-1|-1|3||-1|-1||
6773|702|133|4|48|50|-1|-1|2||-1|-1||
6775|702|732|1|49|59|-1|-1|3||-1|-1||
6776|702|1631|128|51|57|-1|-1|2||-1|-1||
6777|702|1634|1|51|55|-1|-1|2||-1|-1||
6778|702|1609|8|52|62|-1|-1|5||-1|-1||
6779|702|1526|512|53|255|-1|-1|1||-1|-1||
6780|702|1610|8|54|60|-1|-1|1||-1|-1||
6781|702|2557|32|54|59|-1|-1|0||-1|-1||
6782|702|3582|8|54|61|-1|-1|6||-1|-1||
6783|702|1635|1|56|63|-1|-1|2||-1|-1||
6785|702|1633|4|58|60|-1|-1|2||-1|-1||
6786|702|1640|1|58|60|-1|-1|3||-1|-1||
6787|702|2559|8|58|255|-1|-1|3||-1|-1||
6788|702|2884|1|60|64|-1|-1|3||-1|-1||
6789|702|2116|1|60|63|-1|-1|3||-1|-1||
6790|702|2117|16|60|255|-1|-1|1||-1|-1||
6791|702|2560|32|60|255|-1|-1|0||-1|-1||
6792|702|2883|1|60|62|-1|-1|3||-1|-1||
6793|702|3194|4|61|255|-1|-1|2||-1|-1||
6794|702|3300|8|61|63|-1|-1|1||-1|-1||
6795|702|3326|8|61|255|-1|-1|4||-1|-1||
6796|702|3328|1|61|66|-1|-1|3||-1|-1||
6797|702|3329|8|62|255|-1|-1|6||-1|-1||
6798|702|3301|8|63|67|-1|-1|5||-1|-1||
6799|702|3335|1|63|64|-1|-1|3||-1|-1||
6800|702|3302|8|64|65|-1|-1|1||-1|-1||
6803|702|3333|1|64|69|-1|-1|2||-1|-1||
6805|702|3191|1|65|255|-1|-1|3||-1|-1||
6814|703|288|8|1|7|-1|-1|1||-1|-1||
6815|703|340|256|1|14|-1|-1|2||-1|-1||
6817|703|341|64|1|2|-1|-1|3||-1|-1||
6818|703|338|32|1|3|-1|-1|0||-1|-1||
6819|703|346|8|3|15|-1|-1|3||-1|-1||
6820|703|502|64|3|11|-1|-1|3||-1|-1||
6821|703|344|128|4|10|-1|-1|1||-1|-1||
6822|703|475|1|4|29|-1|45|6||-1|-1||
6823|703|348|256|4|33|-1|-1|3||-1|-1||
6824|703|491|32|4|7|-1|-1|0||-1|-1||
6825|703|641|8|6|17|-1|-1|4||-1|-1||
6826|703|359|8|7|19|-1|-1|5||-1|-1||
6827|703|246|8|8|15|-1|-1|1||-1|-1||
6828|703|351|32|8|11|-1|-1|0||-1|-1||
6829|703|1509|256|9|28|-1|-1|3||-1|-1||
6831|703|360|256|10|27|-1|-1|3||-1|-1||
6832|703|2541|8|11|22|-1|-1|6||-1|-1||
6833|703|355|128|11|26|-1|-1|1||-1|-1||
6834|703|362|32|12|15|-1|-1|0||-1|-1||
6835|703|445|64|12|19|-1|-1|3||-1|-1||
6836|703|367|256|13|38|-1|-1|3||-1|-1||
6837|703|236|8|14|21|-1|-1|2||-1|-1||
6838|703|365|256|15|34|-1|-1|3||-1|-1||
6839|703|309|8|16|20|-1|-1|1||-1|-1||
6840|703|492|32|16|19|-1|-1|0||-1|-1||
6841|703|2542|1|17|37|-1|-1|2||-1|-1||
6842|703|642|8|18|30|-1|-1|4||-1|-1||
6843|703|199|16|20|57|-1|-1|1||-1|-1||
6844|703|440|32|20|23|-1|-1|0||-1|-1||
6845|703|446|64|20|25|-1|-1|3||-1|-1||
6847|703|204|1|21|31|-1|-1|5||-1|-1||
6848|703|387|8|22|31|-1|-1|2||-1|-1||
6849|703|449|8|23|34|-1|-1|6||-1|-1||
6850|703|493|32|24|28|-1|-1|0||-1|-1||
6851|703|524|64|26|38|-1|-1|3||-1|-1||
6852|703|452|128|27|46|-1|-1|1||-1|-1||
6853|703|451|256|28|46|-1|-1|3||-1|-1||
6854|703|441|32|29|32|-1|-1|0||-1|-1||
6855|703|454|256|29|44|-1|-1|3||-1|-1||
6856|703|473|1|30|55|-1|45|6||-1|-1||
6857|703|643|8|31|47|-1|-1|4||-1|-1||
6858|703|1415|1|32|48|-1|-1|5||-1|-1||
6859|703|393|8|32|42|-1|-1|2||-1|-1||
6860|703|494|32|33|38|-1|-1|0||-1|-1||
6861|703|435|256|34|49|-1|-1|3||-1|-1||
6862|703|31|256|35|39|-1|-1|3||-1|-1||
6863|703|661|8|35|54|-1|-1|6||-1|-1||
6865|703|2544|1|38|255|-1|-1|2||-1|-1||
6866|703|442|32|39|43|-1|-1|0||-1|-1||
6867|703|525|64|39|47|-1|-1|3||-1|-1||
6869|703|1508|256|40|51|-1|-1|3||-1|-1||
6870|703|394|8|43|51|-1|-1|2||-1|-1||
6871|703|495|32|44|47|-1|-1|0||-1|-1||
6872|703|3702|256|45|48|-1|-1|3||-1|-1||
6873|703|453|128|47|58|-1|-1|1||-1|-1||
6874|703|6|256|47|57|-1|-1|3||-1|-1||
6875|703|443|32|48|52|-1|-1|0||-1|-1||
6876|703|447|64|48|53|-1|-1|3||-1|-1||
6877|703|644|8|48|55|-1|-1|4||-1|-1||
6878|703|3571|1|49|53|-1|-1|5||-1|-1||
6879|703|456|256|49|56|-1|-1|3||-1|-1||
6880|703|436|256|50|64|-1|-1|3||-1|-1||
6881|703|1609|8|52|62|-1|-1|2||-1|-1||
6883|703|32|256|52|55|-1|-1|3||-1|-1||
6884|703|1621|32|53|55|-1|-1|0||-1|-1||
6885|703|3572|1|54|59|-1|-1|5||-1|-1||
6886|703|1613|64|54|58|-1|-1|3||-1|-1||
6888|703|1414|8|55|61|-1|-1|6||-1|-1||
6889|703|1527|1|56|56|-1|45|6||-1|-1||
6890|703|1611|8|56|59|-1|-1|4||-1|-1||
6891|703|1615|256|56|66|-1|-1|3||-1|-1||
6892|703|1622|32|56|58|-1|-1|0||-1|-1||
6893|703|1616|256|57|59|-1|-1|3||-1|-1||
6895|703|1612|16|58|255|-1|-1|1||-1|-1||
6896|703|1617|256|58|59|-1|-1|3||-1|-1||
6897|703|1619|128|59|62|-1|-1|1||-1|-1||
6898|703|1623|32|59|60|-1|-1|0||-1|-1||
6899|703|1618|64|59|59|-1|-1|3||-1|-1||
6900|703|1393|64|60|60|-1|-1|3||-1|-1||
6901|703|2114|8|60|63|-1|-1|4||-1|-1||
6902|703|2115|1|60|60|-1|-1|5||-1|-1||
6903|703|2550|256|60|64|-1|-1|3||-1|-1||
6904|703|2885|256|60|64|-1|-1|3||-1|-1||
6905|703|3032|64|61|66|-1|-1|3||-1|-1||
6906|703|3035|1|61|65|-1|-1|5||-1|-1||
6907|703|3304|32|61|62|-1|-1|0||-1|-1||
6908|703|3305|8|62|66|-1|-1|6||-1|-1||
6910|703|3301|8|63|68|-1|-1|2||-1|-1||
6911|703|3309|128|63|67|-1|-1|1||-1|-1||
6912|703|3310|32|63|64|-1|-1|0||-1|-1||
6914|703|3311|8|64|64|-1|-1|4||-1|-1||
6915|703|3303|256|65|68|-1|-1|3||-1|-1||
6916|703|3314|32|65|66|-1|-1|0||-1|-1||
6938|704|93|1|1|3|-1|-1|5||-1|-1||
6939|704|315|32|2|5|-1|-1|0||-1|-1||
6940|704|316|32|3|6|-1|-1|0||-1|-1||
6941|704|317|32|4|7|-1|-1|0||-1|-1||
6942|704|94|1|4|4|-1|-1|5||-1|-1||
6943|704|58|32|5|8|-1|-1|0||-1|-1||
6945|704|322|1|5|14|-1|-1|5||-1|-1||
6946|704|398|32|6|9|-1|-1|0||-1|-1||
6947|704|399|32|7|10|-1|-1|0||-1|-1||
6948|704|324|1|7|22|-1|-1|6||-1|-1||
6949|704|332|8|7|18|-1|-1|2||-1|-1||
6950|704|400|32|8|11|-1|-1|0||-1|-1||
6951|704|397|32|9|12|-1|-1|0||-1|-1||
6952|704|248|1|9|17|-1|-1|3||-1|-1||
6953|704|402|32|10|13|-1|-1|0||-1|-1||
6954|704|403|32|11|14|-1|-1|0||-1|-1||
6955|704|327|8|11|28|-1|-1|3||-1|-1||
6956|704|404|32|12|15|-1|-1|0||-1|-1||
6957|704|333|8|12|24|-1|-1|4||-1|-1||
6958|704|401|32|13|16|-1|-1|0||-1|-1||
6959|704|336|32|14|17|-1|-1|0||-1|-1||
6960|704|395|32|15|18|-1|-1|0||-1|-1||
6961|704|334|1|15|17|-1|-1|5||-1|-1||
6962|704|396|32|16|19|-1|-1|0||-1|-1||
6964|704|335|32|17|20|-1|-1|0||-1|-1||
6965|704|497|32|18|21|-1|-1|0||-1|-1||
6966|704|68|1|18|30|-1|-1|5||-1|-1||
6967|704|663|1|18|24|-1|-1|3||-1|-1||
6968|704|498|32|19|22|-1|-1|0||-1|-1||
6969|704|411|8|19|27|-1|-1|2||-1|-1||
6970|704|499|32|20|23|-1|-1|0||-1|-1||
6971|704|496|32|21|24|-1|-1|0||-1|-1||
6972|704|570|32|22|25|-1|-1|0||-1|-1||
6974|704|571|32|23|26|-1|-1|0||-1|-1||
6975|704|113|1|23|40|-1|-1|6||-1|-1||
6976|704|572|32|24|27|-1|-1|0||-1|-1||
6978|704|569|32|25|28|-1|-1|0||-1|-1||
6979|704|115|1|25|27|-1|-1|3||-1|-1||
6980|704|81|8|25|40|-1|-1|4||-1|-1||
6981|704|574|32|26|30|-1|-1|0||-1|-1||
6982|704|575|32|27|31|-1|-1|0||-1|-1||
6983|704|576|32|28|32|-1|-1|0||-1|-1||
6984|704|479|8|28|37|-1|-1|2||-1|-1||
6985|704|664|1|28|47|-1|-1|3||-1|-1||
6986|704|106|8|28|46|-1|-1|3||-1|-1||
6987|704|573|32|29|33|-1|-1|0||-1|-1||
6988|704|1400|32|30|49|-1|-1|0||-1|-1||
6989|704|621|32|31|35|-1|-1|0||-1|-1||
6990|704|120|1|31|32|-1|-1|5||-1|-1||
6991|704|622|32|32|36|-1|-1|0||-1|-1||
6992|704|49|512|32|52|-1|-1|3||-1|-1||
6993|704|66|8|32|42|-1|-1|1||-1|-1||
6994|704|623|32|33|37|-1|-1|0||-1|-1||
6995|704|69|1|33|46|-1|-1|5||-1|-1||
6996|704|620|32|34|38|-1|-1|0||-1|-1||
6997|704|625|32|36|40|-1|-1|0||-1|-1||
6998|704|626|32|37|41|-1|-1|0||-1|-1||
6999|704|627|32|38|42|-1|-1|0||-1|-1||
7000|704|680|8|38|44|-1|-1|2||-1|-1||
7001|704|624|32|39|43|-1|-1|0||-1|-1||
7002|704|629|32|41|48|-1|-1|0||-1|-1||
7003|704|114|1|41|56|-1|-1|6||-1|-1||
7004|704|82|8|41|51|-1|-1|4||-1|-1||
7005|704|630|32|42|46|-1|-1|0||-1|-1||
7006|704|631|32|43|47|-1|-1|0||-1|-1||
7007|704|1403|1|43|54|-1|-1|4||-1|-1||
7009|704|628|32|44|45|-1|-1|0||-1|-1||
7011|704|412|8|45|52|-1|-1|2||-1|-1||
7012|704|632|32|46|50|-1|-1|0||-1|-1||
7014|704|634|32|47|51|-1|-1|0||-1|-1||
7015|704|107|8|47|51|-1|-1|3||-1|-1||
7016|704|70|1|47|51|-1|-1|5||-1|-1||
7017|704|635|32|48|52|-1|-1|0||-1|-1||
7018|704|116|1|48|55|-1|-1|3||-1|-1||
7019|704|633|32|49|53|-1|-1|0||-1|-1||
7020|704|1402|32|50|59|-1|-1|0||-1|-1||
7021|704|1671|32|51|56|-1|-1|0||-1|-1||
7023|704|1673|32|52|57|-1|-1|0||-1|-1||
7024|704|1660|1|52|58|-1|-1|5||-1|-1||
7025|704|1666|8|52|53|-1|-1|4||-1|-1||
7026|704|3700|8|52|54|-1|-1|3||-1|-1||
7027|704|1674|32|53|58|-1|-1|0||-1|-1||
7028|704|1526|512|53|255|-1|-1|3||-1|-1||
7029|704|1668|8|53|55|-1|-1|2||-1|-1||
7030|704|1672|32|54|59|-1|-1|0||-1|-1||
7032|704|2879|8|54|57|-1|-1|4||-1|-1||
7033|704|1405|1|55|255|-1|-1|4||-1|-1||
7034|704|1472|8|55|59|-1|-1|3||-1|-1||
7035|704|1529|1|56|63|-1|-1|3||-1|-1||
7036|704|1667|8|56|59|-1|-1|2||-1|-1||
7037|704|1675|32|57|64|-1|-1|0||-1|-1||
7038|704|1663|1|57|62|-1|-1|6||-1|-1||
7039|704|1677|32|58|62|-1|-1|0||-1|-1||
7041|704|2539|8|58|61|-1|-1|4||-1|-1||
7043|704|1678|32|59|60|-1|-1|0||-1|-1||
7044|704|1664|1|59|60|-1|-1|5||-1|-1||
7045|704|1404|32|60|64|-1|-1|0||-1|-1||
7046|704|1676|32|60|61|-1|-1|0||-1|-1||
7047|704|1669|8|60|60|-1|-1|2||-1|-1||
7049|704|2119|8|60|61|-1|-1|3||-1|-1||
7050|704|3317|32|61|65|-1|-1|0||-1|-1||
7051|704|3198|8|61|62|-1|-1|2||-1|-1||
7053|704|3318|1|61|65|-1|-1|5||-1|-1||
7054|704|3320|32|62|66|-1|-1|0||-1|-1||
7055|704|3031|8|62|67|-1|-1|4||-1|-1||
7056|704|3237|8|62|68|-1|-1|3||-1|-1||
7057|704|3322|32|63|67|-1|-1|0||-1|-1||
7059|704|3486|8|63|65|-1|-1|2||-1|-1||
7060|704|3321|1|63|67|-1|-1|6||-1|-1||
7061|704|3238|1|64|68|-1|-1|3||-1|-1||
7065|704|3324|32|65|69|-1|-1|0||-1|-1||
7079|705|288|8|1|5|-1|-1|1||-1|-1||
7080|705|40|8|1|18|-1|-1|2||-1|-1||
7081|705|289|1|1|6|-1|-1|7||-1|-1||
7082|705|286|1|1|3|-1|-1|6||-1|-1||
7084|705|285|32|1|1|-1|-1|0||-1|-1||
7086|705|681|32|2|6|-1|-1|0||-1|-1||
7088|705|294|1|4|10|-1|-1|6||-1|-1||
7089|705|246|8|6|15|-1|-1|1||-1|-1||
7090|705|295|32|7|8|-1|-1|0||-1|-1||
7091|705|296|1|7|15|-1|-1|7||-1|-1||
7092|705|48|512|7|21|-1|-1|7||-1|-1||
7093|705|302|1|9|22|-1|-1|2||-1|-1||
7094|705|303|1|9|27|-1|-1|5||-1|-1||
7096|705|682|32|9|13|-1|-1|0||-1|-1||
7097|705|2561|8|11|16|-1|-1|4||-1|-1||
7098|705|521|1|11|25|-1|-1|6||-1|-1||
7100|705|683|32|14|16|-1|-1|0||-1|-1||
7101|705|697|8|14|25|-1|-1|5||-1|-1||
7102|705|39|8|15|20|-1|-1|6||-1|-1||
7104|705|309|8|16|22|-1|-1|1||-1|-1||
7105|705|306|1|16|20|-1|-1|7||-1|-1||
7106|705|2562|8|17|29|-1|-1|4||-1|-1||
7107|705|684|32|17|21|-1|-1|0||-1|-1||
7110|705|170|8|21|38|-1|-1|6||-1|-1||
7111|705|350|1|21|31|-1|-1|7||-1|-1||
7112|705|24|512|22|27|-1|-1|7||-1|-1||
7114|705|685|32|22|28|-1|-1|0||-1|-1||
7115|705|185|1|23|40|-1|-1|2||-1|-1||
7116|705|65|8|23|30|-1|-1|1||-1|-1||
7118|705|174|8|26|41|-1|-1|5||-1|-1||
7119|705|450|1|26|46|-1|-1|6||-1|-1||
7120|705|49|512|28|41|-1|-1|7||-1|-1||
7121|705|619|1|28|60|-1|-1|5||-1|-1||
7123|705|686|32|29|30|-1|-1|0||-1|-1||
7124|705|74|1|30|49|-1|-1|7||-1|-1||
7125|705|66|8|31|39|-1|-1|1||-1|-1||
7126|705|687|32|31|36|-1|-1|0||-1|-1||
7127|705|71|1|32|42|-1|-1|7||-1|-1||
7130|705|1408|8|34|54|-1|-1|3||-1|-1||
7131|705|688|32|37|40|-1|-1|0||-1|-1||
7132|705|171|8|39|46|-1|-1|7||-1|-1||
7133|705|1474|8|40|62|-1|-1|1||-1|-1||
7136|705|186|1|41|56|-1|-1|2||-1|-1||
7138|705|689|32|41|47|-1|-1|0||-1|-1||
7139|705|1694|8|42|51|-1|-1|5||-1|-1||
7141|705|25|512|42|52|-1|-1|7||-1|-1||
7142|705|673|1|43|53|-1|-1|7||-1|-1||
7144|705|172|8|47|52|-1|-1|6||-1|-1||
7145|705|195|1|47|58|-1|-1|6||-1|-1||
7146|705|690|32|48|54|-1|-1|0||-1|-1||
7147|705|1686|1|50|255|-1|-1|7||-1|-1||
7149|705|1693|8|52|55|-1|-1|5||-1|-1||
7151|705|1697|512|53|255|-1|-1|7||-1|-1||
7152|705|1708|8|53|57|-1|-1|6||-1|-1||
7153|705|1698|1|54|255|-1|-1|7||-1|-1||
7154|705|1723|32|55|61|-1|-1|0||-1|-1||
7156|705|1409|8|55|59|-1|-1|3||-1|-1||
7157|705|1695|8|56|59|-1|-1|5||-1|-1||
7159|705|1712|1|57|68|-1|-1|2||-1|-1||
7160|705|1709|8|58|59|-1|-1|6||-1|-1||
7161|705|1703|1|59|61|-1|-1|6||-1|-1||
7162|705|1710|8|60|61|-1|-1|6||-1|-1||
7163|705|2570|8|60|62|-1|-1|5||-1|-1||
7166|705|3199|8|61|65|-1|-1|3||-1|-1||
7167|705|3229|16|61|255|-1|-1|1||-1|-1||
7168|705|3034|32|62|65|-1|-1|0||-1|-1||
7169|705|3240|8|62|64|-1|-1|6||-1|-1||
7170|705|3345|1|62|68|-1|-1|6||-1|-1||
7171|705|3350|8|63|64|-1|-1|5||-1|-1||
7173|705|3241|8|63|255|-1|-1|1||-1|-1||
7174|705|3178|8|65|66|-1|-1|6||-1|-1||
7175|705|3360|8|65|67|-1|-1|5||-1|-1||
7189|706|266|8|1|20|-1|-1|1||-1|-1||
7190|706|40|8|1|7|-1|-1|2||-1|-1||
7191|706|267|8|1|31|-1|-1|3||-1|-1||
7192|706|93|1|1|3|-1|-1|1||-1|-1||
7193|706|200|2|1|18|-1|-1|2||-1|-1||
7194|706|274|8|3|10|-1|-1|9||-1|-1||
7195|706|269|8|3|17|-1|-1|10||-1|-1||
7196|706|275|1|4|13|-1|-1|5||-1|-1||
7197|706|75|256|4|14|-1|-1|4||-1|-1||
7198|706|270|256|5|12|-1|-1|2||-1|-1||
7199|706|279|8|6|21|-1|-1|11||-1|-1||
7200|706|2521|8|8|17|-1|-1|2||-1|-1||
7201|706|277|256|8|23|-1|-1|4||-1|-1||
7202|706|17|2|9|18|-1|-1|2||-1|-1||
7203|706|283|8|11|19|-1|-1|9||-1|-1||
7204|706|281|1|12|28|-1|-1|3||-1|-1||
7205|706|505|1|13|26|-1|-1|2||-1|-1||
7206|706|365|256|15|18|-1|-1|4||-1|-1||
7207|706|282|1|14|22|-1|-1|5||-1|-1||
7208|706|526|1|17|37|-1|-1|4||-1|-1||
7209|706|110|1|18|31|-1|-1|1||-1|-1||
7210|706|147|8|18|27|-1|-1|2||-1|-1||
7211|706|148|8|18|30|-1|-1|10||-1|-1||
7212|706|12|2|19|28|-1|-1|2||-1|-1||
7213|706|511|256|19|30|-1|-1|4||-1|-1||
7214|706|649|8|20|25|-1|-1|9||-1|-1||
7215|706|146|8|21|24|-1|-1|1||-1|-1||
7216|706|149|8|21|29|-1|-1|11||-1|-1||
7217|706|144|8|23|38|-1|-1|12||-1|-1||
7218|706|508|1|23|32|-1|-1|5||-1|-1||
7219|706|434|256|24|36|-1|-1|4||-1|-1||
7220|706|349|8|25|38|-1|-1|1||-1|-1||
7221|706|39|8|26|41|-1|-1|9||-1|-1||
7222|706|506|1|27|37|-1|-1|2||-1|-1||
7223|706|151|8|28|34|-1|-1|2||-1|-1||
7224|706|15|2|29|50|-1|-1|2||-1|-1||
7225|706|162|1|29|40|-1|-1|3||-1|-1||
7226|706|161|8|30|42|-1|-1|11||-1|-1||
7227|706|160|8|31|40|-1|-1|10||-1|-1||
7228|706|31|256|31|48|-1|-1|4||-1|-1||
7229|706|111|1|32|47|-1|-1|1||-1|-1||
7230|706|164|32|32|36|-1|-1|0||-1|-1||
7231|706|1428|8|35|38|-1|-1|2||-1|-1||
7232|706|435|256|37|48|-1|-1|4||-1|-1||
7233|706|577|32|37|40|-1|-1|0||-1|-1||
7234|706|507|1|38|50|-1|-1|2||-1|-1||
7235|706|527|1|38|51|-1|-1|4||-1|-1||
7236|706|145|8|39|51|-1|-1|12||-1|-1||
7237|706|152|8|39|47|-1|-1|1||-1|-1||
7238|706|153|8|39|45|-1|-1|2||-1|-1||
7239|706|154|8|41|52|-1|-1|10||-1|-1||
7240|706|163|1|41|52|-1|-1|3||-1|-1||
7241|706|165|32|41|44|-1|-1|0||-1|-1||
7242|706|170|8|42|55|-1|-1|9||-1|-1||
7243|706|158|8|43|53|-1|-1|11||-1|-1||
7244|706|3694|1024|44|59|-1|-1|5||-1|-1||
7245|706|754|1024|44|53|-1|-1|6||-1|-1||
7246|706|166|32|45|54|-1|-1|0||-1|-1||
7247|706|159|8|46|56|-1|-1|2||-1|-1||
7248|706|112|1|48|56|-1|-1|1||-1|-1||
7249|706|157|8|48|57|-1|-1|1||-1|-1||
7250|706|32|256|49|58|-1|-1|4||-1|-1||
7251|706|436|256|49|55|-1|-1|4||-1|-1||
7252|706|1588|1|51|64|-1|-1|2||-1|-1||
7253|706|9|2|51|54|-1|-1|2||-1|-1||
7254|706|1568|8|52|55|-1|-1|12||-1|-1||
7255|706|1573|1|52|62|-1|-1|4||-1|-1||
7256|706|1592|1|53|65|-1|-1|3||-1|-1||
7257|706|1594|8|53|56|-1|-1|10||-1|-1||
7258|706|1595|8|54|56|-1|-1|11||-1|-1||
7259|706|1572|1024|54|57|-1|-1|6||-1|-1||
7260|706|1290|2|55|57|-1|-1|3||-1|-1||
7261|706|1574|32|55|60|-1|-1|0||-1|-1||
7262|706|171|8|56|62|-1|-1|9||-1|-1||
7263|706|2528|8|56|60|-1|-1|12||-1|-1||
7264|706|1590|256|56|59|-1|-1|4||-1|-1||
7265|706|1580|8|57|61|-1|-1|11||-1|-1||
7266|706|1577|1|57|59|-1|-1|1||-1|-1||
7267|706|1593|8|57|57|-1|-1|2||-1|-1||
7268|706|1579|8|57|60|-1|-1|10||-1|-1||
7269|706|1596|8|58|58|-1|-1|1||-1|-1||
7270|706|1581|8|58|59|-1|-1|2||-1|-1||
7271|706|1332|1024|58|64|-1|-1|6||-1|-1||
7272|706|1583|8|59|59|-1|-1|1||-1|-1||
7273|706|1591|256|59|63|-1|-1|4||-1|-1||
7274|706|2112|8|60|64|-1|-1|2||-1|-1||
7275|706|2530|8|60|61|-1|-1|1||-1|-1||
7276|706|2113|256|60|64|-1|-1|4||-1|-1||
7277|706|1578|1|60|62|-1|-1|1||-1|-1||
7278|706|1576|1024|60|64|-1|-1|5||-1|-1||
7279|706|3378|8|61|61|-1|-1|10||-1|-1||
7280|706|3433|8|61|62|-1|-1|12||-1|-1||
7281|706|3377|32|61|66|-1|-1|0||-1|-1||
7282|706|3235|8|62|64|-1|-1|1||-1|-1||
7283|706|3383|8|62|67|-1|-1|10||-1|-1||
7284|706|3382|8|62|62|-1|-1|11||-1|-1||
7285|706|3233|2|62|64|-1|-1|2||-1|-1||
7286|706|172|8|63|63|-1|-1|9||-1|-1||
7287|706|3389|8|63|67|-1|-1|11||-1|-1||
7288|706|3441|8|63|65|-1|-1|12||-1|-1||
7289|706|3386|1|63|65|-1|-1|4||-1|-1||
7290|706|3387|1|63|64|-1|-1|1||-1|-1||
7291|706|3391|8|64|255|-1|-1|9||-1|-1||
7292|706|3394|256|64|66|-1|-1|4||-1|-1||
7293|706|3397|8|65|67|-1|-1|1||-1|-1||
7294|706|3399|8|65|69|-1|-1|2||-1|-1||
7295|706|3396|256|65|69|-1|-1|4||-1|-1||
7297|706|3395|1|65|255|-1|-1|1||-1|-1||
7319|707|239|256|1|24|-1|-1|2||-1|-1||
7320|707|242|128|1|25|-1|-1|1||-1|-1||
7321|707|93|1|1|2|-1|-1|3||-1|-1||
7322|707|200|2|1|8|-1|-1|2||-1|-1||
7323|707|248|1|2|12|-1|-1|2||-1|-1||
7324|707|253|1|3|15|-1|-1|3||-1|-1||
7325|707|92|1|3|7|-1|-1|3||-1|-1||
7326|707|256|8|7|16|-1|-1|1||-1|-1||
7327|707|515|8|7|16|-1|-1|8||-1|-1||
7328|707|91|1|8|27|-1|-1|3||-1|-1||
7329|707|17|2|9|18|-1|-1|2||-1|-1||
7330|707|264|256|10|31|-1|-1|2||-1|-1||
7331|707|663|1|13|22|-1|-1|2||-1|-1||
7332|707|520|1|16|29|-1|-1|3||-1|-1||
7333|707|273|8|17|26|-1|-1|1||-1|-1||
7334|707|516|8|17|26|-1|-1|8||-1|-1||
7335|707|12|2|19|28|-1|-1|2||-1|-1||
7337|707|115|1|23|32|-1|-1|2||-1|-1||
7338|707|99|256|24|33|-1|-1|2||-1|-1||
7339|707|78|256|25|36|-1|-1|2||-1|-1||
7340|707|512|128|26|60|-1|-1|1||-1|-1||
7341|707|129|8|27|36|-1|-1|1||-1|-1||
7342|707|517|8|27|36|-1|-1|8||-1|-1||
7343|707|217|1|28|37|-1|-1|3||-1|-1||
7344|707|15|2|29|43|-1|-1|2||-1|-1||
7346|707|1439|1|30|55|-1|-1|3||-1|-1||
7347|707|259|256|32|39|-1|-1|2||-1|-1||
7348|707|664|1|33|42|-1|-1|2||-1|-1||
7349|707|144|8|34|38|-1|-1|7||-1|-1||
7350|707|1437|256|37|60|-1|-1|2||-1|-1||
7351|707|432|8|37|46|-1|-1|1||-1|-1||
7352|707|518|8|37|46|-1|-1|8||-1|-1||
7353|707|57|1|38|47|-1|-1|3||-1|-1||
7354|707|137|8|39|41|-1|-1|7||-1|-1||
7355|707|665|256|40|52|-1|-1|2||-1|-1||
7356|707|427|8|40|53|-1|-1|9||-1|-1||
7357|707|1436|256|42|61|-1|-1|2||-1|-1||
7358|707|145|8|42|44|-1|-1|7||-1|-1||
7359|707|116|1|43|54|-1|-1|2||-1|-1||
7360|707|3834|2|44|50|-1|-1|2||-1|-1||
7361|707|138|8|45|53|-1|-1|7||-1|-1||
7362|707|29|1|47|54|-1|-1|3||-1|-1||
