id|recipe_id|item_id|successcount|componentcount|iscontainer
1176|128|9753|0|1|0
1177|128|13047|0|1|0
1178|128|14238|0|1|0
1179|128|22746|0|1|0
1180|128|9753|1|0|0
1181|128|23580|1|0|0
1182|128|24496|1|0|0
1184|128|17048|0|0|1
1185|128|17163|0|0|1
1186|129|9753|0|1|0
1187|129|13047|0|1|0
1188|129|14238|0|1|0
1189|129|14917|0|1|0
1190|129|9753|1|0|0
1191|129|23580|1|0|0
1192|129|24497|1|0|0
1194|129|17048|0|0|1
1195|129|17163|0|0|1
1196|130|9753|0|1|0
1197|130|13047|0|1|0
1198|130|14238|0|1|0
1199|130|22761|0|1|0
1200|130|9753|1|0|0
1201|130|23580|1|0|0
1202|130|24497|1|0|0
1204|130|17048|0|0|1
1205|130|17163|0|0|1
1206|131|9753|0|1|0
1207|131|13047|0|1|0
1208|131|14238|0|1|0
1209|131|22747|0|1|0
1210|131|9753|1|0|0
1211|131|9782|1|0|0
1212|131|24494|1|0|0
1214|131|17048|0|0|1
1215|131|17163|0|0|1
1216|77|9753|0|1|0
1217|77|13047|0|1|0
1218|77|14238|0|1|0
1219|77|14974|0|1|0
1220|77|9753|1|0|0
1221|77|23580|1|0|0
1222|77|24496|1|0|0
1224|77|17048|0|0|1
1225|77|17163|0|0|1
1226|10908|9753|0|1|0
1227|10908|13047|0|1|0
1228|10908|14238|0|1|0
1229|10908|22751|0|1|0
1230|10908|9753|1|0|0
1231|10908|9768|1|0|0
1232|10908|24495|1|0|0
1234|10908|17048|0|0|1
1235|10908|17163|0|0|1
1236|132|9753|0|1|0
1237|132|13047|0|1|0
1238|132|14238|0|1|0
1239|132|22774|0|1|0
1240|132|9753|1|0|0
1241|132|9772|1|0|0
1242|132|24496|1|0|0
1244|132|17048|0|0|1
1245|132|17163|0|0|1
1246|133|13142|0|1|0
1247|133|16486|0|1|0
1248|133|22702|0|1|0
1249|133|22725|1|0|0
1250|133|17048|0|0|1
1251|133|17163|0|0|1
1252|134|13142|0|1|0
1253|134|16486|0|1|0
1254|134|22700|0|1|0
1255|134|22707|1|0|0
1256|134|17048|0|0|1
1257|134|17163|0|0|1
1258|135|13142|0|1|0
1259|135|16486|0|1|0
1260|135|22701|0|1|0
1261|135|22716|1|0|0
1262|135|17048|0|0|1
1263|135|17163|0|0|1
1264|136|13061|0|1|0
1265|136|16486|0|1|0
1266|136|22702|0|1|0
1267|136|22741|1|0|0
1268|136|17048|0|0|1
1269|136|17163|0|0|1
1270|137|13061|0|1|0
1271|137|16486|0|1|0
1272|137|22700|0|1|0
1273|137|22731|1|0|0
1274|137|17048|0|0|1
1275|137|17163|0|0|1
1276|138|13061|0|1|0
1277|138|16486|0|1|0
1278|138|22701|0|1|0
1279|138|22736|1|0|0
1280|138|17048|0|0|1
1281|138|17163|0|0|1
1282|139|13143|0|1|0
1283|139|16486|0|1|0
1284|139|22702|0|1|0
1285|139|22726|1|0|0
1286|139|17048|0|0|1
1287|139|17163|0|0|1
1288|140|13143|0|1|0
1289|140|16486|0|1|0
1290|140|22700|0|1|0
1291|140|22708|1|0|0
1292|140|17048|0|0|1
1293|140|17163|0|0|1
1294|141|13143|0|1|0
1295|141|16486|0|1|0
1296|141|22701|0|1|0
1297|141|22717|1|0|0
1298|141|17048|0|0|1
1299|141|17163|0|0|1
1300|142|16486|0|1|0
1301|142|22702|0|1|0
1302|142|30025|0|1|0
1303|142|22744|1|0|0
1304|142|17048|0|0|1
1305|142|17163|0|0|1
1306|143|16486|0|1|0
1307|143|22700|0|1|0
1308|143|30025|0|1|0
1309|143|22734|1|0|0
1310|143|17048|0|0|1
1311|143|17163|0|0|1
1312|144|16486|0|1|0
1313|144|22701|0|1|0
1314|144|30025|0|1|0
1315|144|22739|1|0|0
1316|144|17048|0|0|1
1317|144|17163|0|0|1
1318|145|12405|0|1|0
1319|145|16486|0|1|0
1320|145|22702|0|1|0
1321|145|22723|1|0|0
1322|145|17048|0|0|1
1323|145|17163|0|0|1
1324|146|12405|0|1|0
1325|146|16486|0|1|0
1326|146|22700|0|1|0
1327|146|22705|1|0|0
1328|146|17048|0|0|1
1329|146|17163|0|0|1
1334|148|13064|0|1|0
1335|148|16486|0|1|0
1336|148|22702|0|1|0
1337|148|22742|1|0|0
1338|148|17048|0|0|1
1339|148|17163|0|0|1
1340|149|13064|0|1|0
1341|149|16486|0|1|0
1342|149|22700|0|1|0
1343|149|22732|1|0|0
1344|149|17048|0|0|1
1345|149|17163|0|0|1
1346|150|13064|0|1|0
1347|150|16486|0|1|0
1348|150|22701|0|1|0
1349|150|22737|1|0|0
1350|150|17048|0|0|1
1351|150|17163|0|0|1
1352|151|9753|0|1|0
1353|151|13047|0|1|0
1354|151|14238|0|1|0
1355|151|30889|0|1|0
1356|151|9753|1|0|0
1357|151|23580|1|0|0
1358|151|29173|1|0|0
1360|151|17048|0|0|1
1361|151|17163|0|0|1
1362|152|13025|0|1|0
1363|152|16486|0|1|0
1364|152|22702|0|1|0
1365|152|22740|1|0|0
1366|152|17048|0|0|1
1367|152|17163|0|0|1
1368|153|13025|0|1|0
1369|153|16486|0|1|0
1370|153|22700|0|1|0
1371|153|22730|1|0|0
1372|153|17048|0|0|1
1373|153|17163|0|0|1
1374|154|13025|0|1|0
1375|154|16486|0|1|0
1376|154|22701|0|1|0
1377|154|22735|1|0|0
1378|154|17048|0|0|1
1379|154|17163|0|0|1
1380|155|13141|0|1|0
1381|155|16486|0|1|0
1382|155|22702|0|1|0
1383|155|22724|1|0|0
1384|155|17048|0|0|1
1385|155|17163|0|0|1
1386|156|13141|0|1|0
1387|156|16486|0|1|0
1388|156|22700|0|1|0
1389|156|22706|1|0|0
1390|156|17048|0|0|1
1391|156|17163|0|0|1
1392|157|13141|0|1|0
1393|157|16486|0|1|0
1394|157|22701|0|1|0
1395|157|22715|1|0|0
1396|157|17048|0|0|1
1397|157|17163|0|0|1
1398|198|16993|0|2|0
1399|198|16966|0|1|0
1400|198|16981|0|1|0
1401|198|14058|1|0|0
1403|198|17139|0|0|1
1404|198|17190|0|0|1
1405|198|17904|0|0|1
1406|199|16550|0|1|0
1407|199|16820|0|1|0
1408|199|16967|0|1|0
1409|199|16982|0|1|0
1410|199|16988|0|1|0
1411|199|14087|1|0|0
1413|199|17139|0|0|1
1414|199|17190|0|0|1
1415|199|17904|0|0|1
1416|200|10022|0|1|0
1417|200|13037|0|1|0
1418|200|24079|2|0|0
1419|200|17139|0|0|1
1420|200|17190|0|0|1
1421|200|17904|0|0|1
1422|201|16555|0|2|0
1423|201|16822|0|1|0
1424|201|16967|0|1|0
1425|201|16982|0|1|0
1426|201|14081|1|0|0
1428|201|17139|0|0|1
1429|201|17190|0|0|1
1430|201|17904|0|0|1
1439|203|24076|0|1|0
1440|203|24079|0|1|0
1441|203|24081|0|1|0
1442|203|24093|0|1|0
1443|203|24097|0|1|0
1444|203|10282|1|0|0
1445|203|24097|1|0|0
1448|203|17020|0|0|1
1449|203|17139|0|0|1
1450|203|17190|0|0|1
1451|204|9471|0|1|0
1452|204|24076|0|1|0
1453|204|24079|0|1|0
1454|204|24081|0|1|0
1455|204|24093|0|1|0
1456|204|9471|1|0|0
1457|204|10282|1|0|0
1460|204|17020|0|0|1
1461|204|17139|0|0|1
1462|204|17190|0|0|1
1463|205|16820|0|1|0
1464|205|16834|0|1|0
1465|205|16966|0|1|0
1466|205|16980|0|1|0
1467|205|14055|1|0|0
1469|205|17139|0|0|1
1470|205|17190|0|0|1
1471|205|17904|0|0|1
1472|206|16984|0|2|0
1473|206|16965|0|1|0
1474|206|16980|0|1|0
1475|206|14033|1|0|0
1477|206|17139|0|0|1
1478|206|17190|0|0|1
1479|206|17904|0|0|1
1480|207|16992|0|2|0
1481|207|16966|0|1|0
1482|207|16981|0|1|0
1483|207|14057|1|0|0
1485|207|17139|0|0|1
1486|207|17190|0|0|1
1487|207|17904|0|0|1
1488|208|16985|0|2|0
1489|208|16966|0|1|0
1490|208|16980|0|1|0
1491|208|14034|1|0|0
1493|208|17139|0|0|1
1494|208|17190|0|0|1
1495|208|17904|0|0|1
1496|209|13085|0|1|0
1497|209|16829|0|1|0
1498|209|16833|0|1|0
1499|209|16967|0|1|0
1500|209|16981|0|1|0
1501|209|14069|1|0|0
1503|209|17139|0|0|1
1504|209|17190|0|0|1
1505|209|17904|0|0|1
1513|211|22517|0|1|0
1514|211|24076|0|1|0
1515|211|24081|0|1|0
1516|211|24082|0|1|0
1517|211|32527|0|1|0
1518|211|10269|1|0|0
1520|211|17139|0|0|1
1521|211|17190|0|0|1
1522|211|17904|0|0|1
1523|212|15970|0|1|0
1524|212|22517|0|1|0
1525|212|24076|0|1|0
1526|212|24081|0|1|0
1527|212|24082|0|1|0
1528|212|10269|1|0|0
1530|212|17139|0|0|1
1531|212|17190|0|0|1
1532|212|17904|0|0|1
1533|213|24076|0|1|0
1534|213|24079|0|1|0
1535|213|24081|0|1|0
1536|213|24082|0|1|0
1537|213|10284|1|0|0
1539|213|17139|0|0|1
1540|213|17190|0|0|1
1541|213|17904|0|0|1
1542|214|10062|0|1|0
1543|214|13006|0|1|0
1544|214|22136|0|1|0
1545|214|22132|1|0|0
1547|214|17190|0|0|1
1548|214|17904|0|0|1
1549|215|10062|0|1|0
1550|215|13006|0|1|0
1551|215|22134|0|1|0
1552|215|22132|1|0|0
1554|215|17190|0|0|1
1555|215|17904|0|0|1
1556|216|10062|0|1|0
1557|216|13006|0|1|0
1558|216|22135|0|1|0
1559|216|22132|1|0|0
1561|216|17190|0|0|1
1562|216|17904|0|0|1
1563|217|10062|0|1|0
1564|217|13006|0|1|0
1565|217|22125|0|1|0
1566|217|22132|1|0|0
1567|217|17190|0|0|1
1568|217|17904|0|0|1
1569|218|10062|0|1|0
1570|218|13006|0|1|0
1571|218|22137|0|1|0
1572|218|22132|1|0|0
1573|218|17190|0|0|1
1574|218|17904|0|0|1
1582|220|16995|0|2|0
1583|220|16967|0|1|0
1584|220|16981|0|1|0
1585|220|14062|1|0|0
1587|220|17139|0|0|1
1588|220|17190|0|0|1
1589|220|17904|0|0|1
1590|221|16999|0|2|0
1591|221|16967|0|1|0
1592|221|16981|0|1|0
1593|221|14068|1|0|0
1595|221|17139|0|0|1
1596|221|17190|0|0|1
1597|221|17904|0|0|1
1598|222|13085|0|1|0
1599|222|16556|0|1|0
1600|222|16832|0|1|0
1601|222|16967|0|1|0
1602|222|16982|0|1|0
1603|222|14086|1|0|0
1605|222|17139|0|0|1
1606|222|17190|0|0|1
1607|222|17904|0|0|1
1608|223|9650|0|1|0
1609|223|16975|0|1|0
1610|223|24081|1|0|0
1611|223|17139|0|0|1
1612|223|17190|0|0|1
1613|223|17904|0|0|1
1614|224|16997|0|2|0
1615|224|16967|0|1|0
1616|224|16981|0|1|0
1617|224|14065|1|0|0
1619|224|17139|0|0|1
1620|224|17190|0|0|1
1621|224|17904|0|0|1
1622|225|24076|0|1|0
1623|225|24079|0|1|0
1624|225|24081|0|1|0
1625|225|24094|0|1|0
1626|225|24098|0|1|0
1627|225|10288|1|0|0
1628|225|24098|1|0|0
1631|225|17139|0|0|1
1632|225|17190|0|0|1
1633|225|17904|0|0|1
1634|226|9471|0|1|0
1635|226|24076|0|1|0
1636|226|24079|0|1|0
1637|226|24081|0|1|0
1638|226|24094|0|1|0
1639|226|9471|1|0|0
1640|226|10288|1|0|0
1643|226|17139|0|0|1
1644|226|17190|0|0|1
1645|226|17904|0|0|1
1646|227|16820|0|1|0
1647|227|16834|0|1|0
1648|227|16967|0|1|0
1649|227|16981|0|1|0
1650|227|16988|0|1|0
1651|227|14070|1|0|0
1653|227|17139|0|0|1
1654|227|17190|0|0|1
1655|227|17904|0|0|1
1656|228|16554|0|3|0
1657|228|16967|0|1|0
1658|228|16982|0|1|0
1659|228|14079|1|0|0
1661|228|17139|0|0|1
1662|228|17190|0|0|1
1663|228|17904|0|0|1
1664|229|16559|0|2|0
1665|229|16556|0|1|0
1666|229|16967|0|1|0
1667|229|16982|0|1|0
1668|229|14083|1|0|0
1670|229|17139|0|0|1
1671|229|17190|0|0|1
1672|229|17904|0|0|1
1673|8669|24554|0|1|0
1674|8669|24555|0|1|0
1675|8669|24558|0|1|0
1676|8669|24559|0|1|0
1677|8669|6830|1|0|0
1678|8669|17054|0|0|1
1679|230|10225|0|2|0
1680|230|10226|1|0|0
1681|230|17139|0|0|1
1682|230|17190|0|0|1
1683|230|17904|0|0|1
1684|231|24076|0|1|0
1685|231|24079|0|1|0
1686|231|24081|0|1|0
1687|231|24084|0|1|0
1688|231|10286|1|0|0
1690|231|17139|0|0|1
1691|231|17190|0|0|1
1692|231|17904|0|0|1
1693|232|10223|0|2|0
1694|232|10227|1|0|0
1695|232|17139|0|0|1
1696|232|17190|0|0|1
1697|232|17904|0|0|1
1698|233|16986|0|2|0
1699|233|16966|0|1|0
1700|233|16980|0|1|0
1701|233|14035|1|0|0
1703|233|17139|0|0|1
1704|233|17190|0|0|1
1705|233|17904|0|0|1
1706|234|16987|0|2|0
1707|234|14017|0|1|0
1708|234|16966|0|1|0
1709|234|16980|0|1|0
1710|234|14036|1|0|0
1712|234|17139|0|0|1
1713|234|17190|0|0|1
1714|234|17904|0|0|1
1715|235|16557|0|2|0
1716|235|16823|0|1|0
1717|235|16967|0|1|0
1718|235|16982|0|1|0
1719|235|14085|1|0|0
1721|235|17139|0|0|1
1722|235|17190|0|0|1
1723|235|17904|0|0|1
1724|236|16837|0|2|0
1725|236|13260|0|1|0
1726|236|16965|0|1|0
1727|236|16980|0|1|0
1728|236|14053|1|0|0
1730|236|17139|0|0|1
1731|236|17190|0|0|1
1732|236|17904|0|0|1
1733|237|16550|0|2|0
1734|237|16967|0|1|0
1735|237|16981|0|1|0
1736|237|14071|1|0|0
1738|237|17139|0|0|1
1739|237|17190|0|0|1
1740|237|17904|0|0|1
1741|238|22517|0|1|0
1742|238|24076|0|1|0
1743|238|24081|0|1|0
1744|238|24089|0|1|0
1745|238|24094|0|1|0
1746|238|24098|0|1|0
1747|238|10289|1|0|0
1748|238|24098|1|0|0
1751|238|17139|0|0|1
1752|238|17190|0|0|1
1753|238|17904|0|0|1
1754|239|9471|0|1|0
1755|239|22517|0|1|0
1756|239|24076|0|1|0
1757|239|24081|0|1|0
1758|239|24089|0|1|0
1759|239|24094|0|1|0
1760|239|9471|1|0|0
1761|239|10289|1|0|0
1764|239|17139|0|0|1
1765|239|17190|0|0|1
1766|239|17904|0|0|1
1767|240|13037|0|1|0
1768|240|24080|0|1|0
1769|240|22517|2|0|0
1770|240|17139|0|0|1
1771|240|17190|0|0|1
1772|240|17904|0|0|1
1773|241|13037|0|1|0
1774|241|24080|0|1|0
1775|241|22517|2|0|0
1776|241|17020|0|0|1
1777|241|17139|0|0|1
1778|241|17190|0|0|1
1779|9757|22093|0|1|0
1780|9757|28521|0|1|0
1781|9757|1850|1|0|0
1782|9757|17904|0|0|1
1783|242|16830|0|2|0
1784|242|12105|0|1|0
1785|242|16967|0|1|0
1786|242|16982|0|1|0
1787|242|14088|1|0|0
1789|242|17139|0|0|1
1790|242|17190|0|0|1
1791|242|17904|0|0|1
1792|243|10062|0|1|0
1793|243|13006|0|1|0
1794|243|22119|0|1|0
1795|243|22126|1|0|0
1797|243|17190|0|0|1
1798|243|17904|0|0|1
1799|244|16826|0|2|0
1800|244|16816|0|1|0
1801|244|16966|0|1|0
1802|244|16981|0|1|0
1803|244|14059|1|0|0
1805|244|17139|0|0|1
1806|244|17190|0|0|1
1807|244|17904|0|0|1
1808|245|16991|0|2|0
1809|245|16966|0|1|0
1810|245|16980|0|1|0
1811|245|14040|1|0|0
1813|245|17139|0|0|1
1814|245|17190|0|0|1
1815|245|17904|0|0|1
1823|247|13260|0|3|0
1824|247|16965|0|1|0
1825|247|16980|0|1|0
1826|247|14024|1|0|0
1828|247|17139|0|0|1
1829|247|17190|0|0|1
1830|247|17904|0|0|1
1831|248|16967|0|1|0
1832|248|23609|0|1|0
1833|248|24071|1|0|0
1834|248|17139|0|0|1
1835|248|17190|0|0|1
1836|248|17904|0|0|1
1844|250|16977|0|2|0
1845|250|16967|0|1|0
1846|250|16975|0|1|0
1847|250|14094|1|0|0
1849|250|17139|0|0|1
1850|250|17190|0|0|1
1851|250|17904|0|0|1
1859|252|16978|0|2|0
1860|252|16825|0|1|0
1861|252|16967|0|1|0
1862|252|16975|0|1|0
1863|252|14049|1|0|0
1865|252|17139|0|0|1
1866|252|17190|0|0|1
1867|252|17904|0|0|1
1868|253|16821|0|2|0
1869|253|16824|0|1|0
1870|253|16967|0|1|0
1871|253|16982|0|1|0
1872|253|14090|1|0|0
1874|253|17139|0|0|1
1875|253|17190|0|0|1
1876|253|17904|0|0|1
1877|254|10500|0|2|0
1878|254|16846|0|1|0
1879|254|16824|1|0|0
1880|254|17139|0|0|1
1881|254|17190|0|0|1
1882|254|17904|0|0|1
1883|255|10062|0|1|0
1884|255|13006|0|1|0
1885|255|22122|0|1|0
1886|255|22129|1|0|0
1888|255|17190|0|0|1
1889|255|17904|0|0|1
1890|256|16842|0|2|0
1891|256|16966|0|1|0
1892|256|16981|0|1|0
1893|256|16985|0|1|0
1894|256|14060|1|0|0
1896|256|17139|0|0|1
1897|256|17190|0|0|1
1898|256|17904|0|0|1
1899|257|16998|0|2|0
1900|257|16967|0|1|0
1901|257|16981|0|1|0
1902|257|14066|1|0|0
1904|257|17139|0|0|1
1905|257|17190|0|0|1
1906|257|17904|0|0|1
1907|258|12114|0|1|0
1908|258|16845|0|1|0
1909|258|16553|1|0|0
1910|258|17139|0|0|1
1911|258|17190|0|0|1
1912|258|17904|0|0|1
1913|259|16817|0|1|0
1914|259|16843|0|1|0
1915|259|16966|0|1|0
1916|259|16979|0|1|0
1917|259|16981|0|1|0
1918|259|14063|1|0|0
1920|259|17139|0|0|1
1921|259|17190|0|0|1
1922|259|17904|0|0|1
1923|260|16994|0|2|0
1924|260|16966|0|1|0
1925|260|16981|0|1|0
1926|260|14061|1|0|0
1928|260|17139|0|0|1
1929|260|17190|0|0|1
1930|260|17904|0|0|1
1931|261|16990|0|2|0
1932|261|16966|0|1|0
1933|261|16980|0|1|0
1934|261|14039|1|0|0
1936|261|17139|0|0|1
1937|261|17190|0|0|1
1938|261|17904|0|0|1
1939|262|16839|0|2|0
1940|262|16966|0|1|0
1941|262|16980|0|1|0
1942|262|14056|1|0|0
1944|262|17139|0|0|1
1945|262|17190|0|0|1
1946|262|17904|0|0|1
1947|263|16898|0|2|0
1948|263|16554|0|1|0
1949|263|16967|0|1|0
1950|263|16975|0|1|0
1951|263|14092|1|0|0
1953|263|17139|0|0|1
1954|263|17190|0|0|1
1955|263|17904|0|0|1
1956|264|22517|0|1|0
1957|264|24076|0|1|0
1958|264|24081|0|1|0
1959|264|24084|0|1|0
1960|264|24087|0|1|0
1961|264|10287|1|0|0
1963|264|17139|0|0|1
1964|264|17190|0|0|1
1965|264|17904|0|0|1
1966|265|22517|0|1|0
1967|265|24076|0|1|0
1968|265|24081|0|1|0
1969|265|24090|0|1|0
1970|265|32528|0|1|0
1971|265|10277|1|0|0
1973|265|17139|0|0|1
1974|265|17190|0|0|1
1975|265|17904|0|0|1
1976|266|24076|0|1|0
1977|266|24079|0|1|0
1978|266|24081|0|1|0
1979|266|24085|0|1|0
1980|266|10270|1|0|0
1982|266|17139|0|0|1
1983|266|17190|0|0|1
1984|266|17904|0|0|1
1985|267|22517|0|1|0
1986|267|24076|0|1|0
1987|267|24081|0|1|0
1988|267|24085|0|1|0
1989|267|24092|0|1|0
1990|267|10271|1|0|0
1992|267|17139|0|0|1
1993|267|17190|0|0|1
1994|267|17904|0|0|1
1995|268|15971|0|1|0
1996|268|22517|0|1|0
1997|268|24076|0|1|0
1998|268|24081|0|1|0
1999|268|24084|0|1|0
2000|268|10271|1|0|0
2002|268|17139|0|0|1
2003|268|17190|0|0|1
2004|268|17904|0|0|1
2005|269|24085|0|2|0
2006|269|22517|0|1|0
2007|269|24076|0|1|0
2008|269|24081|0|1|0
2009|269|26979|0|1|0
2010|269|10271|1|0|0
2011|269|17139|0|0|1
2012|269|17190|0|0|1
2013|269|17904|0|0|1
2014|270|16553|0|1|0
2015|270|16558|0|1|0
2016|270|16821|0|1|0
2017|270|16967|0|1|0
2018|270|16982|0|1|0
2019|270|14077|1|0|0
2021|270|17139|0|0|1
2022|270|17190|0|0|1
2023|270|17904|0|0|1
2024|271|16972|0|2|0
2025|271|16821|0|1|0
2026|271|16967|0|1|0
2027|271|16975|0|1|0
2028|271|14098|1|0|0
2030|271|17139|0|0|1
2031|271|17190|0|0|1
2032|271|17904|0|0|1
2040|273|24076|0|1|0
2041|273|24079|0|1|0
2042|273|24081|0|1|0
2043|273|24088|0|1|0
2044|273|10274|1|0|0
2046|273|17139|0|0|1
2047|273|17190|0|0|1
2048|273|17904|0|0|1
2049|274|16551|0|2|0
2050|274|16967|0|1|0
2051|274|16982|0|1|0
2052|274|14073|1|0|0
2054|274|17139|0|0|1
2055|274|17190|0|0|1
2056|274|17904|0|0|1
2073|278|22517|0|1|0
2074|278|24076|0|1|0
2075|278|24081|0|1|0
2076|278|24088|0|1|0
2077|278|24089|0|1|0
2078|278|10275|1|0|0
2080|278|17139|0|0|1
2081|278|17190|0|0|1
2082|278|17904|0|0|1
2083|279|16551|0|1|0
2084|279|16827|0|1|0
2085|279|16967|0|1|0
2086|279|16981|0|1|0
2087|279|16995|0|1|0
2088|279|14078|1|0|0
2090|279|17139|0|0|1
2091|279|17190|0|0|1
2092|279|17904|0|0|1
2093|280|16818|0|1|0
2094|280|16819|0|1|0
2095|280|16967|0|1|0
2096|280|16981|0|1|0
2097|280|14082|1|0|0
2099|280|17139|0|0|1
2100|280|17190|0|0|1
2101|280|17904|0|0|1
2110|282|10062|0|1|0
2111|282|13006|0|1|0
2112|282|22121|0|1|0
2113|282|22128|1|0|0
2115|282|17190|0|0|1
2116|282|17904|0|0|1
2117|283|16996|0|3|0
2118|283|16967|0|1|0
2119|283|16981|0|1|0
2120|283|14064|1|0|0
2122|283|17139|0|0|1
2123|283|17190|0|0|1
2124|283|17904|0|0|1
2125|284|29909|0|3|0
2126|284|29520|4|0|0
2130|285|16988|0|2|0
2131|285|16966|0|1|0
2132|285|16980|0|1|0
2133|285|14037|1|0|0
2135|285|17139|0|0|1
2136|285|17190|0|0|1
2137|285|17904|0|0|1
2138|286|13037|0|1|0
2139|286|16847|0|1|0
2140|286|16821|1|0|0
2141|286|17139|0|0|1
2142|286|17190|0|0|1
2143|286|17904|0|0|1
2144|287|22517|0|1|0
2145|287|24076|0|1|0
2146|287|24081|0|1|0
2147|287|24083|0|1|0
2148|287|24093|0|1|0
2149|287|24097|0|1|0
2150|287|10283|1|0|0
2151|287|24097|1|0|0
2154|287|17139|0|0|1
2155|287|17190|0|0|1
2156|287|17904|0|0|1
2157|288|9471|0|1|0
2158|288|22517|0|1|0
2159|288|24076|0|1|0
2160|288|24081|0|1|0
2161|288|24083|0|1|0
2162|288|24093|0|1|0
2163|288|9471|1|0|0
2164|288|10283|1|0|0
2167|288|17139|0|0|1
2168|288|17190|0|0|1
2169|288|17904|0|0|1
2170|289|16828|0|2|0
2171|289|13085|0|1|0
2172|289|16966|0|1|0
2173|289|16980|0|1|0
2174|289|14054|1|0|0
2176|289|17139|0|0|1
2177|289|17190|0|0|1
2178|289|17904|0|0|1
2179|290|10062|0|1|0
2180|290|13006|0|1|0
2181|290|22124|0|1|0
2182|290|22131|1|0|0
2184|290|17190|0|0|1
2185|290|17904|0|0|1
2192|292|13374|0|1|0
2193|292|16965|0|1|0
2194|292|16980|0|1|0
2195|292|16983|0|1|0
2196|292|14032|1|0|0
2198|292|17139|0|0|1
2199|292|17190|0|0|1
2200|292|17904|0|0|1
2201|293|16973|0|2|0
2202|293|16819|0|1|0
2203|293|16967|0|1|0
2204|293|16975|0|1|0
2205|293|14097|1|0|0
2207|293|17139|0|0|1
2208|293|17190|0|0|1
2209|293|17904|0|0|1
2210|294|16826|0|1|0
2211|294|16966|0|1|0
2212|294|16980|0|1|0
2213|294|16984|0|1|0
2214|294|14050|1|0|0
2216|294|17139|0|0|1
2217|294|17190|0|0|1
2218|294|17904|0|0|1
2219|295|10062|0|1|0
2220|295|13006|0|1|0
2221|295|22123|0|1|0
2222|295|22130|1|0|0
2224|295|17190|0|0|1
2225|295|17904|0|0|1
2226|296|10062|0|1|0
2227|296|13006|0|1|0
2228|296|22120|0|1|0
2229|296|22127|1|0|0
2231|296|17190|0|0|1
2232|296|17904|0|0|1
2233|297|22517|0|1|0
2234|297|24076|0|1|0
2235|297|24081|0|1|0
2236|297|24082|0|1|0
2237|297|24083|0|1|0
2238|297|10285|1|0|0
2240|297|17139|0|0|1
2241|297|17190|0|0|1
2242|297|17904|0|0|1
2243|298|9471|0|1|0
2244|298|22517|0|1|0
2245|298|24076|0|1|0
2246|298|24081|0|1|0
2247|298|24091|0|1|0
2248|298|24092|0|1|0
2249|298|9471|1|0|0
2250|298|10279|1|0|0
2253|298|17139|0|0|1
2254|298|17190|0|0|1
2255|298|17904|0|0|1
2256|299|22517|0|1|0
2257|299|24076|0|1|0
2258|299|24081|0|1|0
2259|299|24091|0|1|0
2260|299|24092|0|1|0
2261|299|24096|0|1|0
2262|299|10279|1|0|0
2263|299|24096|1|0|0
2266|299|17139|0|0|1
2267|299|17190|0|0|1
2268|299|17904|0|0|1
2276|301|10299|0|1|0
2277|301|16550|0|1|0
2278|301|16826|0|1|0
2279|301|16967|0|1|0
2280|301|16982|0|1|0
2281|301|14074|1|0|0
2283|301|17139|0|0|1
2284|301|17190|0|0|1
2285|301|17904|0|0|1
2335|307|16825|0|2|0
2336|307|16967|0|1|0
2337|307|16982|0|1|0
2338|307|14089|1|0|0
2340|307|17139|0|0|1
2341|307|17190|0|0|1
2342|307|17904|0|0|1
2343|308|14017|0|2|0
2344|308|16965|0|1|0
2345|308|16980|0|1|0
2346|308|14016|1|0|0
2348|308|17139|0|0|1
2349|308|17190|0|0|1
2350|308|17904|0|0|1
2351|10911|29514|0|3|0
2352|10911|29515|4|0|0
2353|10911|17139|0|0|1
2354|10911|17190|0|0|1
2355|10911|17904|0|0|1
2356|309|16817|0|2|0
2357|309|16965|0|1|0
2358|309|16980|0|1|0
2359|309|14052|1|0|0
2361|309|17139|0|0|1
2362|309|17190|0|0|1
2363|309|17904|0|0|1
2364|310|16974|0|2|0
2365|310|16967|0|1|0
2366|310|16975|0|1|0
2367|310|14095|1|0|0
2369|310|17139|0|0|1
2370|310|17190|0|0|1
2371|310|17904|0|0|1
2372|311|14018|0|2|0
2373|311|16965|0|1|0
2374|311|16980|0|1|0
2375|311|14015|1|0|0
2377|311|17139|0|0|1
2378|311|17190|0|0|1
2379|311|17904|0|0|1
2387|313|16827|0|1|0
2388|313|16842|0|1|0
2389|313|16966|0|1|0
2390|313|16981|0|1|0
2391|313|14051|1|0|0
2393|313|17139|0|0|1
2394|313|17190|0|0|1
2395|313|17904|0|0|1
2396|314|16976|0|1|0
2397|314|24076|0|1|0
2398|314|24079|0|1|0
2399|314|24081|0|1|0
2400|314|10280|1|0|0
2402|314|17139|0|0|1
2403|314|17190|0|0|1
2404|314|17904|0|0|1
2405|315|13082|0|1|0
2406|315|16976|0|1|0
2407|315|22517|0|1|0
2408|315|24076|0|1|0
2409|315|24081|0|1|0
2410|315|10281|1|0|0
2412|315|17139|0|0|1
2413|315|17190|0|0|1
2414|315|17904|0|0|1
2422|317|16971|0|2|0
2423|317|16967|0|1|0
2424|317|16975|0|1|0
2425|317|14091|1|0|0
2427|317|17139|0|0|1
2428|317|17190|0|0|1
2429|317|17904|0|0|1
2430|318|16838|0|2|0
2431|318|16967|0|1|0
2432|318|16982|0|1|0
