SourceZoneShortName|SourceBoxTopNW_X|SourceBoxTopNW_Y|SourceBoxTopNW_Z|SourceBoxBottomSE_X|SourceBoxBottomSE_Y|SourceBoxBottomSE_Z|TargetZoneShortName|TargetPosX|TargetPosY|TargetPosZ|TargetPosOrientation|AreaTriggerDBCID|Comment
ecommons|268.77795|5131.238|200|248.77795|5101.238|-100|commons|258.57043|-1599.7473|-55.21868|west|6719|
ecommons|248.77795|5131.238|200|228.77795|5101.238|-100|commons|238.57043|-1599.7473|-55.21866|west|6720|
ecommons|228.77795|5131.238|200|208.77795|5101.238|-100|commons|218.57043|-1599.7473|-55.21866|west|6721|
ecommons|208.77795|5131.238|200|188.77795|5101.238|-100|commons|198.57043|-1599.7473|-55.21842|west|6722|
ecommons|188.77795|5131.238|200|168.77795|5101.238|-100|commons|178.57043|-1599.7473|-55.21867|west|6723|
ecommons|168.77795|5131.238|200|148.77795|5101.238|-100|commons|158.57043|-1599.7473|-55.27135|west|6724|
ecommons|148.77795|5131.238|200|128.77795|5101.238|-100|commons|138.57043|-1599.7473|-57.44628|west|6725|
ecommons|128.77795|5131.238|200|108.77795|5101.238|-100|commons|118.57043|-1599.7473|-59.62125|west|6726|
ecommons|108.77795|5131.238|200|88.77795|5101.238|-100|commons|98.57043|-1599.7473|-61.79628|west|6727|
ecommons|88.77795|5131.238|200|68.77796|5101.238|-100|commons|78.57044|-1599.7473|-63.97125|west|6728|
ecommons|68.77796|5131.238|200|48.77796|5101.238|-100|commons|58.57044|-1599.7473|-66.14131|west|6729|
ecommons|48.77796|5131.238|200|28.77796|5101.238|-100|commons|38.57044|-1599.7473|-67.78768|west|6730|
ecommons|28.77796|5131.238|200|8.77796|5101.238|-100|commons|18.57044|-1599.7473|-69.43402|west|6731|
ecommons|8.77796|5131.238|200|-11.22204|5101.238|-100|commons|-1.42957|-1599.7473|-71.08634|west|6732|
ecommons|-11.22204|5131.238|200|-31.22204|5101.238|-100|commons|-21.42957|-1599.7473|-72.73892|west|6733|
ecommons|-31.22204|5131.238|200|-51.22204|5101.238|-100|commons|-41.42957|-1599.7473|-74.32577|west|6734|
ecommons|-51.22204|5131.238|200|-71.22204|5101.238|-100|commons|-61.42957|-1599.7473|-72.67599|west|6735|
ecommons|-71.22204|5131.238|200|-91.22204|5101.238|-100|commons|-81.42957|-1599.7473|-71.02598|west|6736|
ecommons|-91.22204|5131.238|200|-111.22204|5101.238|-100|commons|-101.42957|-1599.7473|-69.37599|west|6737|
ecommons|-111.22204|5131.238|200|-131.22205|5101.238|-100|commons|-121.42957|-1599.7473|-67.726|west|6738|
ecommons|-131.22205|5131.238|200|-151.22205|5101.238|-100|commons|-141.42957|-1599.7473|-66.05364|west|6739|
ecommons|-151.22205|5131.238|200|-171.22205|5101.238|-100|commons|-161.42957|-1599.7473|-63.87869|west|6740|
ecommons|-171.22205|5131.238|200|-191.22205|5101.238|-100|commons|-181.42957|-1599.7473|-61.70349|west|6741|
ecommons|-191.22205|5131.238|200|-211.22205|5101.238|-100|commons|-201.23589|-1594.2158|-58.96508|west|6742|
ecommons|-211.22205|5131.238|200|-231.22205|5101.238|-100|commons|-221.42957|-1596.6412|-57.03249|west|6743|
ecommons|-231.22205|5131.238|200|-251.22205|5101.238|-100|commons|-241.42957|-1596.6412|-55.30011|west|6744|
ecommons|-251.22205|5131.238|200|-271.22205|5101.238|-100|commons|-261.42957|-1596.6412|-59.73942|west|6745|
ecommons|-271.22205|5131.238|200|-291.22205|5101.238|-100|commons|-281.42957|-1596.6412|-64.19457|west|6746|
ecommons|-291.22205|5131.238|200|-311.22205|5101.238|-100|commons|-301.42957|-1596.6412|-68.65675|west|6747|
ecommons|-311.22205|5131.238|200|-331.22205|5101.238|-100|commons|-321.42957|-1596.6412|-73.11938|west|6748|
ecommons|-331.22205|5131.238|200|-351.22205|5101.238|-100|commons|-341.42957|-1596.6412|-77.26435|west|6749|
ecommons|-351.22205|5131.238|200|-371.22205|5101.238|-100|commons|-361.42957|-1596.6412|-79.90796|west|6750|
ecommons|-371.22205|5131.238|200|-391.22205|5101.238|-100|commons|-381.42957|-1596.6412|-82.55178|west|6751|
ecommons|-391.22205|5131.238|200|-411.22205|5101.238|-100|commons|-401.42957|-1596.6412|-85.19557|west|6752|
ecommons|-411.22205|5131.238|200|-431.22205|5101.238|-100|commons|-421.42957|-1596.6412|-87.83929|west|6753|
ecommons|-431.22205|5131.238|200|-451.22205|5101.238|-100|commons|-441.42957|-1596.6412|-90.2799|west|6754|
ecommons|-451.22205|5131.238|200|-471.22205|5101.238|-100|commons|-461.42957|-1596.6412|-87.63587|west|6755|
ecommons|-471.22205|5131.238|200|-491.22205|5101.238|-100|commons|-481.42957|-1596.6412|-84.99238|west|6756|
ecommons|-491.22205|5131.238|200|-511.22205|5101.238|-100|commons|-501.42957|-1596.6412|-82.34868|west|6757|
ecommons|-511.22205|5131.238|200|-531.22205|5101.238|-100|commons|-521.42957|-1596.6412|-79.70481|west|6758|
ecommons|-531.22205|5131.238|200|-551.22205|5101.238|-100|commons|-541.42957|-1596.6412|-77.13433|west|6759|
ecommons|-551.22205|5131.238|200|-571.22205|5101.238|-100|commons|-561.42957|-1596.6412|-72.68695|west|6760|
ecommons|-571.22205|5131.238|200|-591.22205|5101.238|-100|commons|-581.42957|-1596.6412|-68.22819|west|6761|
ecommons|-591.22205|5131.238|200|-611.22205|5101.238|-100|commons|-601.42957|-1596.6412|-63.76948|west|6762|
ecommons|-611.22205|5131.238|200|-631.22205|5101.238|-100|commons|-621.42957|-1596.6412|-59.31066|west|6763|
ecommons|-631.22205|5131.238|200|-651.22205|5101.238|-100|commons|-641.42957|-1596.6412|-54.35361|west|6764|
ecommons|-651.22205|5131.238|200|-671.2221|5101.238|-100|commons|-661.42957|-1596.6412|-42.96611|west|6765|
ecommons|-671.2221|5131.238|200|-691.2221|5101.238|-100|commons|-681.4296|-1596.6412|-31.57856|west|6766|
ecommons|-691.2221|5131.238|200|-711.2221|5101.238|-100|commons|-701.4296|-1596.6412|-20.19105|west|6767|
ecommons|-711.2221|5131.238|200|-731.2221|5101.238|-100|commons|-721.4296|-1596.6412|-8.80361|west|6768|
ecommons|-731.2221|5131.238|200|-751.2221|5101.238|-100|commons|-741.4296|-1596.6412|2.21306|west|6769|
ecommons|-751.2221|5131.238|200|-771.2221|5101.238|-100|commons|-761.4296|-1596.6412|8.97356|west|6770|
ecommons|-771.2221|5131.238|200|-791.2221|5101.238|-100|commons|-781.4296|-1596.6412|15.73428|west|6771|
ecommons|-791.2221|5131.238|200|-811.2221|5101.238|-100|commons|-801.4296|-1596.6412|22.49484|west|6772|
ecommons|-811.2221|5131.238|200|-831.2221|5101.238|-100|commons|-821.4296|-1596.6412|29.25549|west|6773|
ecommons|-831.2221|5131.238|200|-851.2221|5101.238|-100|commons|-841.4296|-1596.6412|34.90102|west|6774|
ecommons|-851.2221|5131.238|200|-871.2221|5101.238|-100|commons|-861.4296|-1596.6412|28.1446|west|6775|
ecommons|-871.2221|5131.238|200|-891.2221|5101.238|-100|commons|-881.4296|-1596.6412|21.38833|west|6776|
ecommons|-891.2221|5131.238|200|-911.2221|5101.238|-100|commons|-901.4296|-1596.6412|14.63209|west|6777|
ecommons|-911.2221|5131.238|200|-931.2221|5101.238|-100|commons|-921.4296|-1596.6412|7.87583|west|6778|
ecommons|-931.2221|5131.238|200|-951.2221|5101.238|-100|commons|-941.4296|-1596.6412|0.9703|west|6779|
ecommons|-951.2221|5131.238|200|-971.2221|5101.238|-100|commons|-961.4296|-1596.6412|-0.27386|west|6780|
ecommons|-971.2221|5131.238|200|-991.2221|5101.238|-100|commons|-981.4296|-1596.6412|-1.51772|west|6781|
ecommons|-991.2221|5131.238|200|-1011.2221|5101.238|-100|commons|-1001.4296|-1596.6412|-2.76134|west|6782|
ecommons|-1011.2221|5131.238|200|-1031.222|5101.238|-100|commons|-1021.4296|-1596.6412|-4.00516|west|6783|
ecommons|-1031.222|5131.238|200|-1051.222|5101.238|-100|commons|-1041.4296|-1596.6412|-4.85584|west|6784|
ecommons|-1051.222|5131.238|200|-1071.222|5101.238|-100|commons|-1061.4296|-1596.6412|2.79778|west|6785|
ecommons|-1071.222|5131.238|200|-1091.222|5101.238|-100|commons|-1081.4296|-1596.6412|10.45093|west|6786|
ecommons|-1091.222|5131.238|200|-1111.222|5101.238|-100|commons|-1101.4296|-1596.6412|18.10459|west|6787|
ecommons|-1111.222|5131.238|200|-1131.222|5101.238|-100|commons|-1121.4296|-1596.6412|25.75808|west|6788|
ecommons|-1131.222|5131.238|200|-1151.222|5101.238|-100|commons|-1141.0613|-1596.58|33.03112|west|6789|
ecommons|587|-1600|200|567|-1630|-100|freportw|577.77216|791.8732|-27.99995|east|6790|
ecommons|567|-1600|200|547|-1630|-100|freportw|557.77216|791.8732|-27.99995|east|6791|
ecommons|547|-1600|200|527|-1630|-100|freportw|537.77216|791.8732|-27.99995|east|6792|
ecommons|527|-1600|200|507|-1630|-100|freportw|517.77216|791.8732|-27.99995|east|6793|
ecommons|507|-1600|200|487|-1630|-100|freportw|497.77216|791.8732|-27.99995|east|6794|
ecommons|487|-1600|200|467|-1630|-100|freportw|477.77216|791.8732|-27.99995|east|6795|
ecommons|467|-1600|200|447|-1630|-100|freportw|457.77216|791.8732|-27.99995|east|6796|
ecommons|447|-1600|200|427|-1630|-100|freportw|437.77216|791.8732|-27.99995|east|6797|
ecommons|427|-1600|200|407|-1630|-100|freportw|417.77216|791.8732|-27.99995|east|6798|
ecommons|407|-1600|200|387|-1630|-100|freportw|397.77216|791.8732|-27.99995|east|6799|
ecommons|387|-1600|200|367|-1630|-100|freportw|377.77216|791.8732|-27.99995|east|6800|
ecommons|367|-1600|200|347|-1630|-100|freportw|357.77216|791.8732|-27.99995|east|6801|
ecommons|347|-1600|200|327|-1630|-100|freportw|337.77216|791.8732|-27.99995|east|6802|
ecommons|327|-1600|200|307|-1630|-100|freportw|317.77216|791.8732|-27.99995|east|6803|
ecommons|307|-1600|200|287|-1630|-100|freportw|297.77216|791.8732|-27.99995|east|6804|
ecommons|287|-1600|200|267|-1630|-100|freportw|277.77216|791.8732|-27.99995|east|6805|
ecommons|267|-1600|200|247|-1630|-100|freportw|257.77216|791.8732|-27.99995|east|6806|
ecommons|247|-1600|200|227|-1630|-100|freportw|237.77216|791.8732|-27.99995|east|6807|
ecommons|227|-1600|200|207|-1630|-100|freportw|217.77216|791.8732|-27.99995|east|6808|
ecommons|207|-1600|200|187|-1630|-100|freportw|197.77216|791.8732|-27.99995|east|6809|
ecommons|187|-1600|200|167|-1630|-100|freportw|177.77216|791.8732|-27.99995|east|6810|
ecommons|167|-1600|200|147|-1630|-100|freportw|157.77216|791.8732|-27.99995|east|6811|
ecommons|147|-1600|200|127|-1630|-100|freportw|137.77216|791.8732|-27.99995|east|6812|
ecommons|127|-1600|200|107|-1630|-100|freportw|117.77216|791.8732|-27.99995|east|6813|
ecommons|107|-1600|200|87|-1630|-100|freportw|97.77216|791.8732|-27.99995|east|6814|
ecommons|87|-1600|200|67|-1630|-100|freportw|77.77216|791.8732|-27.99995|east|6815|
ecommons|67|-1600|200|47|-1630|-100|freportw|57.77216|791.8732|-27.99995|east|6816|
ecommons|47|-1600|200|27|-1630|-100|freportw|37.77216|791.8732|-27.99995|east|6817|
ecommons|27|-1600|200|7|-1630|-100|freportw|17.77216|791.8732|-27.99995|east|6818|
ecommons|7|-1600|200|-13|-1630|-100|freportw|-2.22784|791.8732|-27.99995|east|6819|
ecommons|-13|-1600|200|-33|-1630|-100|freportw|-22.22785|791.8732|-27.99995|east|6820|
ecommons|-33|-1600|200|-53|-1630|-100|freportw|-42.22785|791.8732|-27.99995|east|6821|
ecommons|-53|-1600|200|-73|-1630|-100|freportw|-62.22785|791.8732|-27.99995|east|6822|
ecommons|-73|-1600|200|-93|-1630|-100|freportw|-82.22785|791.8732|-27.99995|east|6823|
ecommons|-93|-1600|200|-113|-1630|-100|freportw|-102.22784|791.8732|-27.99995|east|6824|
ecommons|-113|-1600|200|-133|-1630|-100|freportw|-122.22784|791.8732|-27.99995|east|6825|
ecommons|-133|-1600|200|-153|-1630|-100|freportw|-142.22784|791.8732|-27.99995|east|6826|
ecommons|-153|-1600|200|-173|-1630|-100|freportw|-162.22784|791.8732|-27.99995|east|6827|
ecommons|-173|-1600|200|-193|-1630|-100|freportw|-182.22784|791.8732|-27.99995|east|6828|
ecommons|-193|-1600|200|-213|-1630|-100|freportw|-202.22784|791.8732|-27.99995|east|6829|
ecommons|-213|-1600|200|-233|-1630|-100|freportw|-222.22784|791.8732|-27.99995|east|6830|
ecommons|-233|-1600|200|-253|-1630|-100|freportw|-242.22784|791.8732|-27.99995|east|6831|
ecommons|-253|-1600|200|-273|-1630|-100|freportw|-262.22784|791.8732|-27.99995|east|6832|
ecommons|-273|-1600|200|-293|-1630|-100|freportw|-282.22784|791.8732|-27.99995|east|6833|
ecommons|-293|-1600|200|-313|-1630|-100|freportw|-302.22784|791.8732|-27.99995|east|6834|
ecommons|-313|-1600|200|-333|-1630|-100|freportw|-322.22784|791.8732|-27.99995|east|6835|
ecommons|-333|-1600|200|-353|-1630|-100|freportw|-342.22784|791.8732|-27.99995|east|6836|
ecommons|-353|-1600|200|-373|-1630|-100|freportw|-362.22784|791.8732|-27.99995|east|6837|
ecommons|-373|-1600|200|-393|-1630|-100|freportw|-382.22784|791.8732|-27.99995|east|6838|
ecommons|-393|-1600|200|-413|-1630|-100|freportw|-402.22784|791.8732|-27.99995|east|6839|
ecommons|-413|-1600|200|-433|-1630|-100|freportw|-422.22784|791.8732|-27.99995|east|6840|
ecommons|-433|-1600|200|-453|-1630|-100|freportw|-442.22784|791.8732|-27.99995|east|6841|
ecommons|-453|-1600|200|-473|-1630|-100|freportw|-462.22784|791.8732|-27.99995|east|6842|
ecommons|-473|-1600|200|-493|-1630|-100|freportw|-482.22784|791.8732|-27.99995|east|6843|
ecommons|-493|-1600|200|-513|-1630|-100|freportw|-502.22784|791.8732|-27.99995|east|6844|
ecommons|-513|-1600|200|-533|-1630|-100|freportw|-522.22784|791.8732|-27.99995|east|6845|
ecommons|-533|-1600|200|-553|-1630|-100|freportw|-542.22784|791.8732|-27.99995|east|6846|
ecommons|-553|-1600|200|-593|-1630|-100|freportw|-562.22784|791.8732|-27.99995|east|6847|
ecommons|1591.7336|696.2483|23.55311|1554.5808|679.1874|-22.03126|nektulos|-2686.338|-529.9515|-21.53105|west|6848|
ecommons|-3004.0627|-1183.4213|28.469|-3087.5513|-1212.7017|-0.4999|nro|2033.6902|1875.8383|0.00012|east|6849|
emeraldjungle|313.79312|-1718.5215|-293.5536|255.74884|-1765.5173|-340.5624|citymist|-0.51853|-774.34894|0|west|6850|
emeraldjungle|-536.3434|5581.731|293.2199|-1628.7998|4909.223|-143.90733|fieldofbone|-1234.4036|-767.97675|-8.24252|west|6851|
emeraldjungle|-3444.631|1653.9052|-278.64468|-3532.5776|1392.6526|-369.23105|trakanon|3958.1707|1500.8085|-344.46695|south|6852|
erudnext|-1389.626|-251.982|-37.96865|-1395.626|-257.982|-43.21865|erudnext|-1410.4664|-184.86333|34.00094|north|6853|
erudnext|-1407.3237|-307.85605|42.00017|-1413.3237|-313.85605|36.75017|erudnext|-1410.3367|-310.65|-45.96841|south|6854|
erudnext|-641.7013|-275.90997|73.96886|-647.7013|-281.90997|68.71886|erudnext|-396.4195|-8.04045|38.00001|north|6855|
erudnext|-322.17307|4.13465|42.99859|-333.17307|-6.86535|37.74859|erudnext|-773.7959|-183.94975|50.96878|north|6856|
erudnext|-322.17307|-2.6823053|42.99859|-333.17307|-13.682305|37.74859|erudnext|-773.7959|-183.94975|50.96878|north|6857|
erudnext|-322.32187|-9.49926|42.99859|-333.32187|-20.49926|37.74859|erudnext|-773.7959|-183.94975|50.96878|north|6858|
erudnext|-641.9279|-180.93584|80.96879|-647.9279|-186.93584|75.71879|erudnint|711.75336|805.38257|18.00006|east|6859|
erudnext|-1559.7262|-175.74747|-17.531|-1584.1826|-211.41457|-48.46853|tox|2543.6628|297.4156|-48.40771|south|6860|
erudnint|717.74493|812.2838|10.00006|705.74493|800.2838|4.75006|erudnext|-773.7959|-183.94975|50.96878|north|6861|
everfrost|-3054.6953|-515.55963|-99.7185|-3094.8235|-547|-113.68753|blackburrow|64.26508|-340.1918|0.000739208|south|6862|
everfrost|3756.4285|397.6118|38.469|3706.5005|347.15067|-0.49976|halas|-647.7686|-75.15903|0|north|6863|
everfrost|2040.1923|-7055.08|-8.99975|1989.3645|-7120.8066|-64.34404|permafrost|-61.69005|84.21589|0|east|6864|
fearplane|-790.4108|1052.1036|150.82112|-803.79663|1015.6845|105.8752|feerrott|-2347.3958|2604.589|10.28041|north|6865|
feerrott|-1469.2559|-100.27543|58.40538|-1499.6622|-120.66149|47.43758|cazicthule|55.47142|-67.97594|0|north|6866|
feerrott|-2374.9446|2635.5232|98.29616|-2399.7104|2569.6504|18.40627|fearplane|-817.4765|1032.3657|102.12952|south|6867|
feerrott|-1053.7388|-3064.86|34.23602|-1118.7019|-3134.158|-12.84361|innothule|-1120.9346|1876.7163|-12.3432|east|6868|
feerrott|1700.9012|832.2107|110.60905|1669.0918|786.90045|56.78133|oggok|-373.31113|-102.84618|0|north|6869|
feerrott|391.61087|3485.148|64.0949|348.91516|3365.2297|-0.49994|rathemtn|654.6601|-3116.89|0.00032|north|6870|
felwithea|364.65045|-711.9215|-1.531|342.31635|-727.91187|-14.49975|felwitheb|251.26865|-832.8151|-13.99902|north|6871|
felwithea|56.16115|242.41078|26.469|27.80653|193.5969|-0.5|gfaydark|-1931.6781|-2613.8796|20.40645|west|6872|
felwitheb|245.89223|-825.46387|-1.531|218.10126|-839.84973|-14.50002|felwithea|336.5212|-720.9966|-13.99975|south|6873|
felwitheb|438.7556|-581.8198|36.00006|432.7556|-587.8198|30.75006|felwitheb|503.79703|-496.46307|-5.00194|west|6874|
felwitheb|506.5203|-335.8057|8.9999695|500.5203|-341.8057|3.74997|felwitheb|303.94305|-581.0651|-13.99998|north|6875|
felwitheb|461.79736|-598.88116|36.00056|455.79736|-604.88116|30.75056|felwitheb|603.82935|-580.765|0|north|6876|
felwitheb|748.7271|-529.8764|9.0001|742.7271|-535.8764|3.7501001|felwitheb|303.94305|-581.0651|-13.99998|north|6877|
felwitheb|438.66528|-615.7183|36.00056|432.66528|-621.7183|30.75056|felwitheb|552.7401|-743.94824|0|east|6878|
felwitheb|556.73254|-916.6044|9.00009|550.73254|-922.6044|3.7500901|felwitheb|303.94305|-581.0651|-13.99998|north|6879|
fieldofbone|-2541.8613|3747.162|50.543545|-2570.4119|3699.717|3.5938148|cabeast|1359.3015|-435.72766|0.000174|west|6880|
fieldofbone|-2768.011|3545.4978|86.73899|-2829.281|3514.2957|3.5937567|cabeast|1179.1279|-619.062|0.000174|south|6881|
fieldofbone|-728.20337|-810.1714|292.05026|-1687.1328|-1426.8148|-240.73192|emeraldjungle|-1248.687|4822.779|-10.56254|east|6882|
fieldofbone|-1876.4342|-27.54648|-102.77843|-1915.888|-154.98343|-189.13583|kaesora|369.37808|39.64712|95.96877|south|6883|
fieldofbone|491.48892|1084.0427|147.79817|442.39487|1041.1525|56.05927|kurn|-281.9249|64.48474|0|west|6884|West
fieldofbone|504.12332|947.91907|115.32912|443.6505|923.33093|54.82197|kurn|-281.99057|-64.21109|0|east|6885|East
fieldofbone|-2649.3254|1160.931|396.1662|-3491.828|-7.1195|-122.87477|swampofnohope|4577.2905|1101.9231|58.39302|south|6886|
fieldofbone|1750.624|4812.2134|611.5433|771.42474|3729.3813|-231.29784|warslikswood|1695.0408|-3486.7417|1.67502|west|6887|
firiona|435.862|6081.3677|-34.55457|264.26553|5902.3384|-100.8516|dreadlands|344.6371|-6136.0625|135.15668|north|6888|
firiona|1434.8778|4066.4158|549.1523|1029.9429|3403.9773|143.22801|lakeofillomen|1294.2711|-4322.2803|208.46718|west|6889|
firiona|5011.052|4177.166|751.96875|2959.2463|1712.3529|-120.10154|swampofnohope|-3529.4219|2375.426|16.44625|north|6890|West
firiona|4814.5044|-1717.8795|1012.97186|3438.9075|-3290.472|-278.97906|swampofnohope|-2535.8992|-2158.6733|44.12661|north|6891|East
freporte|462.006|-343.97717|-0.31104|433.61908|-420.03635|-28.50001|freportw|-82.74111|-951.8592|-27.99996|east|6892|
freporte|154.98976|-55.08854|0.501|93.4458|-70.16216|-28.49999|freportw|-392.46045|-622.7347|-28.00004|north|6893|
freporte|-164.8799|350.06845|-85.50107|-196.10062|335.68323|-98.46871|freportw|-740.3555|-1630.2333|-97.96876|south|6894|
freporte|-1336.3037|-98.60205|200|-1366.3037|-138.60205|-100|nro|4152.2417|905|-28.03122|south|6895|
freporte|-1336.3037|-138.60205|200|-1366.3037|-158.60205|-100|nro|4152.2417|885|-28.031|south|6896|
freporte|-1336.3037|-158.60205|200|-1366.3037|-178.60207|-100|nro|4152.2417|865|-28.03123|south|6897|
freporte|-1336.3037|-178.60207|200|-1366.3037|-198.60207|-100|nro|4152.2417|845|-28.03106|south|6898|
freporte|-1336.3037|-198.60207|200|-1366.3037|-218.60207|-100|nro|4152.2417|825|-28.0311|south|6899|
freporte|-1336.3037|-218.60207|200|-1366.3037|-238.60207|-100|nro|4152.2417|805|-28.03115|south|6900|
freporte|-1336.3037|-238.60207|200|-1366.3037|-258.60205|-100|nro|4152.2417|785|-28.03106|south|6901|
freporte|-1336.3037|-258.60205|200|-1366.3037|-278.60205|-100|nro|4152.2417|765|-28.03102|south|6902|
freporte|-1336.3037|-278.60205|200|-1366.3037|-298.60205|-100|nro|4152.2417|745|-28.03108|south|6903|
freporte|-1336.3037|-298.60205|200|-1366.3037|-318.60205|-100|nro|4152.2417|725|-28.03104|south|6904|
freporte|-1336.3037|-318.60205|200|-1366.3037|-338.60205|-100|nro|4152.2417|705|-28.03074|south|6905|
freporte|-1336.3037|-338.60205|200|-1366.3037|-358.60205|-100|nro|4152.2417|685|-28.03099|south|6906|
freporte|-1336.3037|-358.60205|200|-1366.3037|-378.60205|-100|nro|4152.2417|665|-28.03113|south|6907|
freporte|-1336.3037|-378.60205|200|-1366.3037|-398.60205|-100|nro|4152.2417|645|-28.03109|south|6908|
freporte|-1336.3037|-398.60205|200|-1366.3037|-418.60205|-100|nro|4152.2417|625|-28.03129|south|6909|
freporte|-1336.3037|-418.60205|200|-1366.3037|-438.60205|-100|nro|4152.2417|605|-28.031|south|6910|
freporte|-1336.3037|-438.60205|200|-1366.3037|-458.60205|-100|nro|4152.2417|585|-28.03113|south|6911|
freporte|-1336.3037|-458.60205|200|-1366.3037|-478.60205|-100|nro|4152.2417|565|-28.03104|south|6912|
freporte|-1336.3037|-478.60205|200|-1366.3037|-498.60205|-100|nro|4152.2417|545|-28.03128|south|6913|
freporte|-1336.3037|-498.60205|200|-1366.3037|-518.60205|-100|nro|4152.2417|525|-28.03102|south|6914|
freporte|-1336.3037|-518.60205|200|-1366.3037|-538.60205|-100|nro|4152.2417|505|-28.03105|south|6915|
