id|wowid|starterwowid|enabled|always_gen|Name|override_quality|override_item_class_id|override_item_subclass_id|itemtype|foodtype|bait_potency|icon|price|override_buy_stack_price|bagtype|orig_bagtype|bagslots|stacksize|orig_stacksize|damage|delay|alt_damage|alt_delay|alt_dps|classes|slots|aagi|ac|acha|adex|aint|asta|astr|awis|hp|mana|resistmagic|resistdisease|resistpoison|resistcold|resistfire|nodrop|norent|bagsize|source_tradeskill|item_display_file|material|color|bagwr|banedmgamt|banedmgbody|banedmgrace|bardtype|bardvalue|book|casttime|casttime_|deity|elemdmgtype|elemdmgamt|factionamt1|factionamt2|factionamt3|factionamt4|factionmod1|factionmod2|factionmod3|factionmod4|booktextname|focuseffect|fvnodrop|itemclass|light|lore|magic|maxcharges|races|range|reclevel|recskill|reqlevel|sellrate|size|skillmodtype|skillmodvalue|tradeskills|weight|booktype|recastdelay|recasttype|stackable|clickeffect|clickeffect_wow|clickequipwowid|clickessencewowid|clicktype|clicklevel|clicklevel2|proceffect|procrate|proclevel|proclevel2|procenchant_spellIDWOW|procenchant_effectIDEQ|worneffect|worntype|wornlevel|wornlevel2|worn_wow_spellid|focustype|scrolleffect|scrolltype|source|clickunk7|procunk1|procunk7|wornunk7|focusunk7|scrollunk7|clickname|wornname|bardeffect|bardeffecttype|bardlevel2|bardlevel|bardunk1|bardunk7|gmflag|soulbound|wowid_head|wowid_neck|wowid_shoulder|wowid_back|wowid_wrists|wowid_hands|wowid_waist|wowid_legs|wowid_feet|wowid_finger|wowid_trinket|wowid_ranged|wowid_mainhand
1038|85037|-1|1|1|Tattered Cloth Sandal|0|-1|-1|10|0|0|761|20|-1|0|0|0|1|1|0|0|0|0|0|32767|524288|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Tattered Cloth Sandal|0|0|13183|0|0|0|0|1|1|0|0|0|3|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1039|85038|-1|1|0|Large Cloth Kilt|-1|-1|-1|10|0|0|843|340|-1|0|0|0|1|1|0|0|0|0|0|32767|262144|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Large Cloth Kilt|0|0|13058|0|0|0|0|1|2|0|0|0|9|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1040|85039|-1|1|0|Iron Torque|-1|-1|-1|10|0|0|535|160|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Iron Torque|0|0|13183|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1041|85040|-1|1|0|Worthless Coin|-1|-1|-1|11|0|0|646|1|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|-1|IT63|0|4280000000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-1|0|0|0|*Worthless Coin|1|0|0|0|0|0|0|10|0|-1|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|-1|0|0|0|0|0|-1|0|0|0|0|0|-1|0|13THFLOOR|-1|0|-1|-1|-1|-1|||-1|0|0|0|0|-1|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1042|85041|-1|1|0|Large Iron Torque|-1|-1|-1|10|0|0|535|160|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Large Iron Torque|0|0|13058|0|0|0|0|1|1|0|0|0|3|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1043|85042|-1|1|0|Small Iron Torque|-1|-1|-1|10|0|0|535|160|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Small Iron Torque|0|0|16314|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1044|85043|-1|1|0|Velium Round Shield|-1|-1|-1|8|0|0|972|4000|-1|0|0|0|1|1|0|0|0|0|0|959|16384|0|15|0|0|0|0|0|0|0|0|0|0|0|10|0|-1|-1|0|-1|IT228|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|15|*Velium Round Shield|1|-1|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1045|85044|-1|1|0|Rodrick's Head|-1|-1|-1|11|0|0|990|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Head of a treacherous Coldain|0|-1|16383|0|0|0|0|1|1|0|0|0|3|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1046|85045|-1|1|0|Shackle key|-1|-1|-1|11|0|0|1077|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Corbin Blackwell's shackle key|0|-1|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1047|85046|-1|1|0|Note from Corbin|-1|-1|-1|11|0|0|868|0|-1|0|0|0|1|1|0|0|0|0|0|32767|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Note from Corbin|0|-1|16383|0|0|0|0|1|1|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1048|85047|-1|1|0|Black Leather Cloak|-1|-1|-1|10|0|0|656|1800|-1|0|0|0|1|1|0|0|0|0|0|401|256|2|1|0|2|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Cloak of the Unseen Hands|0|0|12415|0|0|0|0|1|2|0|0|0|10|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1049|85048|-1|1|0|Brown Leather Gloves|-1|-1|-1|10|0|0|636|450|-1|0|0|0|1|1|0|0|0|0|0|409|4096|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|-1|IT63|1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Gloves of the Circle|0|0|15599|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1050|85049|-1|1|0|Rat Fur Cap|-1|-1|-1|10|0|0|639|22|-1|0|0|0|1|1|0|0|0|0|0|32767|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Rat Fur Cap|0|0|16383|0|0|0|0|2|1|0|0|0|3|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1051|85050|-1|1|0|Rat Pelt Cape|-1|-1|-1|10|0|0|841|40|-1|0|0|0|1|1|0|0|0|0|0|32767|256|0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Rat Pelt Cape|0|0|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1052|85051|-1|1|0|Snake Fang Necklace|-1|-1|-1|11|0|0|502|20|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Snake Fang Necklace|0|0|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1053|85052|-1|1|0|Rat's Foot Necklace|-1|-1|-1|11|0|0|510|10|-1|0|0|0|1|1|0|0|0|0|0|32767|32|0|0|-1|0|0|0|0|0|2|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Lucky Rat's Foot Necklace|1|0|16383|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1054|85053|-1|1|0|Used Merchants Gloves|-1|-1|-1|10|0|0|517|5|-1|0|0|0|1|1|0|0|0|0|0|393|4096|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Beurs Old Gloves|0|0|11519|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1055|85054|-1|1|0|Shawl of the Wind Spirit|-1|-1|-1|10|0|0|665|80|-1|0|0|0|1|1|0|0|0|0|0|128|64|0|1|0|0|0|0|0|0|0|0|0|0|0|2|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Shawl of the Wind Spirit|0|0|8265|0|0|0|0|3|1|0|0|0|4|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1056|85055|-1|1|0|Faded Cloak|-1|-1|-1|10|0|0|840|1|-1|0|0|0|1|1|0|0|0|0|0|32767|256|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Faded Cloak|0|0|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1057|85056|-1|1|0|Mystic Cloak|-1|-1|-1|10|0|0|840|1000|-1|0|0|0|1|1|0|0|0|0|0|15360|256|0|8|0|0|5|0|0|0|0|0|5|0|0|0|0|0|1|0|100|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Mystic Cloak|0|10|14389|0|0|0|0|2.5|2|0|0|0|5|0|0|0|3|393|96783|113612|114612|1|30|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1058|85057|-1|1|0|Alliance Robe Yellow|-1|-1|-1|10|0|0|941|500|-1|0|0|0|1|1|0|0|0|0|0|15360|131072|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|16|16777060|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Used in Bloody Kithicor|1|0|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1059|85058|-1|1|0|Alliance Robe Blue|-1|-1|-1|10|0|0|928|500|-1|0|0|0|1|1|0|0|0|0|0|15360|131072|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|16|658175|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Used in Bloody Kithicor|1|0|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1060|85059|-1|1|0|Teir`Dal Robe Red|-1|-1|-1|10|0|0|930|500|-1|0|0|0|1|1|0|0|0|0|0|15360|131072|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|16|9835540|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Used in Bloody Kithicor|1|0|16383|0|0|0|0|1|2|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1061|85060|-1|1|0|Fishbone Necklace|-1|-1|-1|29|0|0|1054|0|-1|0|0|0|1|1|0|0|0|0|0|32767|32|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Fishbone Necklace|1|0|16379|0|0|0|0|1|0|0|0|0|5|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1062|85061|-1|1|0|Kerran Fishingpole|-1|-1|-1|3|0|0|749|0|-1|0|0|0|1|1|3|17|3|17|1.764705882|32767|8192|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|-1|0|-1|IT38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Kerran Fishingpole|1|0|16347|0|0|0|0|1|0|0|0|0|40|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1063|85062|-1|1|0|Kerran Tribal Headband|-1|-1|-1|10|0|0|935|200|-1|0|0|0|1|1|0|0|0|0|0|32767|4|0|1|0|0|2|0|0|2|0|10|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Kerran Tribal Headband|0|0|16383|0|0|0|0|1|1|0|0|0|2|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1064|85063|-1|1|0|Trakanasaur Hide Tunic|-1|-1|-1|10|0|0|632|5700|-1|0|0|0|1|1|0|0|0|0|0|529|131072|0|16|0|0|0|5|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|1|7234710|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Trakanasaur Hide Tunic|1|0|8962|0|0|0|0|35|3|0|0|0|8|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1065|85064|-1|1|0|Trakanasaur Hide Leggings|-1|-1|-1|10|0|0|635|4200|-1|0|0|0|1|1|0|0|0|0|0|529|262144|0|11|0|0|0|5|0|0|0|0|0|5|0|0|0|-1|-1|0|-1|IT63|1|7234710|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Trakanasaur Hide Leggings|1|0|8962|0|0|0|0|1|3|0|0|0|5|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1066|85065|-1|1|0|Trakanasaur Hide Sleeves|-1|-1|-1|10|0|0|634|2500|-1|0|0|0|1|1|0|0|0|0|0|529|128|0|8|0|0|0|0|5|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|1|7234710|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Trakanasaur Hide Sleeves|1|0|8962|0|0|0|0|1|3|0|0|0|4|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1067|85066|-1|1|0|Trakanasaur Hide Gloves|-1|-1|-1|10|0|0|636|4942|-1|0|0|0|1|1|0|0|0|0|0|529|4096|0|9|0|0|0|0|5|0|0|0|0|5|0|0|0|-1|-1|0|-1|IT63|1|7234710|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Trakanasaur Hide Gloves|1|0|8962|0|0|0|0|1|3|0|0|0|3|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1068|85067|-1|1|0|Holy Dirt of Brell|-1|-1|-1|29|0|0|1075|1|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Holy Dirt of Brell|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1069|85068|-1|1|0|Fiery Jewel of the Underfoot|-1|-1|-1|29|0|0|961|100000|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Fiery Jewel of the Underfoot|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1070|85069|-1|1|0|Speckled Granite Pebble|-1|-1|-1|29|0|0|956|50000|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Speckled Granite Pebble|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1071|85070|-1|1|0|Living Heart of a Brell Minion|-1|-1|-1|11|0|0|1003|1000|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Living Heart of a Brell Minion|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1072|85071|-1|1|0|Blood Flecked Obsidian Shard|-1|-1|-1|29|0|0|968|80000|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Blood Flecked Obsidian Shard|0|0|0|0|0|0|0|10|0|0|0|0|1|0|0|0|0|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ALKABOR|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1073|85072|-1|1|0|Dulled Silver Paineel Earring|-1|-1|-1|29|0|0|1048|25000|-1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Dulled Silver Paineel Earring|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1074|85073|-1|1|0|Ruined Heretic Longsword|-1|-1|-1|0|0|0|590|30000|-1|0|0|0|1|1|2|30|2|30|0.666666667|32767|24576|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|*Ruined Heretic Longsword|1|0|16383|0|0|0|0|1|2|0|0|0|30|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1075|85074|-1|1|0|Cracked Paineel Shield|-1|-1|-1|8|0|0|805|28000|-1|0|0|0|1|1|0|0|0|0|0|991|16384|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|-1|IT215|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0|0|Cracked Paineel Shield|1|0|12415|0|0|0|0|1|2|0|0|0|25|0|0|0|3|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|OLDPEQ|0|0|0|0|0|0|||0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
