zone_shortname|creature_name|hail_text
cabwest|Keeper_Rott|Keeper Rott bows before you. His eyes are kept wide by the pins which distort his eyelids. 'Greetings! You have stumbled upon the cave of the Keepers. We record the arcane secrets of the Brood of Kotiz. We have scribed many spells and make them available to all those who are deserving. Please, have a look.'
cabwest|Lybar|You seek to extinguish the hunger of the flesh. You have come to the right place.
cabwest|Marthor|Marthor hiccups and breathes drunken breath in your face saying, Leave me be, can't you see that I am meditating or something?
cabwest|Master_Kyvix|Quite busy!! Quite busy!! Things must be done. New components to be collected!!
cabwest|Master_Rixiz|You are on the grounds of the Brood of Kotiz. If you do not belong, you must leave at once. There shall be no third rank skullcap for you.
cabwest|Master_Xydoz|What is it you seek within the tower? Could it be that you are a new apprentice? If so, you are required to don the apprentice skullcap
cabwest|Mohin|A forged weapon is no match for the memories and power trapped within a weapon made of bone.
cabwest|Nihilist_Yeegarn|Looking for a good read? You should visit the guild houses. They have tomes which have been scribed for sale.
cabwest|Nihilist_Zeegarn|Mind yourself within Cabilis. We will not tolerate any mischief. If you don't heed my warnings, you may be sentenced to the pit of the Crusaders of Greenmist. You don't want that! Also, you should always wear your robe when entering these walls. You do have your Drape of the Brood, correct?
cabwest|Sartar_the_Unrivaled|Hello. $N. I am Sartar. In my former life I forged my body into a versatile weapon capable of defeating any foe that crossed my path. I was a student. a leader. a scholar and a scoundrel. My deeds caught the eyes of the gods and Cazic-Thule blessed me. Removing me from this plane and placing me within the Realm of Heroes.
cabwest|Trooper_Dagnav|I have heard the old elven outpost has been retaken and that sails once more frequent our shores. We are doomed unless we can repel the invaders. Blast!! As if the goblins. giants. sarnak. wurms and frogloks were not enough!
cabwest|Trooper_Eglo|The waters of Cabilis are teeming with life. A good fisherman could make heavy coin catching fish.
cabwest|Trooper_Egrephit|Trooper Egrephit is my name. Keeping you broodlings safe is my game. Quite a rhyme I weave. Now it's time for you to leave. Ha!! Where do I come up with these?
cabwest|Trooper_Gegren|Do not approach the Tower of Death unless you have been summoned to rebirth. My brother was unfortunate enough to venture into their halls and he has never been seen again.
cabwest|Trooper_Gryfkyz|Looking for a challenging fray? Perhaps there is a combatant waiting for a duel within the Gauntlet.
cabwest|Trooper_Hylpik|You look a bit encumbered. You should visit The Block.
cabwest|Trooper_Moggoz|I have heard stories that there is a lost valley of great treasures within the Dreadlands. Some say it was there the Green Death first arose.
cabwest|Trooper_Neozite|What I wouldn't do for a Legion Lager right now.
cabwest|Trooper_Ozlot|Hail, citizen! If it is a good time you are seeking, you should head toward the tavern. You can't miss it. There is only one. The emperor says we should spend most of our time training, not in revelry. We troopers try.
cabwest|Trooper_Ryzee|If you are searching for rare items. I would suggest the merchants of the Brood of Kotiz. They often carry rare trinkets from beyond the walls of Cabilis.
cabwest|Trooper_Shyzin|I am glad the crusaders assist with the patrols of Cabilis. Their powers of healing are always welcomed by the troopers.
cabwest|Trooper_Tygar|Can't you see I'm on duty?!! If you wish to converse. Might I suggest the Tink N' Babble tavern near the Temple of Terror?
cabwest|Trooper_Xaxxot|The purchase of a water extractor would be wise for any lizard who expects to venture deep into the wilds of Kunark.
cabwest|Trooper_Yegmesh|Have you heard the latest babble? Giant stingers which spew forth flames and fight with the tactics of a lizard are said to inhabit the Overthere.
cabwest|a_mortician|a mortician stares at you with hollow eye sockets. As he opens his jaw to speak, you are overcome by the foul smell of a thousand rotted corpses. 'What is your desire, master?'
cabwest|an_Iksar_hermit|an Iksar hermit looks at you with one good eye. His left eye is covered with pus. 'I seek a great sorcerer.
cauldron|Conium_Darkblade|You seek Conium Darkblade, do you? Often I am here. To test my wasp poison, yes. Fewer aqua gobs there now are. Ha! A true rogue am I with no leader or guild. Just the wind and shadows and much treasure to be had.
cauldron|Elmion_Hendrys|How are you? Please rest. Have you been wounded by the beasts of this region.
cauldron|Ghilanbiddle_Nylwadil|What business do you have here?!! Trying to keep safe? Expecting us to fight your battles? Bah!!
cauldron|Jinalis_Andir|Let us dispense with pleasantries, $N. I am Jinalis, as you know. I imagine you want to control the Elements. The Element of Water, which I possess, is the most powerful of the Elements. With it you can control the water which falls from the Air, erodes the Earth, and extinguishes Fire. It is a pity you do not focus on the Prime Element, but if you wish to follow that fool Magi'kot to your doom, I will not stop you. Bring me the Staff of Elemental Mastery: Water held by the last of the Kedge, the Tears of Erollisi held by a dirty and rotten officer across the Blessed Deep, and finally, the Rain of Karana, found on a mighty Giant in, where else, the Karanas.
cauldron|Nyrien_Lyrdarniel|Greetings, my friend! You may rest here if you like. There are many dangers in this land. May Tunare watch over you when you depart our camp.
cauldron|Sigan_Ilbirkun|Hail!! You are welcome to rest here.
cazicthule|Gimlik_Cogboggle|Well met, noble soul! I'm Gimlik Cogboggle. You are correct, the Gimlik Cogboggle, renowned adventurer, scholar, and yes... creator of spells. Please don't goggle or touch. Your opportunity has arrived, my friend. I was sent here to complete a very important task and for that, I will need some slight assistance. If you will be kind enough to follow me, I'll show you to your doom... err... get this show on the road. Just let me know when you're ready.
charasis|Gandan_Tailfist|Gandan Tailfist places a foul smelling book in your hands and speaks to you slowly. 'Take this rotting book given to me by lord Cazic Thule himself, I was given another but it has been lost. The search for the fists will be the end of me. If you are a monk of the final rung show me your Shackle of Tynnonium and I will share with you what I have found.
chardok|Herald_Telcha|Hail to you, lesser being! It is good to see you seeking the enlightenment and satisfaction that can only come from serving the Sarnak! Experience for yourself the joy of fealty to our Lord the Overking Bathezid Di'zok! I am Telcha, lesser apprentice sub-herald in training to the Court of Di'zok and I stand ready to welcome those who would serve our noble Overking. Are you here to aid us?
chardok|Niblek|I Niblek. You want something from Niblek? Niblek find treasures in walls. Niblek like to trade treasures.
chardok|Queen_Velazul_Di`zok|Hail, minion! It is good to see a member of a lesser race striving to improve themself through service to the Dizok. We are feeling especially generous as of late, and if you would do us a service, we shall reward you handsomely.
citymist|#Marl_Kastane|Alas, I cannot be the one to carry the sword back to my people as proof in fear they will kill me to possess it for their own. I think a simple trade is in order. Perhaps you have a symbol or token of Lhanrc's that I could take back to the others to ease their worries?
citymist|Lhranc|Ahh, finally! He has sent you. No time to waste now, you must help me lift the curse at once!
citymist|a_human_skeleton|Save my.. Soul.. Find.. Wizard.. Desp..
cobaltscar|Bloogy_Shellcracker|Hello, strange one. I am Bloogy Shellcracker, the preparer of meals for my people. I am not familiar with the culinary tastes of your kind but you are welcome to purchase some of my supplies. I will also barter for ingredients to some of my exotic dishes.
cobaltscar|Blumblum_Swigwater|I am very busy. Thank you for taking the time to speak to me, stranger, but I have no time for talk right now. I'm afraid that your business cannot be urgent enough.
cobaltscar|Bungre_Crawcrusher|What manner of creature are you, strange one? I can see that you are not native to any nearby territories. Your thin flesh and lack of hair would mean certain death when the ice queen breathes upon these seas.
cobaltscar|Chief_Kalan|Chief Kalan nods respectfully and says 'Welcome to Siren Bay strange one. These beaches belong to my people, the Othmir. You are welcome in our villages as long as you do not cause trouble and are willing to either assist the shellfish collectors provide nourishment or aid the warriors defending the beaches.'
cobaltscar|Qarrgy_Scallopgobbler|Qarrgy Scallopgobbler sets down several large crustacean shells covered in foreign runes, then extends his large, coarse hands in a gesture of friendship. 'I am pleased to see friendly visitors to our villages. I am the head craftsman of the village. The crustacean shell armor worn by the warriors of our village was crafted by me and by my apprentices. I will craft other materials as well when they are available.'
